0,1,2,3,4,5,6,7,8,9,10,11
"(0, 1)","(0, 11)","(0, 10)","(0, 3)","(0, 8)","(0, 5)","(0, 7)","(0, 6)","(1, 2)","(1, 3)","(1, 11)","(1, 4)","(1, 10)","(1, 9)","(1, 8)","(2, 3)","(2, 4)","(2, 5)","(2, 11)","(2, 6)","(2, 10)","(2, 9)","(3, 4)","(3, 6)","(3, 7)","(3, 10)","(4, 5)","(4, 6)","(4, 8)","(4, 11)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 11)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(10, 11)"
190,105
2,0,1,3,5,11,6,10,4,9,8,7
4,0,3,5,6,1,8,11,2,7,10,9
9,0,8,6,5,1,10,11,4,3,2,7
0,1,2,11,10,3,5,6,7,4,8,9
0,5,4,1,11,3,8,6,2,9,10,7
0,6,2,1,11,10,3,5,4,9,8,7
0,7,2,1,11,10,3,5,6,8,4,9
1,2,0,3,5,11,6,10,4,7,8,9
1,4,0,3,5,6,8,11,2,7,10,9
1,9,0,8,6,5,10,11,4,3,2,7
3,2,0,1,5,11,6,10,4,9,8,7
3,4,0,5,6,1,8,11,7,2,9,10
5,2,3,4,6,7,0,8,11,1,10,9
5,4,1,2,8,9,0,11,6,10,3,7
5,9,1,4,2,8,0,11,6,3,10,7
6,2,1,4,8,3,9,10,0,5,11,7
6,4,1,8,3,9,2,10,0,7,5,11
6,9,1,4,8,3,2,10,0,5,11,7
8,4,0,3,5,6,1,11,7,10,2,9
8,9,0,6,5,1,10,11,4,3,2,7
10,2,0,1,3,5,11,6,4,9,8,7
10,9,0,8,6,5,1,11,4,3,2,7
11,2,0,1,3,5,6,10,4,9,8,7
11,4,0,3,5,6,1,8,2,7,10,9
11,9,0,8,6,5,1,10,7,4,2,3
0,1,3,9,11,10,8,5,6,2,7,4
0,3,6,5,2,4,7,1,11,10,8,9
0,3,7,5,2,4,6,1,11,10,8,9
0,5,6,4,1,11,3,8,2,9,10,7
0,8,1,9,11,10,5,6,2,7,4,3
0,8,5,4,1,11,3,6,2,9,10,7
0,8,6,4,1,11,3,5,2,10,9,7
0,8,7,4,1,11,3,5,6,10,2,9
0,10,1,2,11,3,5,6,7,4,8,9
0,10,6,2,1,11,3,5,4,9,8,7
0,10,7,2,1,11,3,5,6,8,4,9
0,11,1,7,3,10,8,2,4,6,5,9
0,11,5,6,10,8,2,7,4,9,1,3
0,11,7,4,1,3,8,5,6,10,2,9
1,2,3,0,5,11,6,10,4,8,9,7
1,3,4,0,5,6,8,11,2,9,7,10
1,4,2,0,3,5,6,8,11,10,7,9
1,8,4,10,3,2,6,11,0,7,5,9
1,8,9,7,0,3,11,10,6,5,4,2
1,9,2,8,4,5,11,6,10,3,0,7
1,10,2,0,3,5,11,6,4,7,8,9
1,10,9,0,8,6,5,11,4,3,2,7
1,11,2,3,10,0,7,4,8,6,5,9
1,11,4,0,3,5,6,8,2,7,10,9
1,11,9,0,8,6,5,10,4,3,2,7
3,6,2,1,4,8,9,10,0,5,11,7
3,6,4,1,8,9,2,10,0,7,5,11
3,10,2,0,1,5,11,6,4,9,8,7
5,2,4,3,6,7,0,10,11,8,1,9
5,6,2,3,4,7,0,8,11,1,10,9
5,6,4,1,2,8,9,0,11,3,10,7
5,6,9,1,4,2,8,0,11,3,10,7
5,7,0,4,6,8,3,11,1,9,2,10
5,8,4,3,6,7,2,0,10,1,9,11
5,8,9,4,6,1,2,11,3,10,0,7
5,9,2,4,8,6,1,11,10,3,0,7
5,11,2,3,4,6,7,0,10,1,8,9
5,11,4,1,2,8,9,0,6,10,3,7
5,11,9,1,4,2,8,0,6,3,10,7
6,4,2,1,8,3,9,10,0,5,11,7
6,7,0,2,5,10,3,11,1,8,9,4
6,8,4,3,7,10,0,1,5,11,2,9
6,8,9,4,5,1,2,11,0,3,10,7
6,9,2,4,8,5,1,11,10,0,3,7
6,10,2,1,4,8,3,9,0,11,5,7
6,10,9,1,4,8,3,2,0,11,5,7
8,10,9,0,6,5,1,11,4,3,2,7
8,11,4,0,3,5,6,1,7,10,2,9
8,11,9,0,6,5,1,10,7,4,2,3
10,11,2,0,1,3,5,6,4,9,8,7
10,11,9,0,8,6,5,1,7,4,2,3
0,3,6,7,9,1,11,10,8,5,2,4
0,3,10,6,5,2,4,7,11,8,9,1
0,3,10,7,5,2,4,6,11,8,9,1
0,5,6,7,4,1,11,3,8,2,9,10
0,8,1,10,9,11,5,6,2,7,4,3
0,8,5,6,4,1,11,3,2,9,10,7
0,8,7,5,4,1,11,3,6,10,2,9
0,8,10,6,5,11,7,2,9,4,3,1
0,8,10,7,5,11,6,2,9,4,1,3
0,8,11,1,9,10,5,6,7,2,4,3
0,8,11,5,6,10,2,7,4,9,1,3
