0,1,2,3,4,5,6,7,8,9,10,11
"(0, 11)","(0, 2)","(0, 10)","(0, 3)","(0, 9)","(0, 8)","(0, 5)","(0, 7)","(0, 6)","(1, 3)","(1, 11)","(1, 10)","(1, 9)","(1, 7)","(1, 8)","(1, 2)","(1, 6)","(2, 4)","(2, 11)","(2, 6)","(2, 9)","(2, 8)","(2, 7)","(3, 4)","(3, 5)","(3, 7)","(3, 11)","(3, 10)","(3, 6)","(4, 6)","(4, 7)","(4, 9)","(4, 5)","(5, 6)","(5, 7)","(5, 9)","(5, 11)","(5, 8)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(7, 9)","(7, 10)","(8, 9)","(9, 10)","(9, 11)","(10, 11)"
215,128
0,1,11,2,10,3,9,8,7,6,5,4
1,0,3,11,10,9,7,8,2,6,4,5
4,1,3,2,6,7,9,0,11,5,10,8
0,2,5,4,11,6,9,8,7,3,1,10
1,2,5,3,11,10,9,7,8,6,0,4
2,4,5,0,11,6,9,8,7,3,1,10
3,0,4,2,9,5,7,6,11,1,8,10
3,1,5,11,10,9,7,8,6,0,2,4
3,4,2,1,0,7,11,6,9,10,8,5
5,0,2,6,7,9,11,8,4,1,3,10
5,4,2,6,7,9,0,11,8,1,3,10
6,0,1,11,2,10,3,9,8,7,5,4
6,1,0,3,11,10,9,7,8,2,4,5
6,4,1,3,2,7,9,0,11,5,10,8
7,0,1,11,2,10,3,9,8,6,5,4
7,1,0,3,11,10,9,8,2,6,4,5
7,4,1,3,2,6,9,0,11,5,10,8
8,0,1,11,2,10,3,9,7,6,5,4
8,1,0,3,11,10,9,7,2,6,5,4
9,0,1,11,2,10,3,8,7,6,5,4
9,1,0,3,11,10,7,8,2,6,4,5
9,4,1,3,2,6,7,5,0,11,10,8
10,0,2,9,11,7,1,3,5,8,6,4
10,1,2,9,11,0,7,3,5,8,6,4
11,0,1,2,10,3,9,8,7,6,4,5
11,1,0,3,10,9,7,8,2,6,4,5
0,2,6,5,4,11,9,8,7,3,1,10
1,2,6,5,3,11,10,9,7,8,0,4
2,4,6,5,0,11,9,8,7,3,1,10
2,7,0,5,4,11,6,9,8,3,10,1
2,7,1,5,0,4,11,6,9,8,3,10
2,7,4,5,0,11,6,9,8,3,10,1
2,8,0,5,4,11,6,9,7,3,1,10
2,8,1,5,0,4,11,6,9,7,3,10
2,9,0,5,4,11,6,8,7,3,1,10
2,9,1,5,0,4,11,6,8,7,3,10
2,9,4,5,0,11,6,8,7,3,1,10
2,11,0,8,9,1,5,3,10,7,6,4
2,11,1,8,0,9,5,10,3,7,6,4
3,0,5,4,2,9,7,6,11,1,8,10
3,1,6,5,11,10,9,7,8,0,2,4
3,4,5,2,1,0,7,11,6,9,8,10
3,6,0,4,2,9,5,7,11,1,8,10
3,6,4,2,1,0,7,11,9,10,8,5
3,7,0,4,2,9,5,6,11,1,8,10
3,7,1,5,11,10,9,8,6,0,2,4
3,7,4,2,1,0,11,6,9,10,8,5
3,10,0,4,9,7,5,2,6,11,1,8
3,10,1,6,9,0,7,5,11,4,2,8
3,11,0,4,9,2,5,7,6,10,1,8
3,11,1,9,4,5,0,7,10,6,2,8
5,6,0,2,7,9,11,8,4,10,3,1
5,6,4,2,7,9,0,11,8,10,3,1
5,7,0,2,6,9,11,8,4,1,3,10
5,7,4,2,6,9,0,11,8,1,3,10
5,8,0,4,9,6,2,3,7,10,11,1
5,9,0,4,2,3,7,6,11,8,1,10
5,9,4,3,10,7,11,6,0,1,2,8
5,10,0,2,6,7,9,11,8,4,1,3
5,11,0,2,6,7,9,8,4,1,3,10
6,7,0,1,11,2,10,3,9,8,5,4
6,7,1,0,3,11,10,9,8,2,4,5
6,7,4,1,3,2,9,0,11,5,10,8
6,8,0,1,11,2,10,3,9,7,5,4
6,8,1,0,3,11,10,9,7,2,5,4
6,9,0,1,11,2,10,3,8,7,5,4
6,9,1,0,3,11,10,7,8,2,4,5
6,9,4,1,3,2,7,5,0,11,10,8
7,9,0,1,11,2,10,3,8,6,5,4
7,9,1,0,3,11,10,8,2,6,4,5
7,9,4,1,3,2,6,5,0,11,10,8
7,10,0,2,9,11,1,3,5,8,6,4
7,10,1,2,9,11,0,3,5,8,6,4
8,9,0,1,11,2,10,3,7,6,5,4
8,9,1,0,3,11,10,7,2,6,5,4
9,10,0,4,7,3,5,2,6,1,11,8
9,10,1,6,0,7,3,5,11,2,8,4
9,11,0,1,2,10,3,8,7,6,4,5
9,11,1,0,3,10,7,8,2,6,4,5
10,11,0,2,9,7,1,5,3,8,6,4
10,11,1,2,9,0,7,3,8,6,5,4
0,2,6,7,8,5,9,1,11,4,3,10
1,2,6,7,8,5,9,0,3,11,10,4
2,4,6,7,8,9,5,1,0,11,3,10
2,6,8,0,7,9,1,5,3,11,10,4
2,6,8,1,7,9,0,5,11,10,3,4
2,6,9,0,5,4,11,8,7,3,1,10
2,6,9,1,5,0,4,11,8,7,3,10
2,6,9,4,5,0,11,8,7,3,1,10
2,7,9,0,5,4,11,6,8,3,10,1
2,7,9,1,5,0,4,11,6,8,3,10
2,7,9,4,5,0,11,6,8,3,10,1
2,8,9,0,5,4,11,6,7,3,1,10
2,8,9,1,5,0,4,11,6,7,3,10
3,0,5,6,4,2,9,7,11,1,8,10
3,4,5,6,2,1,0,7,11,9,8,10
3,5,7,0,4,2,9,6,11,1,8,10
3,5,7,4,2,1,0,11,6,9,8,10
3,5,7,10
3,5,10,0,6,9,7,1,11,4,8,2
3,5,10,11
3,5,11,0,9,4,1,7,10,6,2,8
3,6,7,0,4,2,9,5,11,1,8,10
3,6,7,4,2,1,0,11,9,10,8,5
3,7,10,0,4,9,5,2,6,11,1,8
3,10,11,0,4,9,7,5,2,6,1,8
5,6,7,0,2,9,11,8,4,1,3,10
5,6,7,4,2,9,0,11,8,3,1,10
5,6,8,0,7,9,2,1,4,11,3,10
5,6,8,9
5,6,9,0,4,2,3,7,11,8,1,10
5,6,9,4,3,10,7,11,0,1,2,8
5,7,9,0,4,2,3,6,11,8,1,10
5,7,9,4,3,10,11,6,0,1,2,8
5,7,9,10
5,7,10,0,2,6,9,11,8,4,1,3
5,8,9,0,4,6,2,3,7,11,1,10
5,9,10,0,6,7,1,3,11,8,2,4
5,9,10,11
5,9,11,0,8,1,2,3,10,7,6,4
5,10,11,0,2,6,7,9,8,4,1,3
6,7,9,0,1,11,2,10,3,8,5,4
6,7,9,1,0,3,11,10,8,2,4,5
6,7,9,4,1,3,2,5,0,11,10,8
6,8,9,0,1,11,2,10,3,7,5,4
6,8,9,1,0,3,11,10,7,2,5,4
