0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 3)","(0, 6)","(0, 9)","(0, 8)","(0, 7)","(0, 1)","(0, 2)","(0, 4)","(1, 2)","(1, 8)","(1, 6)","(1, 3)","(1, 12)","(2, 3)","(2, 5)","(2, 8)","(2, 11)","(2, 10)","(2, 7)","(2, 13)","(3, 8)","(3, 11)","(3, 10)","(3, 6)","(3, 5)","(4, 6)","(4, 7)","(4, 13)","(4, 11)","(4, 12)","(4, 9)","(5, 11)","(5, 10)","(5, 13)","(5, 6)","(5, 12)","(6, 9)","(6, 13)","(6, 12)","(6, 11)","(6, 8)","(6, 10)","(7, 12)","(7, 13)","(7, 8)","(8, 12)","(8, 13)","(8, 9)","(8, 10)","(8, 11)","(9, 11)","(9, 12)","(10, 12)","(10, 11)","(11, 12)","(11, 13)"
159,85
5,1,2,6,3,12,8,11,10,0,13,7,9,4
10,1,3,8,2,12,6,11,5,7,0,13,4,9
11,1,12,2,3,6,8,7,10,5,0,13,4,9
12,0,9,8,7,6,4,1,13,11,2,5,3,10
13,1,6,8,2,0,11,5,3,10,7,4,9,12
0,4,5,3,6,2,13,11,12,8,10,1,7,9
0,7,1,12,8,2,9,6,4,11,10,5,13,3
0,9,3,11,6,8,2,4,1,5,10,13,7,12
1,12,5,2,6,3,8,11,10,7,0,13,4,9
2,5,1,6,3,12,0,13,11,8,10,7,9,4
2,10,1,3,8,12,6,11,5,7,0,13,4,9
2,11,1,12,3,6,8,7,10,5,0,13,4,9
2,13,4,11,0,7,9,3,6,8,12,5,10,1
3,5,1,2,6,12,8,11,10,0,13,7,9,4
3,10,1,8,2,12,6,5,11,7,0,13,4,9
3,11,1,12,2,6,8,10,5,7,0,13,4,9
4,11,5,6,13,12,8,7,0,9,3,2,10,1
4,12,5,6,13,11,8,7,0,9,3,2,10,1
4,13,5,6,11,12,8,7,0,9,3,2,10,1
6,5,2,0,13,11,1,3,8,10,7,4,9,12
6,10,2,0,13,11,1,5,3,8,7,4,9,12
6,11,2,0,13,1,5,3,8,10,9,4,7,12
6,12,0,9,8,7,4,1,13,11,2,5,3,10
6,13,3,8,5,11,2,12,10,1,0,7,4,9
7,12,3,0,8,2,11,6,10,1,5,9,4,13
7,13,1,12,0,8,2,6,11,4,5,9,10,3
8,10,1,3,2,12,6,11,5,7,0,13,4,9
8,11,1,12,2,3,6,7,10,5,0,13,4,9
8,12,0,9,7,6,4,1,13,2,11,5,10,3
8,13,1,6,2,0,11,5,3,10,7,4,9,12
0,1,6,2,13,11,5,3,8,10,4,7,9,12
0,2,7,1,12,8,9,6,4,11,10,5,13,3
0,4,6,8,7,13,11,12,9,2,5,3,1,10
0,6,9,3,11,8,2,4,1,5,10,13,7,12
0,8,7,1,12,2,9,6,4,11,10,5,13,3
0,8,9,5,3,6,2,12,13,10,11,1,7,4
0,9,4,5,3,6,2,11,12,13,8,10,1,7
1,6,12,7,2,8,0,4,13,3,5,11,10,9
1,8,12,5,2,6,3,13,10,11,7,0,4,9
2,3,5,9,8,11,0,6,12,13,10,4,7,1
2,3,10,4,11,0,7,13,6,12,9,8,1,5
2,3,11,4,0,7,13,6,9,8,12,5,1,10
2,7,13,6,1,3,5,8,11,10,0,4,12,9
2,8,10,1,3,12,6,11,5,7,0,13,4,9
2,8,11,1,12,3,6,7,10,5,0,13,4,9
2,8,13,6,1,3,5,11,10,0,12,9,4,7
2,13,5,10,6,8,11,0,1,3,12,7,4,9
3,6,5,9,0,8,11,12,2,4,7,1,13,10
3,6,10,4,0,11,12,8,2,9,7,1,5,13
3,6,11,4,0,9,8,2,12,13,7,1,5,10
3,8,10,1,2,12,6,5,11,7,0,13,4,9
3,8,11,1,12,2,6,10,5,7,0,13,4,9
4,6,11,8,7,13,12,0,9,2,5,1,3,10
4,9,11,5,6,13,12,8,7,0,3,2,10,1
4,9,12,5,6,13,11,8,7,0,3,2,10,1
4,12,6,8,7,13,11,0,9,2,5,3,1,10
4,13,6,10,11,12,8,5,2,7,1,0,9,3
6,8,10,2,0,13,11,1,5,3,7,4,9,12
6,8,11,2,0,13,1,5,3,10,9,4,7,12
6,8,12,0,9,7,4,1,13,2,11,5,3,10
6,8,13,10,5,11,2,3,12,1,0,7,4,9
6,9,11,3,0,8,2,4,1,5,10,13,7,12
7,8,13,1,12,0,2,6,11,4,5,9,10,3
8,9,11,5,12,3,2,13,10,6,1,7,4,0
8,9,12,5,3,2,13,10,11,6,0,1,7,4
0,1,2,3,7,8,12,9,6,4,11,10,5,13
0,1,2,8
0,1,3,6,7,2,8,12,4,13,5,11,10,9
0,1,8,6,2,13,11,5,3,10,4,7,9,12
0,2,8,7,1,12,9,6,4,11,10,5,13,3
0,3,6,8
1,2,3,8
1,3,6,8
2,3,5,10,9,8,11,0,6,12,13,4,7,1
2,3,8,10,9,11,0,6,12,4,7,1,13,5
2,3,8,11,9,0,6,4,13,1,5,10,7,12
2,3,11,5,9,8,0,6,12,13,10,4,7,1
3,6,5,10,9,0,8,11,12,2,4,7,1,13
3,6,8,10,9,0,11,12,2,4,7,1,5,13
3,6,8,11,9,0,2,4,1,5,10,13,7,12
3,6,11,5,9,0,8,12,2,4,7,1,13,10
4,6,9,11,10,12,8,13,0,7,5,2,3,1
4,6,9,12,10,11,8,13,0,7,5,2,1,3
6,8,9,11,7,4,0,13,12,2,3,1,5,10
8,9,12,6,7,0,4,13,1,2,11,5,3,10
