0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 3)","(0, 11)","(0, 4)","(0, 10)","(0, 7)","(0, 1)","(0, 5)","(1, 3)","(1, 13)","(1, 4)","(1, 12)","(1, 5)","(1, 7)","(1, 10)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 8)","(2, 7)","(3, 5)","(3, 7)","(3, 13)","(3, 9)","(3, 4)","(3, 11)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(5, 6)","(5, 7)","(5, 13)","(5, 12)","(5, 8)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 12)","(7, 13)","(8, 10)","(8, 11)","(8, 9)","(9, 10)","(9, 13)","(9, 12)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
188,99
2,1,3,4,5,7
6,1,5,7,4,10,0,12,8,9,13,11,3,2
8,1,7,10,4,5,6,9,0,12,13,3,11,2
9,2,7,6,3,4,8,5,11,13,12,0,10,1
12,0,11,13,10,1,7,5,3,8,9,6,2,4
0,1,2,3,4,7,5
0,2,3,4,7,5
1,2,3,4,5,7
2,3,1,4,5,7
3,9,2,7,6,4,8,5,11,13,12,0,10,1
4,2,1,3,5,7
4,6,1,5,7,10,0,12,8,9,13,11,3,2
4,8,1,7,10,5,6,9,0,12,13,3,11,2
4,9,2,7,6,3,8,5,11,13,12,0,10,1
5,2,1,3,4,7
5,6,1,7,4,10,8,9,0,12,11,13,3,2
5,8,1,7,10,4,6,9,0,12,13,3,11,2
5,12,0,11,13,10,1,7,8,3,9,6,4,2
6,2,3,5,7,4,9,13,12,8,0,1,11,10
7,2,1,3,4,5
7,6,1,5,4,10,0,12,8,9,13,11,3,2
7,8,1,10,4,5,9,12,6,0,13,3,11,2
7,9,2,6,3,4,8,5,11,13,12,0,10,1
7,12,0,11,13,10,1,5,8,3,9,6,4,2
8,2,3,7,11,4,9,5,0,12,13,10,6,1
10,6,1,5,7,4,0,12,8,9,13,11,3,2
11,0,2,8,3,4,7,5,10,9,12,13,6,1
11,8,5,12,13,0,3,10,7,9,1,4,2,6
12,1,4,7,5,9,6,3,13,8,10,2,11,0
0,1,3,2,4,7,5
2,3,4,1,5,7
3,4,9,6,2,5,7,8,13,12,11,10,0,1
3,5,2,1,4,7
3,7,2,1,4,5
3,7,9,2,6,4,8,5,11,13,12,0,10,1
3,11,0,12,1,5,7,13,9,10,4,8,6,2
3,11,13
4,0,1,2,3,7,5
4,5,2,1,3,7
4,5,6,1,7,10,8,9,0,12,11,13,3,2
4,5,8,1,7,10,6,9,0,12,13,3,11,2
4,6,2,3,5,7,9,13,12,8,0,1,11,10
4,7,2,1,3,5
4,7,6,1,5,10,0,12,8,9,13,11,3,2
4,7,8,1,10,5,9,6,0,12,13,3,11,2
4,7,9,2,6,3,8,5,11,13,12,0,10,1
4,8,2,3,7,11,9,5,0,12,13,10,6,1
5,0,1,2,3,4,7
5,6,2,3,7,4,9,13,8,12,0,1,11,10
5,7,2,1,3,4
5,7,6,1,4,10,0,8,9,12,11,13,3,2
5,7,8,1,10,4,12,6,0,9,11,13,3,2
5,7,12,0,11,13,10,1,8,3,9,6,4,2
5,8,2,3,7,11,4,9,0,12,13,10,6,1
5,12,1,6,10,7,9,4,8,0,13,3,11,2
7,0,1,2,3,4,5
7,6,2,3,5,4,9,13,12,8,0,1,11,10
7,8,2,3,11,4,9,5,12,13,0,10,6,1
7,12,1,4,5,9,6,3,13,8,10,2,11,0
13,0,1,2,3,5,7,4,9,10,12,6,8,11
13,0,11,2,3,5,7,4,8,9,12,1,10,6
13,1,12,4,0,9,3,5,7,11,10,6,8,2
0,1,3,4,2,7,5
2,3,4,5,1,7
3,4,7,2,1,5
3,5,0,1,2,4,7
3,5,7,2,1,4
3,7,0,1,2,4,5
3,13,0,1,4,9,5,7,10,12,6,8,11,2
4,5,0,1,2,3,7
4,5,6,2,3,7,9,13,8,12,0,1,11,10
4,5,7,2,1,3
4,5,7,6,1,10,9,8,0,12,13,3,11,2
4,5,7,8,1,10,9,6,0,12,13,3,11,2
4,5,8,2,3,7,11,9,0,12,13,10,6,1
4,7,0,1,2,3,5
4,7,6,2,3,5,9,13,12,8,0,1,11,10
4,7,8,2,3,11,9,5,0,12,13,10,6,1
5,7,0,1,2,3,4
5,7,6,2,3,4,9,13,8,12,0,1,11,10
5,7,8,2,3,11,4,9,12,13,0,10,6,1
5,7,12,1,11,3,0,13,8,10,9,2,4,6
5,13,0,1,2,3,7,4,9,6,8,12,10,11
5,13,1,12,6,9,7,4,10,3,8,0,11,2
7,13,0,1,2,3,5,4,9,10,12,6,8,11
7,13,1,12,4,0,9,3,5,11,10,6,8,2
0,1,3,4,5,2,7
3,4,7,0,1,2,5
3,5,7,0,1,2,4
3,5,7,13,0
3,5,7,13,1
3,5,13,0,1,6,2,7,9,4,10,8,12,11
3,7,13,0,1,4,9,5,10,12,6,8,11,2
4,5,6,2,7,3,9,13,8,12,0,1,11,10
4,5,7,0,1,2,3
4,5,7,8,2,3,11,9,0,12,13,10,6,1
4,5,8,2,6,3,7,11,9,0,12,13,10,1
5,7,13,0,1,2,3,4,9,6,8,12,10,11
0,1,3,4,5,7
