0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 12)","(0, 3)","(0, 11)","(0, 4)","(0, 10)","(0, 7)","(1, 2)","(1, 12)","(1, 5)","(1, 11)","(1, 8)","(1, 6)","(1, 3)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(2, 6)","(2, 12)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(4, 6)","(4, 7)","(4, 8)","(4, 12)","(4, 13)","(5, 6)","(5, 7)","(5, 8)","(5, 13)","(6, 7)","(6, 9)","(6, 10)","(7, 8)","(7, 9)","(7, 10)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)"
172,106
2,0,1,3,4,13,12,8,6,5,11,7,10,9
5,0,3,7,1,13,6,8,12,9,4,10,2,11
6,0,7,4,3,10,1,8,5,12,13,2,11,9
8,0,7,10,11,4,12,1,9,6,5,3,13,2
9,5,8,7,6,13,10,4,1,11,12,3,0,2
0,1,2,13,12,3,4,11,5,7,6,8,10,9
0,4,2,1,13,12,3,8,6,5,11,7,10,9
0,7,2,1,13,12,3,4,6,5,8,11,10,9
0,10,6,1,3,4,7,12,11,8,2,5,13,9
0,13,2,1,12,3,4,5,11,8,6,7,10,9
1,2,0,3,4,13,12,7,6,8,11,5,9,10
1,5,0,3,7,13,6,8,12,9,4,10,11,2
1,6,0,7,4,3,10,8,5,12,2,13,11,9
1,8,4,0,2,12,6,3,11,10,7,13,5,9
3,2,0,1,4,13,12,8,6,5,11,7,10,9
3,5,0,7,1,13,6,8,12,9,4,10,2,11
3,6,0,7,4,10,1,8,5,12,13,2,11,9
4,2,1,3,6,0,8,12,5,7,13,10,9,11
4,6,1,3,2,0,8,12,5,7,13,10,11,9
4,8,6,7,9,10,5,1,3,0,12,13,11,2
7,5,2,6,4,3,12,9,10,1,8,13,0,11
7,6,2,5,4,3,12,8,13,1,0,10,9,11
7,8,3,5,4,1,6,2,13,0,12,9,10,11
7,9,5,8,6,13,10,4,1,11,12,3,2,0
9,6,5,8,7,13,10,4,1,11,12,3,0,2
10,6,5,8,7,13,9,4,1,11,12,3,0,2
10,8,6,7,9,5,4,1,3,0,12,13,11,2
10,9,5,8,7,13,6,11,4,12,1,3,0,2
11,8,0,7,10,4,12,1,9,6,5,3,13,2
11,9,7,10,12,8,0,4,1,13,6,3,2,5
12,2,0,1,3,4,13,8,6,5,11,7,10,9
12,8,0,7,10,11,4,1,9,6,5,3,13,2
12,9,6,10,1,2,4,7,11,8,0,13,3,5
13,2,1,12,0,11,3,5,4,7,8,6,9,10
13,5,1,12,0,11,2,3,8,7,4,9,10,6
13,9,8,12,11,10,4,5,1,2,7,0,6,3
0,3,4,6,1,10,7,2,12,8,11,5,13,9
0,3,7,2,1,13,12,4,6,5,8,11,10,9
0,3,13,2,1,12,4,5,11,8,6,7,10,9
0,10,7,11,8,9,12,4,1,13,6,3,2,5
0,11,1,10,12,8,6,9,2,4,7,5,3,13
0,11,10,9,13,12,7,3,4,5,8,1,6,2
0,11,13,9,12,10,7,8,5,4,3,1,6,2
0,12,1,10,11,8,6,9,7,4,5,3,2,13
0,12,4,6,1,3,10,7,9,2,8,11,5,13
0,12,7,3,13,1,2,4,10,9,5,11,8,6
0,12,10,6,1,3,4,7,9,2,11,8,5,13
0,12,13,3,1,2,4,7,5,11,8,6,9,10
1,2,3,4,0,12,8,6,13,11,10,7,9,5
1,3,5,0,7,13,6,8,12,9,4,10,11,2
1,3,6,0,7,4,10,8,5,12,2,13,11,9
1,5,2,0,3,7,13,4,12,6,8,9,10,11
1,6,2,0,7,4,3,10,13,12,8,5,9,11
1,11,8,10,0,12,6,4,7,3,9,2,5,13
1,12,8,10,0,11,6,4,7,3,9,2,5,13
3,4,2,5,6,7,8,13,9,10,1,12,0,11
3,4,6,1,2,0,8,12,13,5,10,7,11,9
3,7,5,4,6,2,8,13,9,10,1,12,11,0
3,7,6,2,5,4,12,8,13,1,0,10,9,11
3,13,2,1,12,0,11,5,4,7,8,6,9,10
3,13,5,1,12,0,11,2,4,7,8,6,9,10
4,6,2,1,3,0,8,12,5,7,13,10,11,9
4,7,0,2,6,5,3,12,1,13,10,9,8,11
4,7,6,2,5,3,12,8,13,1,0,10,9,11
4,7,8,11,0,12,13,9,10,1,3,5,6,2
4,12,2,11,0,8,13,1,3,10,7,5,9,6
4,12,8,6,10,9,1,2,7,5,13,0,11,3
4,13,0,2,1,12,3,8,6,5,11,7,9,10
4,13,2,1,3,6,0,8,12,11,5,7,9,10
7,9,6,8,5,4,10,1,13,3,2,12,0,11
7,10,6,8,5,4,9,1,13,3,2,0,12,11
7,10,8,6,9,5,4,1,13,12,11,3,2,0
7,10,9,5,8,13,6,11,4,12,1,0,3,2
7,12,8,3,13,0,1,2,4,5,10,9,11,6
7,12,9,6,10,1,2,4,11,8,0,13,5,3
10,9,6,5,8,7,13,4,1,11,12,3,0,2
10,11,8,7,12,9,0,13,1,4,5,3,2,6
10,11,9,7,12,8,0,4,1,13,6,3,2,5
10,12,8,6,9,1,2,4,7,5,11,13,0,3
10,12,9,6,1,2,4,7,0,11,8,3,5,13
10,13,0,9,12,11,7,8,5,4,3,1,6,2
10,13,9,8,12,11,4,5,1,2,7,0,6,3
11,9,8,7,10,12,0,13,1,4,5,3,2,6
11,12,8,0,7,10,4,1,9,6,5,3,13,2
11,12,9,7,10,8,0,4,1,13,6,3,2,5
11,13,9,8,12,10,4,5,1,2,7,6,0,3
12,13,2,3,0,1,4,7,5,11,8,6,9,10
12,13,9,8,11,10,4,5,0,1,7,6,3,2
13,5,2,1,12,0,11,3,8,7,4,9,10,6
0,11,10,12,9,13,7,3,4,5,8,1,6,2
0,11,12,13,9,10,7,8,5,4,3,1,2,6
0,11,13,10,9,12,7,8,5,4,3,1,6,2
1,2,3,5,4,0,12,8,6,7,13,11,10,9
1,3,6,2,4,0,12,8,10,7,13,11,9,5
7,10,8,9,11,0,12,1,4,13,5,6,3,2
7,10,12,8,6,9,1,2,4,5,11,13,0,3
7,10,12,9,6,1,2,4,0,5,8,3,11,13
7,12,9,8,6,10,1,2,4,5,11,0,13,3
10,11,8,9,7,12,0,1,4,13,6,5,3,2
10,11,12,8,7,9,0,13,1,4,5,3,2,6
10,11,12,9,7,8,0,4,1,13,6,3,2,5
10,11,13,9,8,12,4,5,1,2,7,6,0,3
10,12,13,0,9,11,7,8,5,4,3,1,6,2
10,12,13,9,8,11,4,5,0,1,6,7,3,2
11,12,9,8,7,10,0,13,1,4,5,3,2,6
11,12,13,9,8,10,4,5,7,6,0,3,2,1
