0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 1)","(0, 12)","(0, 2)","(0, 11)","(0, 3)","(0, 9)","(0, 5)","(0, 8)","(0, 7)","(0, 10)","(1, 3)","(1, 12)","(1, 4)","(1, 11)","(1, 5)","(1, 10)","(1, 6)","(1, 9)","(1, 8)","(1, 7)","(2, 4)","(2, 5)","(2, 12)","(2, 6)","(2, 11)","(2, 7)","(2, 10)","(2, 8)","(3, 5)","(3, 6)","(3, 7)","(3, 10)","(3, 9)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 12)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 12)","(5, 11)","(6, 7)","(6, 8)","(6, 10)","(6, 11)","(6, 12)","(7, 10)","(7, 12)","(7, 8)","(7, 9)","(8, 9)","(8, 11)","(8, 12)","(8, 10)","(9, 10)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(11, 12)"
815,423
4,0,5,2,1,7,8,9,12,6,11,10,3
6,0,5,7,8,3,2,10,1,11,12,9,4
0,1,2,12,4,11,5,10,6,8,7,9,3
0,2,4,1,12,9,5,8,7,11,10,6,3
1,4,3,5,6,7,9,8,10,11,12,0,2
1,6,2,0,12,4,11,5,10,8,7,3,9
2,4,3,0,5,6,7,10,1,9,12,8,11
2,6,3,0,5,7,10,1,12,11,8,4,9
3,6,0,5,7,8,2,10,1,11,12,9,4
5,4,0,2,1,7,8,9,12,6,11,10,3
5,6,0,7,8,3,2,10,1,11,12,9,4
7,4,0,5,2,1,8,9,12,6,11,10,3
7,6,0,5,8,3,2,10,1,11,12,9,4
8,4,0,5,2,1,7,9,12,6,11,10,3
8,6,0,5,7,3,2,10,1,11,12,9,4
9,4,0,5,2,1,7,8,12,11,10,6,3
10,6,0,5,7,8,3,2,1,11,12,9,4
11,6,0,5,7,8,3,2,10,1,12,9,4
12,4,0,5,2,1,7,8,9,6,11,10,3
12,6,0,5,7,8,3,2,10,1,11,9,4
0,1,3,4,12,2,9,5,8,7,6,10,11
0,2,5,6,1,12,11,3,8,7,10,4,9
0,5,1,2,12,4,11,10,6,8,7,9,3
0,7,1,2,12,4,11,5,10,6,8,9,3
0,7,2,4,1,12,9,5,8,11,10,6,3
0,8,1,4,12,2,9,5,7,6,11,10,3
0,8,2,4,1,12,9,5,7,11,10,6,3
0,9,1,2,8,10,11,12,5,4,7,6,3
0,10,1,2,12,4,11,5,6,8,7,9,3
0,10,2,4,1,12,9,5,8,7,6,11,3
0,11,1,4,12,2,9,5,8,7,6,10,3
0,11,2,4,1,12,9,5,8,7,6,10,3
0,12,1,4,2,9,5,8,7,6,11,10,3
0,12,2,4,1,9,5,8,7,11,10,6,3
1,3,6,4,5,7,9,8,10,11,12,0,2
1,4,5,3,6,7,9,8,10,11,12,0,2
1,5,6,2,0,12,4,11,10,8,7,3,9
1,7,4,3,5,6,9,8,10,11,12,0,2
1,7,6,2,0,12,4,11,5,10,8,3,9
1,8,4,3,9,6,5,0,7,10,11,12,2
1,8,6,3,9,5,0,7,10,11,12,4,2
1,9,4,3,5,6,7,8,10,11,12,0,2
1,10,6,2,0,12,4,11,5,8,7,3,9
1,11,6,4,12,9,8,2,5,10,7,3,0
1,12,4,3,0,10,9,7,6,5,2,8,11
1,12,6,3,0,10,9,7,5,2,11,8,4
2,4,5,3,0,6,7,10,1,9,12,8,11
2,5,6,3,0,7,10,1,12,11,8,4,9
2,6,4,3,0,5,7,10,1,9,12,11,8
2,7,4,3,0,5,6,10,1,9,12,8,11
2,7,6,3,0,5,10,1,12,11,8,4,9
2,8,4,3,0,5,6,7,10,9,1,12,11
2,8,6,3,0,5,7,10,9,1,12,11,4
2,10,6,4,9,12,7,1,5,8,11,0,3
2,11,6,4,12,9,8,1,5,10,0,7,3
2,12,4,3,0,5,6,7,10,1,9,8,11
2,12,6,3,0,5,7,10,1,9,11,8,4
3,5,6,0,7,8,2,10,1,11,12,9,4
3,7,6,0,5,8,2,10,1,11,12,9,4
3,10,6,0,5,7,8,2,1,11,12,9,4
5,7,4,0,2,1,8,9,12,6,11,10,3
5,7,6,0,8,3,2,10,1,11,12,9,4
5,8,4,0,2,1,7,9,12,6,11,10,3
5,8,6,0,7,3,2,10,1,11,12,9,4
5,9,4,0,2,1,7,8,12,11,10,6,3
5,10,6,0,7,8,3,2,1,11,12,9,4
