0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 1)","(0, 2)","(0, 7)","(0, 12)","(0, 8)","(0, 11)","(0, 5)","(0, 4)","(0, 6)","(1, 4)","(1, 9)","(1, 7)","(1, 2)","(1, 3)","(1, 6)","(1, 11)","(2, 4)","(2, 12)","(2, 6)","(2, 10)","(2, 8)","(2, 5)","(3, 4)","(3, 5)","(3, 10)","(3, 8)","(4, 12)","(4, 5)","(4, 9)","(4, 10)","(4, 11)","(4, 6)","(4, 7)","(5, 11)","(5, 12)","(5, 6)","(5, 10)","(5, 7)","(6, 12)","(6, 7)","(6, 11)","(7, 8)","(7, 9)","(7, 12)","(7, 10)","(8, 9)","(8, 10)","(8, 12)","(9, 11)","(9, 12)","(10, 12)","(10, 11)"
220,107
3,0,4,5,1,8,2,12,9,10,7,11,6
9,0,1,4,8,7,11,12,2,3,6,10,5
10,1,2,4,7,3,11,0,12,6,8,5,9
0,5,1,3,4,11,6,2,7,8,10,9,12
0,8,1,7,2,9,3,6,12,4,10,5,11
0,12,1,2,4,6,7,9,10,8,5,11,3
1,3,2,4,5,10,8,12,9,7,0,11,6
1,9,3,4,8,2,12,10,7,0,5,6,11
2,10,3,4,8,1,5,12,9,7,0,11,6
4,3,0,5,1,8,11,6,2,7,12,10,9
4,9,0,1,8,7,11,12,2,3,6,10,5
4,10,1,2,7,3,11,0,12,6,8,5,9
5,3,2,4,1,10,8,12,9,7,0,6,11
5,10,1,3,4,11,6,2,0,7,8,9,12
7,9,0,1,4,8,11,12,2,3,6,10,5
7,10,3,8,1,4,5,2,9,0,12,11,6
8,3,9,4,1,2,12,10,7,0,5,6,11
8,9,6,7,2,0,12,1,4,11,10,5,3
8,10,1,7,2,9,0,3,4,11,6,12,5
11,9,0,1,4,8,7,12,2,3,6,10,5
11,10,3,5,4,1,6,2,0,7,12,8,9
12,9,3,10,4,5,8,1,7,11,2,0,6
12,10,1,2,4,6,7,0,9,3,11,8,5
0,1,2,3,8,5,4,10,7,9,12,11,6
0,1,7,3,8,5,4,10,2,9,12,11,6
0,1,11,3,8,5,4,10,7,2,9,12,6
0,2,5,3,1,8,4,10,7,6,11,9,12
0,2,8,11,4,6,10,1,5,9,3,12,7
0,2,12,3,1,8,5,4,10,9,7,6,11
0,4,5,1,3,11,6,2,7,8,10,9,12
0,4,12,1,2,6,7,9,10,8,5,11,3
0,6,5,1,3,4,11,2,7,8,10,9,12
0,6,12,1,2,4,7,9,10,8,5,11,3
0,7,5,3,1,8,4,10,2,6,11,9,12
0,7,8,11,1,6,9,4,10,5,2,3,12
0,7,12,3,1,8,5,4,10,9,2,6,11
0,11,5,3,1,8,4,10,7,2,6,9,12
1,4,9,6,7,11,12,0,10,5,2,8,3
1,7,9,3,8,4,10,5,2,0,12,11,6
1,11,9,3,5,4,10,8,6,2,0,7,12
2,4,10,3,8,1,5,7,9,0,12,11,6
2,5,10,3,4,8,1,12,9,7,0,6,11
2,8,10,11,0,4,6,1,5,9,7,12,3
2,12,10,3,4,8,1,5,9,7,0,6,11
4,5,3,9,11,12,7,1,8,10,6,0,2
4,5,10,1,3,11,6,2,0,7,8,9,12
4,7,9,0,1,8,11,12,2,3,6,10,5
4,7,10,3,8,1,5,2,9,0,12,11,6
4,11,9,0,1,8,7,12,2,3,6,10,5
4,11,10,3,5,1,6,2,0,7,12,8,9
4,12,9,6,1,7,11,0,2,10,5,8,3
4,12,10,1,2,6,7,0,9,3,11,8,5
5,7,10,3,8,1,4,2,0,12,9,6,11
5,11,10,3,4,1,0,7,2,6,12,8,9
5,12,0,1,3,4,11,6,2,7,9,10,8
5,12,10,1,3,4,11,6,2,0,7,9,8
7,8,9,11,1,6,0,4,10,5,2,3,12
7,8,10,11,1,6,0,9,4,5,2,3,12
7,12,9,3,8,1,4,10,5,2,0,6,11
7,12,10,3,8,1,4,5,2,9,0,6,11
8,12,0,1,7,2,9,3,4,6,10,5,11
8,12,9,6,7,2,0,1,4,11,10,5,3
8,12,10,1,7,2,9,0,3,4,6,11,5
0,1,2,4,5,7,3,6,11,8,12,10,9
0,1,4,7,5,2,3,6,11,12,10,8,9
0,1,4,11,5,7,2,3,6,9,10,8,12
0,1,6,2,3,8,5,4,10,7,9,12,11
0,1,6,7,3,8,5,4,10,2,9,12,11
0,1,6,11,3,8,5,4,10,7,2,9,12
0,2,4,5,3,1,8,10,7,6,11,9,12
0,2,4,12,3,1,8,5,10,9,7,6,11
0,2,6,5,3,1,8,4,10,7,11,9,12
0,2,6,12,3,1,8,5,4,10,9,7,11
0,4,6,5,1,3,11,2,7,8,10,9,12
0,4,6,12,1,2,7,9,10,8,5,11,3
0,4,7,5,3,1,8,10,2,6,11,9,12
0,4,7,12,3,1,8,5,10,9,2,6,11
0,4,11,5,3,1,8,10,7,2,6,9,12
0,6,7,5,3,1,8,4,10,2,11,9,12
0,6,7,12,3,1,8,5,4,10,9,2,11
0,6,11,5,3,1,8,4,10,7,2,9,12
1,2,4,6
1,4,6,7
1,4,6,11
2,4,5,10,11,0,6,1,7,12,8,3,9
2,4,12,10,3,8,1,5,7,9,0,6,11
2,5,12,0,3,4,10,8,1,9,7,11,6
2,5,12,10,3,4,8,1,9,7,0,6,11
4,5,6,11
4,5,7,10,11,1,6,0,9,2,3,12,8
4,5,12,0,1,3,11,6,2,7,9,10,8
4,5,12,10,1,3,11,6,2,0,7,9,8
4,7,12,10,3,8,1,5,2,9,0,6,11
5,6,12,0,1,3,4,11,2,7,9,10,8
5,7,12,0,3,8,1,4,10,2,9,6,11
5,7,12,10,3,8,1,4,2,0,9,6,11
0,2,4,5,6,11,10,1,12,7,8,3,9
0,2,4,6,12,3,1,8,5,10,9,7,11
0,2,4,12,5,3,1,8,10,9,7,6,11
0,4,6,7,5,11,1,9,10,2,3,8,12
0,4,6,7,12,3,1,8,5,10,9,2,11
0,4,7,12,5,3,1,8,10,9,2,6,11
2,4,5,6,12
2,5,6,12,0,3,4,10,8,1,9,7,11
4,5,6,7,12
4,5,6,12,0,1,3,11,2,7,9,10,8
5,6,7,12,0,3,4,1,8,10,2,9,11
