0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 14)","(0, 3)","(0, 13)","(0, 11)","(1, 2)","(1, 3)","(1, 15)","(1, 4)","(1, 14)","(2, 3)","(2, 4)","(2, 5)","(2, 15)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 5)","(4, 6)","(4, 7)","(5, 6)","(5, 8)","(5, 11)","(5, 12)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 13)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
142,51
4,0,3,2,1
5,1,4,3,2
6,2,5,4,3
7,2,4,3
0,6,3,5,2,11,4,9,8,1,7,15,10,12,13,14
0,8,11,9,15,13,12,10,5,3,2,6,7,1,4,14
0,9,15,11,13,12,10,8,5,3,2,6,1,7,4,14
0,10,13,11,7,3,8,5,6,2,12,4,9,15,1,14
1,4,0,3,2
1,6,3,4,0,2,5,11,9,8,15,7,12,13,10,14
1,7,3,4,0,2
1,9,15,0,11,12,13,10,14,7,4,3,6,8,2,5
1,13,0,15,14
2,4,0,3,1
2,5,1,4,3
2,6,3,4,5,0,1,11,9,8,15,7,12,13,10,14
2,7,3,4,0,1
2,8,5,1,7,4,6,3,9,15,11,0,10,12,13,14
2,9,15,0,11,5,12,13,6,8,3,10,4,7,1,14
3,4,0,2,1
3,5,1,4,2
3,8,5,6,7,4,1,9,15,2,11,0,10,12,13,14
3,9,6,2,15,5,4,0,1,12,8,11,13,7,10,14
3,10,7,2,9,15,12,13,11,5,8,0,4,6,1,14
3,12,5,2,15,0,1,13,11,4,14,10,7,9,8,6
4,0,3,2,1,15,13,5,11,12,14,7,10,6,8,9
8,5,1,7,4,6,3,9,15,2,11,0,10,12,13,14
9,4,6,2,15,5,3,1,12,0,8,11,7,10,13,14
9,6,2,15,5,4,3,12,1,0,8,11,10,13,7,14
10,4,7,2,9,15,12,13,11,5,8,0,3,6,1,14
10,5,11,8,12,9,6,15,7,13,2,0,4,3,1,14
10,7,2,9,15,12,13,11,5,8,0,4,3,6,1,14
12,4,5,2,15,1,3,0,13,11,14,10,7,9,8,6
12,5,1,15,4,3,2,0,13,11,14,10,7,9,8,6
12,4,5,6,2,15,3,1,9,0,10,11,8,13,7,14
13,5,12,11,7,10,4,6,3,8,9,0,2,1,15,14
13,7,10,6,12,5,11,9,15,8,0,3,4,2,1,14
14,11,13,0,8,10,15,9,12,5,4,1,3,2,6,7
15,6,9,7,0,3,1,2,13,10,12,4,8,11,5,14
15,8,9,5,12,2,11,6,10,0,3,4,13,7,1,14
1,2,4,0,3
1,2,7,3,4
1,2,13,0,15,14
1,3,4,0,2
2,3,4,0,1
3,6,4,0,2,1,5,11,9,8,15,7,12,13,10,14
3,7,4,0,2,1
3,12,5,4,2,15,0,1,13,11,14,10,7,9,8,6
11,5,8,4,7,6,10,3,9,12,0,15,13,2,1,14
14,0,10,13,11,8,15,9,12,5,4,1,3,2,6,7
2,3,5,4,0,11,1
