0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 13)","(0, 12)","(0, 5)","(0, 9)","(0, 11)","(0, 2)","(0, 4)","(0, 6)","(0, 15)","(0, 10)","(1, 4)","(1, 12)","(1, 11)","(1, 13)","(2, 15)","(2, 6)","(2, 13)","(2, 8)","(2, 14)","(3, 11)","(3, 15)","(3, 13)","(3, 14)","(3, 10)","(4, 13)","(4, 10)","(4, 6)","(5, 7)","(5, 12)","(5, 6)","(5, 11)","(6, 7)","(6, 12)","(6, 10)","(6, 8)","(7, 9)","(7, 13)","(7, 8)","(7, 15)","(8, 15)","(8, 9)","(9, 12)","(9, 13)","(10, 14)","(10, 11)","(11, 13)","(11, 12)","(14, 15)"
128,69
0,1,13,12,11,4,9,6,10,7,8,2,5,3,15,14
1,0,4,12,11,13,6,10,9,5,7,2,8,3,15,14
3,0,11,15,13,10,2,7,14,4,6,8,5,9,1,12
7,0,6,5,9,13,15,12,8,2,4,11,3,1,10,14
8,1,7,13,9,2,12,6,4,15,5,11,0,3,10,14
14,1,10,4,11,3,13,2,0,6,15,12,5,7,8,9
0,2,4,6,13,7,5,9,15,8,11,12,3,1,10,14
2,5,6,0,11,13,12,10,7,4,9,1,3,14,8,15
2,8,5,6,0,7,9,15,13,12,3,11,4,1,14,10
2,12,6,0,4,13,1,11,9,7,10,5,8,15,14,3
4,0,3,13,10,11,15,7,2,14,1,6,5,9,8,12
4,1,12,0,6,13,11,9,7,2,10,5,8,15,14,3
4,8,6,9,13,0,7,12,2,11,1,15,5,10,3,14
5,0,1,12,11,13,4,9,6,10,7,8,2,3,15,14
5,3,11,10,0,6,13,15,12,7,4,2,9,1,14,8
5,7,4,0,6,13,9,15,2,11,12,8,3,1,10,14
6,0,1,12,4,13,11,9,10,7,2,5,8,3,14,15
6,7,4,13,0,2,5,9,15,8,11,12,3,10,1,14
6,8,1,12,4,7,13,9,2,0,5,11,15,10,3,14
9,0,3,13,11,15,10,7,2,4,12,8,14,6,5,1
9,7,6,12,0,8,5,13,15,2,11,4,1,3,10,14
9,8,6,7,12,0,5,13,15,2,11,4,1,3,10,14
9,12
10,0,3,13,11,15,4,7,2,14,1,6,5,9,8,12
10,3,5,0,6,11,13,15,12,4,7,2,9,1,14,8
10,7,6,5,0,11,13,9,15,12,4,3,2,1,8,14
10,8,6,3,15,14,0,2,7,9,13,11,5,12,4,1
10,14,2,0,6,15,3,8,7,13,11,9,5,4,12,1
11,0,1,13,12,4,9,6,10,7,8,5,2,3,15,14
11,1,2,13,0,12,4,6,9,10,5,7,8,14,3,15
11,3,0,15,13,10,2,7,14,4,6,8,5,9,1,12
12,0,1,13,11,4,9,10,6,7,8,3,2,5,15,14
12,1,4,0,6,13,11,9,7,2,10,5,8,15,14,3
12,3,11,4,0,1,6,13,10,15,5,7,2,9,8,14
13,0,1,12,11,4,9,6,10,7,8,2,5,3,15,14
13,1,0,4,12,11,6,10,9,7,2,5,8,3,15,14
13,3,0,11,15,10,2,7,14,4,6,8,5,9,1,12
13,7,0,6,5,9,15,2,4,12,8,11,3,14,1,10
14,2,7,15,6,13,8,0,3,10,4,9,5,11,12,1
15,0,1,2,13,3,7,11,12,4,14,6,8,9,10,5
15,3,7,13,0,2,11,10,5,9,6,14,8,12,4,1
15,7,6,2,8,0,13,9,5,3,4,11,12,10,14,1
15,8,1,2,13,3,0,7,11,12,4,9,6,14,10,5
15,14,1,2,13,3,0,7,11,12,4,10,6,8,9,5
2,6,0,4,13,7,8,15,5,9,3,11,12,14,10,1
2,13,0,10,6,14,11,4,3,7,12,5,15,1,8,9
4,6,0,3,13,10,11,15,7,2,14,1,5,12,8,9
4,10,0,5,6,11,12,13,1,9,3,7,2,8,15,14
4,13,0,8,6,7,9,2,15,12,5,3,1,11,10,14
5,6,0,1,12,11,4,13,9,10,7,2,8,3,14,15
5,6,7,4,0,13,9,15,11,2,12,8,3,10,1,14
5,6,12
5,11,0,4,6,13,1,10,12,7,2,3,9,15,8,14
6,10,0,3,13,11,15,4,7,2,5,12,8,14,1,9
9,13,0,3,11,15,10,12,8,7,2,14,4,1,6,5
10,11,0,4,13,1,3,12,15,6,9,14,2,7,8,5
10,11,3,13,4,0,1,15,12,7,2,14,6,9,5,8
10,14,3,9,0,15,8,2,7,13,11,6,5,4,12,1
11,12,0,4,13,1,10,6,9,3,7,2,5,8,15,14
11,12,1,4,13,0,10,6,9,3,7,2,5,8,15,14
11,13,0,1,12,4,9,6,10,7,8,5,2,3,15,14
11,13,1,2,0,12,4,9,6,10,8,7,5,3,14,15
11,13,3,0,15,10,2,7,14,4,6,8,5,9,1,12
12,5,0,1,11,13,4,10,9,7,6,3,8,15,2,14
12,6,0,1,4,13,11,10,9,7,2,5,3,14,8,15
15,2,8,13,3,0,7,9,14,11,10,6,5,12,4,1
15,2,14,7,6,13,8,0,10,4,3,9,5,11,12,1
5,6,12,0,1,11,4,13,10,7,2,9,3,14,15,8
5,11,12,0,4,6,13,1,10,7,2,9,3,15,8,14
