0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 1)","(0, 12)","(0, 3)","(0, 10)","(0, 9)","(0, 8)","(0, 7)","(0, 6)","(0, 2)","(0, 11)","(0, 4)","(1, 2)","(1, 3)","(1, 4)","(1, 11)","(1, 7)","(1, 12)","(1, 8)","(1, 5)","(1, 10)","(2, 4)","(2, 11)","(2, 7)","(2, 10)","(2, 8)","(2, 3)","(2, 9)","(2, 5)","(2, 12)","(3, 5)","(3, 6)","(3, 7)","(3, 11)","(3, 10)","(3, 4)","(3, 12)","(4, 5)","(4, 6)","(4, 8)","(4, 11)","(4, 7)","(4, 9)","(5, 6)","(5, 8)","(5, 10)","(5, 12)","(5, 7)","(6, 7)","(6, 11)","(6, 12)","(6, 8)","(6, 9)","(6, 10)","(7, 9)","(7, 12)","(7, 8)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(9, 10)","(9, 11)","(9, 12)","(10, 12)","(11, 12)"
583,232
5,0,4,6,3,8,10,12,7,2,1,9,11
0,6,2,5,7,4,3,11,12,8,9,10,1
0,9,1,8,10,7,11,12,2,4,5,3,6
1,5,0,4,6,3,8,10,12,7,2,9,11
2,5,0,4,6,3,8,10,12,7,1,9,11
3,5,0,4,6,8,10,12,7,2,1,9,11
4,5,0,6,3,8,10,12,7,2,1,11,9
6,5,2,7,4,3,11,0,12,8,9,10,1
7,5,0,4,6,3,8,10,12,2,1,9,11
8,5,0,4,6,3,10,12,7,2,1,9,11
10,5,0,4,6,3,8,12,7,2,1,9,11
12,5,0,4,6,3,8,10,7,2,1,11,9
0,2,9,3,10,7,11,12,6,4,8,5,1
0,3,6,2,5,7,4,11,12,8,9,10,1
0,4,6,2,5,7,3,11,12,8,9,10,1
0,4,9,1,8,10,7,11,12,2,5,3,6
0,7,6,2,5,4,3,11,12,8,9,10,1
0,7,9,1,8,10,11,12,2,4,5,3,6
0,8,6,3,10,5,11,4,2,1,7,12,9
0,8,9,1,10,7,11,12,2,4,5,3,6
0,10,6,2,5,7,4,3,11,12,8,9,1
0,10,9,1,8,7,11,12,2,4,6,3,5
0,11,6,2,5,7,4,3,12,8,9,10,1
0,11,9,1,8,10,7,12,2,4,3,6,5
0,12,6,2,5,7,4,3,11,8,9,10,1
0,12,9,1,8,10,7,11,2,4,5,3,6
1,2,5,0,4,6,3,8,10,12,7,9,11
1,3,5,0,4,6,8,10,12,7,2,9,11
1,4,5,0,6,3,8,10,12,7,2,11,9
1,7,5,0,4,6,3,8,10,12,2,9,11
1,8,5,0,4,6,3,10,12,7,2,9,11
1,10,5,0,4,6,3,8,12,7,2,9,11
1,12,5,0,4,6,3,8,10,7,2,11,9
2,3,5,0,4,6,8,10,12,7,1,9,11
2,4,5,0,6,3,8,10,12,7,1,11,9
2,7,5,0,4,6,3,8,10,12,1,9,11
2,8,5,0,4,6,3,10,12,7,1,9,11
2,10,5,0,4,6,3,8,12,7,1,9,11
2,12,5,0,4,6,3,8,10,7,1,11,9
3,4,5,0,6,8,10,12,7,2,1,11,9
3,6,5,2,7,4,11,0,12,8,9,10,1
3,7,5,0,4,6,8,10,12,2,1,9,11
3,10,5,0,4,6,8,12,7,2,1,9,11
3,12,5,0,4,6,8,10,7,2,1,11,9
