0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 4)","(0, 6)","(0, 10)","(0, 7)","(0, 1)","(0, 8)","(0, 14)","(0, 15)","(0, 2)","(0, 3)","(1, 11)","(1, 7)","(1, 9)","(1, 3)","(1, 2)","(1, 8)","(1, 10)","(1, 13)","(2, 8)","(2, 9)","(2, 10)","(2, 12)","(2, 15)","(2, 11)","(2, 3)","(2, 4)","(2, 7)","(3, 11)","(3, 10)","(3, 4)","(3, 9)","(3, 12)","(3, 5)","(3, 8)","(3, 15)","(4, 12)","(4, 5)","(4, 6)","(4, 13)","(4, 11)","(4, 14)","(4, 7)","(5, 6)","(5, 15)","(5, 12)","(5, 7)","(5, 11)","(6, 11)","(6, 12)","(6, 13)","(6, 14)","(6, 8)","(6, 15)","(6, 9)","(7, 14)","(7, 13)","(7, 8)","(7, 9)","(7, 11)","(8, 9)","(8, 15)","(8, 14)","(8, 10)","(9, 12)","(9, 15)","(9, 11)","(9, 14)","(10, 13)","(10, 15)","(10, 11)","(10, 12)","(10, 14)","(11, 12)","(11, 13)","(11, 15)","(12, 14)","(12, 15)","(12, 13)","(13, 14)","(14, 15)"
335,187
5,2,15,4,12,3,7,11,14,0,6,9,8,13,1,10
9,0,8,1,2,15,3,7,6,14,11,10,13,12,4,5
11,0,6,1,3,10,4,2,15,7,13,8,9,5,12,14
12,1,9,11,10,2,3,13,8,15,14,7,6,4,0,5
13,0,10,6,7,4,14,1,15,11,12,8,2,3,5,9
0,4,1,3,13,11,7,2,10,12,9,5,8,6,14,15
0,6,3,5,11,12,4,8,15,9,7,1,10,2,14,13
0,14,3,15,8,12,4,10,9,5,2,6,11,7,13,1
0,15,1,10,9,8,2,11,3,12,14,7,6,4,13,5
1,9,0,8,2,15,3,7,6,14,12,11,4,10,5,13
1,11,0,6,3,10,4,2,15,7,13,8,9,5,12,14
1,13,6,11,9,0,8,3,10,4,2,15,7,12,14,5
2,9,0,8,1,15,3,7,6,14,11,10,13,5,4,12
2,11,0,6,1,3,10,4,15,7,12,8,9,13,5,14
2,12,1,9,11,10,3,13,8,15,14,7,6,4,0,5
3,5,2,15,4,12,7,11,14,0,6,9,8,13,1,10
3,9,0,8,1,2,15,7,6,14,11,10,13,12,4,5
3,11,0,6,1,10,4,2,15,7,5,12,8,9,13,14
3,12,1,9,11,10,2,13,8,15,14,7,6,4,0,5
4,5,2,15,12,3,7,11,14,0,6,9,8,13,1,10
4,11,1,0,3,13,7,2,6,10,15,14,12,9,5,8
4,12,1,0,3,13,11,7,2,9,10,6,14,15,8,5
4,13,5,6,7,11,12,0,14,8,9,2,10,1,15,3
6,5,3,11,0,12,4,8,15,9,1,10,2,7,14,13
6,9,7,5,11,0,13,14,4,8,15,12,3,1,10,2
6,11,3,5,0,12,4,8,15,9,7,10,1,2,14,13
6,12,3,5,11,0,4,8,15,9,7,1,10,2,14,13
6,13,3,5,11,0,12,4,8,15,9,10,1,7,2,14
7,5,3,1,0,8,4,9,2,11,13,6,15,14,10,12
7,9,0,8,1,2,15,3,6,14,11,10,13,12,4,5
7,11,0,6,1,3,10,4,2,15,5,13,14,8,9,12
7,13,0,10,6,4,14,1,11,2,8,15,12,3,5,9
8,9,0,1,2,15,3,7,6,14,11,10,13,12,4,5
10,11,0,6,1,3,4,2,15,7,12,13,14,8,9,5
10,12,1,9,11,2,3,13,8,15,14,7,6,4,0,5
10,13,0,6,7,4,14,1,11,12,8,15,5,9,2,3
14,9,5,6,7,15,12,4,11,3,0,13,8,2,1,10
14,12,3,15,0,8,4,10,9,5,2,6,11,7,1,13
14,13,3,15,0,8,12,4,10,9,11,1,6,5,2,7
15,5,2,4,12,3,7,11,0,6,14,9,13,1,8,10
15,9,1,10,8,0,2,11,3,12,14,6,7,4,13,5
15,11,1,10,9,8,0,2,3,12,14,7,6,4,13,5
15,12,1,10,9,8,0,2,11,3,13,14,7,6,4,5
0,2,4,1,3,13,11,7,10,12,9,5,8,6,14,15
0,2,15,1,10,9,8,11,3,12,14,7,6,4,13,5
0,3,4,1,13,11,7,2,10,6,14,12,15,8,5,9
0,3,15,1,10,9,8,2,11,12,14,7,6,4,13,5
0,6,4,13,10,7,1,14,15,11,12,8,3,2,5,9
0,7,4,1,3,13,11,2,9,5,8,10,12,6,14,15
0,7,14,3,1,8,5,4,9,2,11,15,12,10,13,6
0,8,6,13,4,10,7,1,14,3,2,12,11,15,5,9
0,8,14,5,4,6,7,15,3,12,2,11,13,9,1,10
0,8,15,1,10,9,2,11,3,12,14,7,6,4,13,5
0,10,14,7,13,11,2,8,1,6,4,12,3,15,9,5
0,10,15,1,9,8,2,11,3,7,6,14,12,4,13,5
0,14,4,5,6,7,15,3,12,11,13,8,9,2,1,10
1,2,9,0,8,15,3,7,6,14,10,11,5,4,12,13
1,2,11,0,6,3,10,4,15,7,13,8,9,12,5,14
1,3,9,0,8,2,15,7,6,14,12,11,4,10,5,13
1,3,11,0,6,10,4,2,15,7,13,8,9,5,12,14
1,7,9,0,8,2,15,3,6,14,12,11,4,10,5,13
1,7,11,0,6,3,10,4,2,15,13,8,9,5,14,12
1,7,13,10,0,14,8,2,11,4,6,15,3,9,12,5
1,8,9,0,2,15,3,7,6,14,12,11,4,10,5,13
1,10,11,0,6,3,4,2,15,7,13,8,9,12,14,5
1,10,13,9,15,11,3,2,12,8,14,6,7,0,5,4
2,3,9,0,8,1,15,7,6,14,11,10,13,5,4,12
2,3,11,0,6,1,10,4,15,7,12,8,9,5,13,14
2,3,12,1,9,11,10,13,8,15,14,7,6,4,0,5
2,4,11,1,0,3,13,7,6,10,15,14,12,9,5,8
2,4,12,1,0,3,13,11,7,9,10,6,14,15,8,5
2,7,9,0,8,1,15,3,6,14,11,10,13,5,4,12
2,7,11,0,6,1,3,10,4,15,12,8,9,5,13,14
2,8,9,0,1,15,3,7,6,14,11,10,13,5,4,12
2,10,11,0,6,1,3,4,15,7,12,8,9,13,14,5
2,10,12,1,9,11,3,13,8,15,14,7,6,4,0,5
2,15,9,1,10,8,0,11,3,12,14,6,7,4,13,5
2,15,11,1,10,9,8,0,3,12,14,7,6,4,13,5
2,15,12,1,10,9,8,0,11,3,13,14,7,6,4,5
3,4,5,10,0,12,13,11,14,2,15,6,7,1,9,8
3,4,11,1,0,13,7,2,6,10,15,14,12,8,5,9
3,4,12,1,0,13,11,7,2,9,10,6,14,15,8,5
3,8,9,0,1,2,15,7,6,14,11,10,13,12,4,5
3,10,11,0,6,1,4,2,15,7,5,12,8,9,13,14
3,15,5,9,6,12,7,11,0,4,8,13,14,2,1,10
3,15,9,1,10,8,0,2,11,12,14,6,7,4,13,5
3,15,11,1,10,9,8,0,2,12,14,7,6,4,13,5
3,15,12,1,10,9,8,0,2,11,13,14,7,6,4,5
4,6,5,10,0,12,3,13,11,14,2,8,15,7,1,9
4,6,11,3,5,0,12,8,15,9,7,10,1,2,14,13
4,6,12,3,5,11,0,8,15,9,7,1,10,2,14,13
4,6,13,10,0,12,3,11,14,2,8,15,7,1,9,5
4,7,5,10,0,12,3,13,11,14,2,1,8,15,6,9
4,7,11,1,0,3,13,2,6,10,15,14,9,5,8,12
4,7,13,10,0,12,3,11,14,2,1,8,6,15,9,5
4,14,12,5,6,7,15,11,0,13,8,9,2,3,10,1
4,14,13,5,6,7,15,12,11,0,8,9,2,3,10,1
6,8,9,13,7,14,1,10,12,11,0,5,4,2,15,3
6,14,0,3,5,11,12,4,8,15,9,10,7,13,1,2
6,14,9,7,5,11,0,13,4,8,15,12,3,10,1,2
6,14,12,3,5,11,0,4,8,15,9,10,7,13,1,2
6,14,13,3,5,11,0,12,4,8,15,9,10,1,7,2
6,15,0,7,5,11,13,14,4,8,9,2,3,12,1,10
6,15,5,10,11,0,12,13,14,8,3,1,4,2,7,9
6,15,9,7,5,11,0,13,14,4,8,2,12,3,1,10
6,15,11,4,5,14,0,2,12,3,7,13,10,9,8,1
6,15,12,4,5,14,0,2,11,3,7,8,10,9,13,1
7,8,9,0,1,2,15,3,6,14,11,10,13,12,4,5
7,14,9,6,0,13,8,5,4,11,1,15,2,3,10,12
7,14,13,3,1,0,8,5,4,9,2,11,15,12,10,6
8,14,9,5,15,6,7,3,12,4,11,0,2,13,1,10
8,15,9,1,10,0,2,11,3,12,14,6,7,4,13,5
10,14,12,11,6,7,15,4,13,9,0,8,5,1,2,3
10,14,13,11,6,7,15,12,4,9,0,8,5,1,2,3
10,15,11,1,9,8,0,2,3,12,14,7,6,4,13,5
10,15,12,1,9,8,0,2,11,3,13,14,7,6,4,5
14,15,0,5,6,7,12,4,3,11,13,8,9,2,1,10
14,15,9,5,6,7,12,4,11,3,0,13,8,2,1,10
14,15,12,5,6,7,4,11,0,13,8,9,2,3,10,1
0,1,2,3,7,11,4,9,5,8,6,10,15,13,12,14
