0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 13)","(0, 10)","(0, 6)","(0, 9)","(0, 5)","(0, 12)","(0, 1)","(0, 2)","(0, 7)","(0, 11)","(0, 4)","(1, 13)","(1, 9)","(1, 10)","(1, 7)","(1, 3)","(1, 2)","(2, 8)","(2, 11)","(2, 9)","(2, 3)","(3, 11)","(3, 10)","(3, 8)","(3, 5)","(3, 6)","(4, 9)","(4, 10)","(4, 12)","(4, 13)","(4, 6)","(4, 7)","(4, 11)","(5, 10)","(5, 6)","(5, 12)","(5, 11)","(5, 7)","(6, 7)","(6, 11)","(6, 9)","(6, 8)","(7, 8)","(7, 12)","(7, 10)","(7, 13)","(8, 10)","(8, 9)","(9, 11)","(9, 12)","(9, 10)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
219,99
3,0,11,10,1,2,5,6,13,9,8,4,7,12
8,1,10,2,7,9,3,0,11,6,12,4,5,13
0,4,1,9,10,13,7,11,12,8,6,3,2,5
0,5,4,10,6,12,11,7,8,3,9,13,2,1
0,6,3,10,5,1,2,11,8,4,7,9,13,12
0,11,1,13,3,2,10,9,4,12,7,5,6,8
0,12,1,7,9,13,10,6,8,4,11,5,3,2
1,3,0,11,10,2,5,6,13,9,8,4,7,12
2,3,0,11,10,1,5,6,13,9,8,4,7,12
2,4,11,9,0,10,8,1,3,7,6,13,5,12
2,8,1,10,7,9,3,0,11,6,12,4,5,13
2,12,11,9,0,3,5,10,1,8,6,7,4,13
5,3,4,10,6,12,0,11,7,8,9,1,2,13
6,3,4,11,10,8,0,5,7,9,2,1,12,13
6,8,2,0,11,9,3,10,7,5,1,4,12,13
7,8,5,10,3,6,0,4,11,9,1,2,12,13
9,8,1,10,2,7,3,0,11,6,12,4,5,13
10,3,0,11,1,2,5,6,13,9,7,8,4,12
10,8,2,0,1,3,11,9,6,7,5,13,4,12
11,3,1,13,2,10,9,0,4,12,7,8,6,5
0,1,2,8,10,6,9,7,3,11,5,4,12,13
0,1,7,9,6,8,12,10,4,3,5,11,2,13
0,1,10,6,9,7,3,8,5,4,11,12,2,13
0,1,13,6,9,7,3,11,4,12,8,10,2,5
0,5,6,4,10,12,11,7,8,3,9,13,2,1
0,6,4,5,10,12,7,11,8,3,9,13,2,1
0,7,4,5,10,12,6,11,8,3,9,13,2,1
0,7,5,4,10,6,12,11,8,3,9,13,2,1
0,7,6,3,10,5,1,2,11,8,4,9,13,12
0,7,12,3,10,6,5,1,2,11,8,4,9,13
0,9,4,1,10,13,7,11,12,6,8,3,2,5
0,9,6,3,10,5,1,2,11,8,4,7,12,13
0,9,11,1,13,3,2,10,4,12,7,5,6,8
0,9,12,1,7,13,10,6,8,4,11,5,3,2
0,10,4,6,8,5,3,11,7,9,2,12,1,13
0,10,5,6,8,3,4,11,7,9,2,1,12,13
0,10,11,3,6,5,1,2,7,4,9,8,13,12
0,10,12,3,6,5,1,2,11,7,4,9,8,13
0,11,2,3,10,6,5,1,8,9,4,7,13,12
0,13,4,6,11,7,12,5,10,9,1,8,3,2
0,13,11,3,10,6,5,1,2,4,7,12,8,9
0,13,12,3,10,6,5,1,2,11,4,7,8,9
1,2,9
1,7,10
1,7,13
1,9,10
2,9,11
4,6,7
4,11,0,1,9,10,13,7,3,2,12,8,6,5
4,12,0,1,9,10,13,7,11,8,6,3,2,5
5,3,6,10,0,7,11,4,9,8,1,2,12,13
5,6,7
5,10,3,9,6,12,0,11,1,2,8,7,4,13
5,11,0,4,10,6,12,7,8,3,9,13,2,1
5,11,3,4,10,6,12,0,7,8,9,1,2,13
5,12,0,6,11,7,4,9,13,10,8,1,3,2
6,11,0,3,10,5,1,2,8,4,7,9,13,12
6,11,3,4,10,8,0,5,7,9,2,1,12,13
10,11,3,4,6,0,5,7,9,8,1,2,12,13
11,12,0,1,13,3,2,10,9,7,4,5,6,8
0,2,9,11,3,10,6,5,1,8,4,7,12,13
0,7,10,4,11,6,12,5,13,9,3,8,1,2
0,7,10,5,11,6,12,4,13,9,3,8,1,2
0,7,10,12,3,6,5,1,2,11,8,4,9,13
0,7,12,4,9,6,8,1,10,5,11,3,2,13
0,7,13,4,11,6,12,5,10,9,3,8,1,2
0,7,13,12,3,10,6,5,1,2,11,8,4,9
0,9,6,4,10,5,7,11,3,8,12,1,13,2
0,9,10,4,8,6,2,7,5,11,3,1,12,13
0,9,10,11,3,6,5,1,2,8,7,4,12,13
0,9,10,12,3,6,5,1,2,11,8,7,4,13
0,10,11,4,8,6,9,2,7,3,5,1,12,13
0,10,12,4,6,8,5,3,11,7,9,2,1,13
0,13,11,4,10,1,12,7,9,3,2,6,5,8
0,13,12,4,6,11,7,5,9,10,8,1,3,2
4,6,9,11
4,6,11,0,8,9,10,7,3,2,1,12,5,13
4,7,10,12
4,7,12,13
4,9,11,0,1,10,13,7,3,2,12,8,6,5
4,9,12,0,1,10,13,7,11,6,8,3,2,5
4,11,12,0,1,9,10,13,7,3,2,8,6,5
4,11,12,13
5,7,10,12
5,7,12,0,9,10,6,11,8,1,4,3,13,2
5,10,3,11,9,6,12,0,1,2,8,7,4,13
5,10,11,0,9,6,12,7,4,3,8,13,1,2
5,10,12,0,6,8,3,4,11,7,9,2,1,13
5,11,12,0,9,10,6,8,3,4,7,2,1,13
6,9,11,0,3,1,2,8,10,5,7,13,4,12
9,11,12,0,1,13,3,2,10,7,4,8,6,5
10,11,12,0,3,5,6,1,2,7,4,9,8,13
11,13,12,0,3,1,5,10,6,2,9,7,4,8
0,9,10,4,11,8,6,2,7,3,5,1,12,13
0,9,10,12,4,8,6,2,7,5,11,3,1,13
4,9,10,11,12
4,9,11,12,0,1,10,13,7,3,2,8,6,5
4,10,11,12,0,8,9,6,7,3,2,1,5,13
9,10,11,12,0,3,1,2,8,6,5,13,7,4
