0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 2)","(0, 14)","(0, 11)","(1, 2)","(1, 15)","(1, 11)","(1, 14)","(2, 3)","(2, 4)","(3, 5)","(3, 10)","(4, 5)","(4, 6)","(4, 8)","(4, 15)","(5, 7)","(5, 15)","(6, 7)","(6, 8)","(6, 10)","(7, 8)","(7, 9)","(7, 11)","(8, 10)","(9, 10)","(9, 11)","(10, 12)","(12, 13)","(12, 14)","(13, 14)","(13, 15)","(14, 15)"
103,58
0,1,2,14,11
1,0,2,11,14
3,1,2
4,1,2,15
5,0,4,2,3,7,11,15,14,6,8,1,10,9,12,13
6,1,7,11,4,2,15,8,5,3,0,10,14,9,12,13
8,1,7,11,4,2,15,6,5,3,0,10,14,9,12,13
10,1,9,11,12,14,3,2,0,7,5,15,4,6,8,13
2,5,3,4,0,7,11,15,14,6,8,1,9,10,12,13
2,6,4,7,1,11,0,3,5,8,15,14,9,10,12,13
2,8,4,5,3,7,10,6,11,0,1,9,12,14,15,13
2,15,1,4,0,14,11,7,6,8,5,3,10,12,9,13
3,1,2,0,11,14,9,10,7,5,15,12,8,6,4,13
5,1,15,0,4,2,3,7,11,14,6,8,10,9,12,13
7,0,11,8,2,4,1,3,5,6,15,14,10,9,12,13
7,1,11,4,6,8,5,2,15,0,3,14,10,9,12,13
7,3,5,14,15,11,0,1,2,10,12,4,13,6,8,9
7,4,6,8,5,14,15,11,0,1,10,12,13,3,2,9
7,5,0,11,4,2,3,15,14,1,6,8,9,10,12,13
9,0,11,6,10,7,2,4,12,14,3,8,5,1,15,13
9,1,11,4,10,8,7,6,5,2,15,0,12,14,3,13
9,3,10,11,2,1,0,5,7,4,6,8,14,12,15,13
9,5,7,0,11,4,2,3,15,14,1,6,8,10,12,13
9,6,10,7,8,5,4,3,2,1,11,0,15,14,12,13
11,5,7,0,4,2,3,15,14,6,8,1,10,9,12,13
11,6,7,5,4,8,2,1,15,0,3,14,10,9,12,13
11,6,7,8,5,4,2,1,15,0,3,14,10,9,12,13
12,0,14,11,10,9,1,3,2,5,15,7,13,4,6,8
12,1,14,11,10,9,0,3,2,5,15,7,13,4,6,8
12,3,10,5,13,15,14,4,6,8,0,2,1,7,11,9
12,6,10,2,3,14,0,1,4,5,15,11,7,9,8,13
12,8,10,2,3,14,0,1,4,5,15,11,7,9,6,13
12,9,10,2,3,14,0,1,11,5,15,7,13,4,6,8
12,10,2,3,14,0,1,5,15,11,9,13,4,7,6,8
13,0,14,11,1,15,2,4,5,7,6,8,3,10,12,9
13,1,14,15,4,2,0,11,7,6,8,5,3,10,12,9
13,4,15,3,12,10,5,2,14,8,6,0,1,7,11,9
13,5,15,0,14,4,2,3,7,11,1,12,10,6,8,9
13,10,12,8,15,4,14,5,3,6,0,2,1,7,11,9
14,4,15,3,5,12,10,0,2,1,13,7,11,8,6,9
14,5,15,0,4,2,3,7,11,6,8,1,10,12,9,13
14,10,12,11,0,1,9,2,3,5,15,7,13,4,6,8
15,0,14,11,1,2,4,5,7,6,8,3,10,12,9,13
15,1,0,14,2,11,4,5,7,6,8,3,10,12,9,13
15,3,5,0,14,2,4,7,11,12,10,1,6,8,9,13
15,4,0,14,2,1,11,7,6,8,5,3,10,12,9,13
15,5,0,14,4,2,3,7,11,1,12,10,6,8,9,13
7,1,11,5,15,8,2,4,0,3,6,14,10,9,12,13
9,7,1,11,4,10,8,6,5,2,15,0,12,14,3,13
11,7,8,5,4,6,2,1,15,0,3,14,10,9,12,13
12,0,14,13,11,10,9,1,15,3,2,8,4,6,5,7
12,3,10,6,7,9,8,5,4,15,14,13,2,1,11,0
12,8,10,3,5,13,15,14,7,4,6,0,2,1,11,9
13,4,15,5,12,6,10,8,14,3,7,0,2,1,9,11
14,1,5,15,12,3,10,13,2,0,9,11,8,4,6,7
14,1,15,4,2,0,11,7,6,8,5,3,10,12,9,13
14,4,15,5,12,6,10,8,13,3,7,2,1,0,11,9
9,7,11,5,0,4,2,3,15,14,6,8,10,1,12,13
