0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 14)","(0, 2)","(0, 12)","(0, 7)","(0, 11)","(0, 5)","(0, 13)","(0, 4)","(1, 14)","(1, 13)","(1, 8)","(1, 2)","(1, 5)","(1, 10)","(1, 3)","(2, 14)","(2, 6)","(2, 13)","(2, 4)","(2, 11)","(3, 7)","(3, 10)","(3, 13)","(4, 5)","(4, 13)","(4, 8)","(4, 12)","(5, 8)","(5, 11)","(6, 8)","(6, 12)","(6, 7)","(7, 13)","(7, 11)","(7, 8)","(8, 10)","(8, 11)","(8, 13)","(9, 11)","(9, 13)","(9, 10)","(9, 14)","(10, 12)","(10, 14)","(11, 13)"
118,58
0,1,14,2,5,13,9,4,11,8,10,7,6,12,3
1,0,14,13,2,5,9,8,4,11,10,7,6,12,3
6,1,8,2,11,13,4,7,5,0,12,3,14,10,9
8,0,5,11,13,4,7,1,2,14,3,6,10,9,12
9,3,13,10,1,8,14,11,7,0,2,5,12,4,6
0,2,3,7,13,1,11,6,8,14,5,9,12,4,10
1,2,0,14,13,5,9,8,4,11,10,6,7,12,3
2,6,13,8,7,11,1,4,0,5,3,14,12,10,9
3,0,7,13,10,14,12,8,1,9,2,6,4,5,11
3,1,0,7,13,14,2,5,8,11,6,9,4,10,12
4,0,1,5,13,8,2,14,11,9,7,6,10,12,3
4,8,3,13,10,1,7,9,12,2,5,0,11,14,6
4,12
5,0,3,1,7,13,14,2,8,11,4,10,9,6,12
5,1,2,4,0,11,13,8,14,9,6,7,10,12,3
5,8,0,11,13,4,7,2,1,6,14,3,12,10,9
7,0,2,13,11,6,8,12,5,4,1,10,3,14,9
7,6,2,0,13,11,12,8,4,10,1,5,3,14,9
7,8,5,0,11,13,4,1,2,3,14,6,10,9,12
8,1,4,13,2,5,11,0,6,7,14,12,3,10,9
10,1,0,12,14,13,2,5,4,6,9,8,3,11,7
10,3,0,12,14,7,13,6,4,1,2,9,8,11,5
10,8,0,12,14,5,11,13,4,7,6,1,2,9,3
10,9,11,8,13,1,3,14,2,5,7,0,6,4,12
11,0,1,8,5,13,2,14,4,7,6,10,9,12,3
11,3,7,13
12,0,3,10,7,13,14,8,9,1,6,4,2,5,11
12,1,10,2,0,6,4,14,5,13,7,8,11,9,3
12,3,10,0,7,13,14,6,8,4,1,9,2,11,5
13,0,1,14,2,5,9,4,11,8,10,7,6,3,12
13,1,0,14,2,5,9,4,11,8,10,7,6,3,12
13,8,0,5,11,4,7,1,2,14,3,6,9,10,12
13,9,3,10,8,1,11,7,14,5,2,0,4,6,12
14,0,1,2,5,13,4,11,8,9,10,7,6,12,3
14,1,0,13,2,5,9,8,4,11,10,7,6,12,3
14,9,8,1,10,11,13,2,5,3,0,6,4,7,12
0,2,4,12,6,7,8,13,11,5,1,10,9,3,14
2,4,13
2,11,0,12,6,4,8,7,5,13,1,10,14,3,9
2,11,13
2,13,0,3,1,7,14,5,8,11,6,9,10,4,12
2,13,1,0,14,5,9,4,11,8,10,6,7,3,12
2,14,0,3,1,13,10,7,5,8,9,12,11,6,4
2,14,1,9,13,11,10,0,8,3,5,12,7,4,6
4,5,0,11,13,8,2,1,7,6,14,3,12,9,10
4,12,0,3,13,10,7,1,8,9,14,6,2,5,11
4,13,0,1,5,8,2,14,11,7,6,10,9,3,12
5,8,1,9,11,10,13,14,2,0,3,4,6,7,12
7,11,0,2,13,6,8,12,5,4,1,10,3,14,9
7,11,8,12,0,6,10,4,5,13,2,14,3,9,1
10,3,1,11,8,9,7,13,2,5,6,4,14,0,12
10,8,1,4,12,13,2,5,6,0,9,3,11,14,7
13,3,1,0,7,14,2,5,8,11,6,9,10,4,12
13,7,0,2,11,6,8,12,5,4,1,10,3,14,9
13,7,8,10,1,9,3,14,11,0,2,5,4,12,6
13,11,0,1,8,5,2,14,4,7,6,10,9,12,3
14,10,1,0,12,13,2,5,4,6,9,8,3,11,7
7,11,13,0,2,6,8,12,5,4,1,10,3,14,9
