0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 2)","(0, 3)","(0, 5)","(0, 6)","(0, 7)","(0, 9)","(0, 10)","(0, 15)","(0, 8)","(0, 14)","(0, 13)","(0, 16)","(0, 4)","(0, 12)","(1, 3)","(1, 17)","(1, 4)","(1, 7)","(1, 8)","(1, 11)","(1, 2)","(1, 10)","(1, 15)","(1, 5)","(1, 16)","(2, 17)","(2, 11)","(2, 4)","(2, 10)","(2, 12)","(2, 3)","(2, 5)","(2, 6)","(2, 16)","(2, 7)","(2, 15)","(2, 14)","(2, 9)","(3, 4)","(3, 7)","(3, 12)","(3, 11)","(3, 13)","(3, 17)","(3, 6)","(3, 8)","(3, 5)","(3, 9)","(3, 16)","(4, 7)","(4, 15)","(4, 14)","(4, 5)","(4, 12)","(4, 6)","(4, 13)","(4, 8)","(4, 9)","(4, 17)","(4, 11)","(5, 7)","(5, 9)","(5, 12)","(5, 13)","(5, 14)","(5, 15)","(5, 6)","(5, 8)","(5, 10)","(5, 11)","(5, 17)","(6, 7)","(6, 16)","(6, 14)","(6, 8)","(6, 15)","(6, 11)","(6, 12)","(6, 10)","(6, 13)","(7, 9)","(7, 17)","(7, 16)","(7, 15)","(7, 10)","(7, 8)","(7, 12)","(7, 11)","(8, 10)","(8, 15)","(8, 17)","(8, 9)","(8, 11)","(8, 12)","(9, 11)","(9, 12)","(9, 10)","(9, 13)","(9, 17)","(9, 14)","(10, 11)","(10, 12)","(10, 15)","(10, 13)","(10, 14)","(10, 16)","(11, 12)","(11, 15)","(11, 16)","(11, 14)","(11, 17)","(12, 13)","(12, 17)","(12, 15)","(12, 14)","(12, 16)","(13, 15)","(13, 16)","(13, 14)","(14, 17)","(14, 15)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
3343,2083
11,0,10,12,9,15,16,1,2,3,8,14,6,5,7,4,13,17
17,0,1,14,2,12,7,8,16,15,3,9,4,5,11,10,6,13
0,6,1,7,16,5,8,4,2,15,3,11,10,13,17,14,12,9
0,9,1,7,11,5,8,10,4,17,3,2,12,15,16,14,6,13
0,12,1,11,17,5,3,2,4,15,10,7,8,16,9,14,6,13
0,13,2,12,15,16,5,14,3,4,9,10,6,11,8,7,17,1
0,14,1,17,4,15,5,16,11,10,2,12,7,8,3,9,6,13
1,11,0,10,12,9,15,16,2,3,8,14,6,5,7,4,13,17
1,17,0,14,2,12,7,8,16,15,3,9,4,5,11,10,6,13
2,11,0,10,12,9,15,16,1,3,8,14,6,5,7,4,13,17
2,17,0,1,14,12,7,8,16,15,3,9,4,5,11,10,6,13
3,11,0,10,12,9,15,16,1,2,8,14,6,5,7,4,13,17
3,17,0,1,14,2,12,7,8,16,15,9,4,5,11,10,13,6
4,11,0,10,12,9,15,16,1,2,3,8,14,6,5,7,13,17
4,17,0,1,14,2,12,7,8,16,15,3,9,5,11,10,6,13
5,11,0,10,12,9,15,16,1,2,3,8,14,6,7,4,13,17
5,17,0,1,14,2,12,7,8,16,15,3,9,4,11,10,6,13
6,11,1,7,0,16,5,8,4,2,15,3,10,9,14,12,13,17
7,11,0,10,12,9,15,16,1,2,3,8,14,6,5,4,13,17
7,17,0,1,14,2,12,8,16,15,3,9,4,5,11,10,6,13
8,11,0,10,12,9,15,16,1,2,3,14,6,5,7,4,13,17
8,17,0,1,14,2,12,7,16,15,3,9,4,5,11,10,6,13
9,11,1,7,5,0,8,10,4,17,3,2,6,15,14,16,12,13
9,17,1,7,11,5,0,8,10,4,3,2,12,15,16,14,6,13
10,11,0,12,9,15,16,1,2,3,8,14,6,5,7,4,17,13
12,11,1,17,5,3,2,4,15,10,7,8,16,0,14,9,13,6
12,17,1,11,5,3,2,4,15,10,7,8,16,0,9,14,6,13
14,11,1,17,4,15,5,16,0,10,2,12,7,8,3,9,6,13
14,17,1,4,15,5,16,11,0,10,2,3,7,12,6,13,8,9
15,11,0,10,12,9,16,1,2,3,8,14,6,5,7,4,13,17
15,17,0,1,14,2,12,7,8,16,3,9,4,5,11,10,6,13
16,11,0,10,12,9,15,1,2,3,8,14,6,5,7,4,13,17
16,17,0,1,14,2,12,7,8,15,3,9,4,5,11,10,6,13
0,1,8,2,10,15,17,6,9,11,5,4,7,3,12,14,16,13
0,2,6,1,7,16,5,8,4,15,3,11,10,13,17,14,12,9
0,2,9,1,7,11,5,8,10,4,17,3,12,15,16,14,6,13
0,2,12,1,11,17,5,3,4,15,10,7,8,16,9,14,6,13
0,2,14,3,17,4,13,6,5,16,12,11,9,1,7,8,15,10
0,3,6,1,7,16,5,8,4,2,15,11,10,13,17,14,12,9
0,3,9,1,7,11,5,8,10,4,17,2,12,15,16,14,6,13
0,3,12,1,11,17,5,2,4,15,10,7,8,16,9,14,6,13
0,3,13,2,12,15,16,5,14,4,9,10,6,11,8,7,17,1
0,4,6,1,7,16,5,8,2,15,3,11,10,13,17,14,12,9
0,4,9,1,7,11,5,8,10,17,3,2,12,15,16,14,6,13
0,4,12,1,11,17,5,3,2,15,10,7,8,16,9,14,6,13
0,4,13,2,12,15,16,5,14,3,9,10,6,11,8,7,17,1
0,4,14,1,17,15,5,16,11,10,2,12,7,8,3,9,13,6
0,5,6,1,7,16,8,4,2,15,3,11,10,13,17,14,12,9
0,5,9,1,7,11,8,10,4,17,3,2,12,15,16,14,6,13
0,5,12,1,11,17,3,2,4,15,10,7,8,16,9,14,6,13
0,5,13,2,12,15,16,14,3,4,9,10,6,11,8,7,17,1
0,5,14,1,17,4,15,16,11,10,2,12,7,8,3,9,6,13
0,7,6,1,16,5,8,4,2,15,3,11,10,13,17,14,12,9
0,7,9,1,11,5,8,10,4,17,3,2,12,15,16,14,6,13
0,7,12,1,11,17,5,3,2,4,15,10,8,16,9,14,6,13
0,8,6,2,10,1,15,17,9,11,5,4,7,3,12,14,16,13
0,8,9,2,10,1,15,17,6,11,5,4,7,3,12,14,16,13
0,8,12,2,10,1,15,17,6,9,11,5,4,7,3,14,16,13
0,10,6,1,7,16,5,8,4,2,15,3,11,13,17,14,12,9
0,10,9,1,7,11,5,8,4,17,3,2,12,15,16,14,6,13
0,10,12,1,11,17,5,3,2,4,15,7,8,16,9,14,6,13
0,10,13,4,11,8,2,1,7,9,12,5,15,14,6,16,3,17
0,10,14,1,17,4,15,5,16,11,2,12,7,8,3,9,6,13
0,15,6,1,7,16,5,8,4,2,3,11,10,13,17,14,12,9
0,15,12,1,11,17,5,3,2,4,10,7,8,16,9,14,6,13
0,15,13,3,11,8,4,5,7,12,6,16,17,1,2,10,9,14
0,15,14,1,17,4,5,16,11,10,2,12,7,8,3,9,6,13
0,16,6,1,7,5,8,4,2,15,3,11,10,12,13,14,17,9
0,16,12,1,11,17,5,3,2,4,15,10,7,8,9,14,6,13
0,16,13,2,12,15,5,14,3,4,9,10,6,11,8,7,17,1
0,16,14,1,17,4,15,5,11,10,2,12,7,8,3,9,6,13
