0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 2)","(0, 16)","(0, 7)","(0, 15)","(1, 2)","(1, 3)","(2, 11)","(2, 7)","(3, 4)","(3, 14)","(3, 6)","(3, 17)","(4, 5)","(4, 9)","(4, 15)","(5, 8)","(5, 13)","(5, 14)","(6, 7)","(6, 15)","(7, 8)","(7, 11)","(7, 10)","(8, 9)","(8, 10)","(8, 14)","(9, 11)","(10, 11)","(10, 16)","(11, 13)","(11, 16)","(12, 14)","(12, 17)","(13, 15)","(14, 15)"
108,42
0,1,2
1,0,2
5,3,4,14,15,13,6,7,8,0,9,11,17,2,16,1,10,12
9,1,11,2,4,3,7,6,0,15,8,5,16,17,14,13,10,12
10,1,11,2,7
11,1,2
0,1,2,7,9,11,16,8,15,4,3,10,13,6,17,14,5,12
2,6,7,11,9,8,3,4,15,10,14,5,1,0,13,16,17,12
3,1,0,17,2
3,4,0,17,15,14,6,5,12,7,13,8,9,11,10,2,16,1
3,6,0,17,7,15,14,4,12,8,5,9,11,13,10,2,16,1
3,7,6,0,17,15,14,4,8,12,5,9,11,10,13,2,16,1
3,9,4,16,17,0,11,15,2,7,8,1,6,13,14,5,10,12
3,12,14,17,0,15,4,6,5,7,13,8,9,11,10,2,16,1
3,14,0,17,15,12,4,6,5,7,13,8,9,11,10,2,16,1
4,1,3,16,9,11,15,0,2,17,8,7,6,13,14,5,10,12
5,4,7,8,3,6,15,9,11,0,14,10,1,2,17,13,16,12
6,0,7,15,1,3,2,14,4,17,8,11,9,5,12,16,10,13
6,1,3,0,7,15,2,17,14,4,8,12,5,9,11,10,13,16
7,0,1,2
7,1,2,11,0,16,10
7,1,2,13,11,9,8,3,4,14,5,10,6,15,0,16,17,12
8,0,7,1,2,14,3,15,17,6,4,12,5,9,11,13,16,10
8,5,3,14,4,15,9,13,6,11,7,10,2,1,0,16,17,12
9,2,11,6,8,7,4,3,15,10,5,14,0,1,13,16,17,12
11,1,2,0,7,16,10
11,1,2,13,6,7,3,15,0,4,9,5,14,16,17,8,10,12
12,0,17,1,14,3,2,15,8,7,4,6,5,9,11,13,16,10
13,0,15,16,11,2,7,6,10,8,14,5,9,3,1,4,17,12
13,2,11,0,15,7,16,6,10,8,14,5,9,3,1,4,17,12
14,1,3,11,15,13,5,8,7,9,10,2,4,6,0,16,17,12
15,0,1,14,3,4,6,2,5,8,7,17,9,11,13,12,10,16
15,2,0,5,14,13,4,11,7,8,3,1,9,10,6,16,17,12
15,8,14,11,13,7,9,10,5,6,0,4,16,3,2,1,17,12
15,12,14,7,0,6,8,17,3,4,5,9,11,13,2,16,10,1
16,0,1,2,11,7,10
16,9,11,12,0,17,8,14,10,7,13,15,5,2,4,3,1,6
17,0,1,3,2
2,7,10,11,13,0,16,15,6,14,8,3,1,5,9,4,17,12
17,2,0,7,9,3,4,11,16,8,15,1,6,14,5,10,13,12
17,3,4,0,15,14,6,12,5,7,8,13,9,11,10,2,16,1
17,3,6,0,7,15,14,4,12,8,5,9,11,13,10,2,16,1
