0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 4)","(0, 14)","(0, 9)","(0, 1)","(0, 17)","(0, 2)","(0, 3)","(0, 8)","(0, 7)","(0, 13)","(0, 6)","(0, 11)","(1, 6)","(1, 7)","(1, 2)","(1, 9)","(1, 8)","(1, 17)","(1, 16)","(1, 10)","(1, 3)","(1, 5)","(1, 14)","(2, 5)","(2, 6)","(2, 16)","(2, 3)","(2, 11)","(2, 13)","(2, 17)","(2, 12)","(2, 7)","(2, 15)","(3, 4)","(3, 13)","(3, 10)","(3, 14)","(3, 6)","(3, 7)","(3, 12)","(3, 8)","(4, 7)","(4, 16)","(4, 13)","(4, 12)","(4, 15)","(4, 5)","(4, 14)","(4, 11)","(4, 8)","(4, 10)","(4, 17)","(5, 6)","(5, 10)","(5, 13)","(5, 16)","(5, 14)","(5, 15)","(6, 15)","(6, 7)","(6, 16)","(6, 8)","(6, 14)","(6, 13)","(6, 9)","(7, 10)","(7, 16)","(7, 17)","(7, 14)","(7, 9)","(7, 15)","(7, 8)","(7, 11)","(7, 12)","(8, 9)","(8, 15)","(8, 11)","(8, 17)","(8, 12)","(8, 13)","(9, 14)","(9, 15)","(9, 11)","(9, 10)","(9, 17)","(9, 16)","(10, 11)","(10, 12)","(10, 13)","(10, 15)","(10, 14)","(10, 17)","(11, 12)","(11, 14)","(11, 13)","(11, 15)","(12, 14)","(12, 16)","(12, 13)","(12, 15)","(13, 16)","(13, 14)","(13, 15)","(13, 17)","(14, 15)","(15, 17)","(15, 16)","(16, 17)"
702,406
5,0,6,2,13,4,14,1,15,7,16,8,3,11,17,12,10,9
10,0,11,7,13,3,9,1,14,17,4,12,8,2,15,6,16,5
12,1,10,14,16,2,8,3,7,13,5,15,9,17,4,11,6,0
15,1,10,9,6,8,7,17,14,5,16,2,13,3,11,12,4,0
16,0,13,2,4,7,6,17,1,9,10,3,14,11,12,15,8,5
0,4,2,3,7,16,13,12,15,5,11,17,6,1,10,14,8,9
0,11,1,10,14,9,8,2,7,13,3,17,4,12,15,5,6,16
0,13,1,10,16,3,14,5,6,2,17,8,11,7,9,4,12,15
1,5,0,6,2,13,4,14,15,7,16,8,3,11,17,12,10,9
1,10,2,11,12,7,13,5,15,3,17,14,9,8,0,4,16,6
1,16,0,13,2,4,7,6,17,9,10,3,14,5,8,11,12,15
2,5,0,6,13,4,14,1,15,7,16,8,3,10,17,12,11,9
2,12,1,10,14,16,8,3,7,11,13,5,15,17,9,4,0,6
2,15,4,5,16,3,0,11,13,17,12,7,6,10,14,1,9,8
2,16,0,13,4,7,6,17,1,9,10,3,14,11,12,15,8,5
3,10,0,11,7,13,9,1,14,17,4,12,8,2,15,6,16,5
3,12,1,10,14,16,2,8,7,13,5,15,9,17,4,11,6,0
4,5,9,7,0,16,15,14,11,8,10,17,6,1,2,13,3,12
4,10,2,3,7,0,16,13,12,15,5,11,17,1,6,14,8,9
4,12,2,3,7,0,16,13,15,5,11,17,6,1,10,14,8,9
4,15,3,10,6,8,7,14,13,12,2,5,9,1,11,17,16,0
4,16,3,13,12,2,7,6,1,10,14,11,15,17,0,8,5,9
6,5,0,2,13,4,14,1,16,3,11,17,12,7,15,10,8,9
6,15,1,10,9,8,7,17,14,5,16,2,13,3,11,12,4,0
6,16,0,13,2,4,7,17,1,9,10,3,14,11,12,15,8,5
7,10,0,11,13,3,9,1,14,17,4,12,8,2,15,16,6,5
