0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 12)","(0, 6)","(0, 14)","(0, 8)","(0, 9)","(0, 2)","(0, 3)","(1, 3)","(1, 13)","(1, 11)","(1, 8)","(1, 5)","(1, 14)","(2, 5)","(2, 12)","(2, 3)","(2, 6)","(2, 4)","(3, 4)","(3, 8)","(3, 12)","(3, 14)","(4, 12)","(4, 13)","(4, 14)","(4, 10)","(4, 5)","(5, 6)","(5, 8)","(6, 13)","(6, 10)","(6, 11)","(6, 8)","(7, 10)","(7, 13)","(7, 14)","(7, 8)","(8, 10)","(9, 12)","(9, 14)","(10, 11)","(10, 14)","(11, 14)","(12, 13)","(13, 14)"
103,59
0,1,14,8,3,7,10,13,6,11,4,12,5,2,9
1,2,3,5,4,8,13,14,10,0,6,12,7,11,9
4,1,3,13,14,5,12,2,8,6,9,0,10,7,11
5,0,6,2,8,3,4,1,12,14,13,10,11,9,7
7,4,10,13,14,6,8,5,2,0,11,3,1,12,9
10,3,4,14,8,5,0,7,1,6,2,12,13,11,9
11,0,14,6,10,13,8,7,4,1,12,3,5,2,9
13,0,12,6,14,2,9,4,3,10,11,5,1,8,7
0,2,1,14,8,3,5,4,7,10,6,12,13,11,9
1,3,7,13,8,14,12,4,6,0,10,9,2,5,11
2,4,1,5,3,13,14,8,6,12,0,10,7,11,9
2,5,3,8,4,1,0,6,10,13,14,12,11,7,9
3,0,1,14,8,7,10,13,4,6,11,12,2,5,9
3,4,1,13,14,5,12,6,2,8,9,0,10,11,7
5,1,7,8,13,14,6,3,0,10,4,11,2,12,9
6,0,1,5,13,11,8,14,3,2,4,12,7,10,9
6,5,1,13,11,8,4,14,7,10,2,3,0,12,9
6,9,0,7,13,10,8,14,12,4,1,3,11,2,5
6,10,7,13,8,4,14,1,5,2,3,11,0,12,9
6,11,1,5,13,8,4,14,7,10,2,3,0,12,9
8,0,2,5,3,6,4,1,10,12,14,13,11,7,9
8,1,2,5,3,0,6,4,14,13,11,10,12,7,9
8,5,0,6,2,3,4,1,10,12,14,13,11,7,9
8,7,4,5,3,10,13,14,2,1,6,12,0,11,9
8,9,0,5,12,2,4,14,1,6,3,13,10,7,11
8,10,5,6,4,13,2,3,1,7,14,12,0,11,9
9,0,1,14,8,3,7,10,12,13,6,11,4,5,2
9,1,14,10,11,8,6,0,3,7,5,13,2,12,4
9,7,14,8,0,10,3,1,6,4,11,12,13,2,5
9,10,14,6,0,11,13,8,12,1,7,4,3,5,2
9,11,14,0,6,13,10,12,1,7,4,8,3,2,5
9,12
10,4,9,14,12,0,13,3,6,8,2,7,1,5,11
11,1,2,6,3,5,13,8,0,14,4,12,7,10,9
12,0,1,13,3,14,8,6,4,7,9,10,2,5,11
12,4,1,13,3,14,5,6,2,8,9,0,10,11,7
12,13,3,1,4,14,5,9,0,2,6,8,11,10,7
13,1,12,3,4,14,5,9,0,6,2,8,11,10,7
14,0,2,4,3,12,13,9,6,1,10,11,5,8,7
14,1,2,4,0,3,5,13,12,8,6,7,9,10,11
14,4,2,0,3,12,13,9,6,1,10,11,5,8,7
14,7,8,0,10,3,1,6,4,11,13,2,5,12,9
14,10,3,4,8,5,1,0,7,6,2,11,13,12,9
14,11,0,6,13,10,1,12,7,4,8,3,5,9,2
14,13,0,12,6,9,4,3,2,10,11,5,1,8,7
0,2,3,11,6,14,1,8,13,10,5,4,7,12,9
2,3,4,11,6,1,14,10,0,8,5,13,12,7,9
2,5,4,11,6,1,14,10,13,8,0,3,12,7,9
2,12,0,1,5,3,13,14,8,4,6,7,9,10,11
2,12,4,1,5,3,13,14,8,6,0,9,10,7,11
3,8,0,11,1,14,6,10,13,5,7,2,4,12,9
3,12,0,1,13,14,8,4,6,7,9,10,2,5,11
3,12,4,1,13,14,5,6,9,0,2,8,10,11,7
3,14,1,10,4,8,11,13,5,0,7,6,12,2,9
6,8,0,7,13,10,14,1,12,4,11,3,5,2,9
9,7,14,10,8,0,3,1,6,12,4,13,11,2,5
9,12,0,1,14,13,3,8,4,7,10,6,2,5,11
14,10,4,9,12,13,0,3,6,7,1,8,2,11,5
14,11,1,2,4,0,3,6,5,10,13,12,8,7,9
