0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 16)","(0, 15)","(0, 4)","(0, 13)","(0, 7)","(0, 9)","(1, 2)","(1, 3)","(1, 16)","(1, 4)","(1, 14)","(1, 8)","(2, 3)","(2, 4)","(2, 5)","(2, 16)","(2, 6)","(2, 15)","(2, 9)","(3, 6)","(3, 7)","(3, 16)","(3, 13)","(3, 4)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(4, 16)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 12)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 15)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(12, 14)","(12, 15)","(12, 16)","(12, 13)","(13, 14)","(13, 15)","(14, 15)","(14, 16)","(15, 16)"
150,98
2,0,1,4,16,15,9,14,8,6,5,7,12,13,11,10,3
3,0,1,7,16,13,4,8,14,9,11,15,12,6,10,5,2
5,1,4,2,8,6,7,9,3,0,14,10,13,16,15,12,11
6,1,4,8,3,2,5,7,10,9,12,0,14,11,13,15,16
8,0,7,9,1,4,3,2,14,5,6,16,10,13,15,12,11
11,3,10,13,7,12,14,9,0,16,8,5,15,1,6,2,4
12,4,16,5,2,15,9,0,6,14,13,11,7,1,8,10,3
14,0,13,15,16,1,9,3,12,2,11,6,8,10,7,4,5
0,1,3,16,4,13,7,15,14,12,11,9,8,2,6,10,5
0,7,3,1,16,4,13,8,14,15,12,11,9,6,10,5,2
0,9,6,15,4,7,14,13,12,11,2,16,5,1,10,3,8
0,13,8,1,7,9,11,12,3,14,4,2,16,5,10,15,6
0,15,12,16,13,9,14,3,2,11,6,1,10,7,4,5,8
1,2,0,4,16,15,9,6,5,7,14,12,13,11,8,3,10
1,3,0,7,16,13,4,8,9,11,15,14,12,6,10,5,2
1,14,3,13,16,10,0,15,12,11,8,9,4,7,2,6,5
