0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 5)","(0, 7)","(0, 13)","(1, 9)","(1, 8)","(1, 2)","(2, 9)","(2, 6)","(2, 11)","(3, 7)","(3, 10)","(3, 11)","(3, 12)","(4, 9)","(4, 5)","(4, 13)","(5, 13)","(5, 10)","(5, 8)","(5, 9)","(6, 9)","(6, 11)","(7, 12)","(7, 8)","(7, 13)","(8, 11)","(9, 10)","(9, 12)"
144,46
0,2,5,9,3,7,11,10,12,8,1,13,6,4
0,3,7,4,5,13,10,9,12,8,11,1,2,6
1,2,3,9,10,12,8,7,11,5,6,0,13,4
2,3,11,5,9,10,8,12,6,1,7,0,13,4
2,0,9,5,6,3,11,7,10,12,8,1,13,4
2,0,9,5,10,3,11,7,12,8,6,1,13,4
2,0,9,5,13,4,3,11,7,10,12,8,6,1
3,6,11,1,7,8,10,9,12,2,5,0,13,4
3,0,7,12,11,5,8,10,13,9,4,2,6,1
3,0,7,13,4,10,5,9,12,8,11,1,2,6
4,0,5,13,6,9,1,8,7,2,11,3,12,10
4,0,5,13,10,9,1,8,7,3,12,11,2,6
5,1,8,9,10,3,12,7,11,2,0,13,6,4
5,1,8,9,11,2,6,3,10,12,7,0,13,4
6,0,9,5,1,2,8,7,11,12,3,13,10,4
6,1,2,9,3,11,10,12,8,7,5,0,13,4
6,1,2,9,4,3,11,10,12,8,7,5,13,0
6,1,2,9,12,3,11,10,8,7,5,0,13,4
8,2,1,11,3,7,9,10,12,5,6,0,13,4
9,3,10,12,1,7,8,11,2,5,6,0,13,4
9,0,5,10,1,8,7,12,13,3,4,11,2,6
10,0,5,1,9,8,7,12,3,13,11,2,4,6
10,1,9,0,5,8,7,13,3,12,4,11,2,6
11,2,0,3,7,8,5,9,10,12,1,13,6,4
12,2,9,0,7,5,3,11,8,1,13,10,6,4
12,4,9,0,7,5,13,8,1
12,6,9,0,7,5,3,11,8,13,10,2,1,4
13,4,2,5,9
1,2,4,9,3,10,12,8,7,11,5,13,0,6
2,3,11,6,8,1,7,9,10,12,5,0,13,4
2,4,9,0,5,13,6,8,1,11,7,3,12,10
2,4,9,0,5,13,10,3,11,12,7,6,8,1
6,2,0,9,5,10,3,11,7,12,8,1,13,4
9,1,2,3,10,12,8,7,11,5,6,0,13,4
10,1,9,2,5,8,11,3,6,7,12,0,13,4
10,2,9,4,5,6,0,13
10,4,5,9,6,0,13,1,8,2,7,11,12,3
12,1,9,2,3,10,8,7,11,5,6,0,13,4
12,5,9,2,3,10,11,8,6,7,1,0,13,4
13,3,7,12
13,2,5,9,4,6,10
2,5,9,6,12,3,11,10,8,1,7,0,13,4
10,5,6,9,0,1,8,2,7,11,12,3,13,4
12,1,9,2,4,5,8,7,11,3,13,0,6,10
12,5,9,2,4,3,10,11,13,7,8,6,0,1
12,5,9,4,6,1,8,2,7,11,0,13,3,10
