0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 16)","(0, 4)","(0, 9)","(0, 1)","(0, 12)","(0, 5)","(1, 17)","(1, 4)","(1, 10)","(1, 14)","(1, 2)","(1, 15)","(2, 5)","(2, 7)","(2, 14)","(2, 10)","(3, 6)","(3, 17)","(3, 8)","(3, 4)","(3, 14)","(3, 16)","(4, 12)","(4, 5)","(4, 14)","(4, 10)","(4, 15)","(5, 8)","(5, 6)","(5, 9)","(6, 11)","(6, 14)","(6, 15)","(7, 8)","(7, 17)","(7, 12)","(7, 9)","(8, 11)","(8, 12)","(8, 16)","(8, 13)","(9, 12)","(9, 16)","(9, 11)","(10, 17)","(11, 12)","(11, 13)","(11, 17)","(12, 13)","(12, 17)","(13, 14)","(14, 15)","(15, 16)","(15, 17)"
107,49
2,0,5,1,4,14,10,6,15,3,17,11,16,8,7,12,9,13
3,1,17,4,14,15,10,12,16,6,2,8,0,13,9,5,7,11
8,2,7,5,9,12,16,11,4,0,15,14,3,1,17,13,6,10
10,0,1,4
14,0,1,4
15,0,16,4,1,3,6,17,14,5,11,12,10,8,9,2,7,13
17,0,1,12,4,3,10,15,16,14,8,6,9,13,2,7,11,5
0,1,3,16,4,17,14,15,12,10,6,8,9,13,2,5,11,7
0,5,3,16,4,8,6,9,15,12,14,11,7,13,1,2,17,10
1,2,6,14,15,5,4,0,10,3,16,17,11,8,9,7,12,13
1,11,17,9,0,7,12,2,8,4,5,6,14,10,13,3,16,15
1,13,14,0,12,4,17,11,15,3,10,6,9,8,16,2,5,7
1,13,14,15,0,12,4,16,17,9,8,3,11,10,7,5,2,6
4,3,13,12,14,8,17,5,15,1,10,11,7,6,0,2,9,16
4,5
4,10,0,1
5,6
5,8,12,4,9,0,3,16,7,11,6,17,15,2,14,1,10,13
5,9
6,3,13,11,14,8,17,5,15,12,1,7,4,10,0,2,9,16
7,2,0,12,9,5,1,4,8,17,14,10,3,15,16,11,13,6
8,3,12,17,4,7,11,15,1,10,5,9,2,6,16,14,0,13
9,7,0,12
9,11,0,12
9,13,12,11
11,0,12,9,10,17,4,1,5,7,2,15,3,6,8,14,13,16
11,6,10,17,3,15,4,5,14,2,1,12,0,7,8,9,16,13
11,8,10,17,7,2,5,3,12,4,1,15,6,0,9,14,13,16
12,0,3,4,8,17,16,5,1,10,15,7,11,9,6,2,14,13
13,0,12,8,16,5,9,4,11,7,14,3,15,6,17,2,1,10
13,2,14,0,12,5,1,4,7,9,8,17,6,10,11,3,15,16
13,8,2,14,7,5,3,4,6,12,9,17,16,1,10,15,0,11
15,1,0,16,4,3,6,17,14,5,11,12,10,2,8,9,7,13
16,0,8,12,5,9,4,7,11,3,15,2,17,6,14,1,10,13
16,3,7,9,8,17,12,5,11,15,0,4,6,2,1,10,14,13
16,8,2,15,14,3,1,0,5,9,7,17,4,6,13,11,12,10
16,15,7,9,8,17,12,5,11,3,0,4,6,2,1,10,14,13
17,1,0,12,4,3,10,15,14,16,8,6,13,2,9,7,11,5
0,1,4,9,12,5,17,8,2,15,3,10,7,11,6,16,14,13
0,9,12,6,5,11,8,4,16,7,3,14,15,2,17,1,13,10
1,4,10
1,4,15,13,14,12,0,17,16,3,10,11,8,9,6,2,7,5
1,10,2,6,14,15,4,17,3,11,5,13,16,12,7,0,8,9
1,13,14,2,12,17,4,0,7,11,15,3,10,5,9,8,6,16
1,14,2,12,17,4,0,13,7,15,3,10,11,5,9,8,16,6
9,7,12
11,8,12,10,17,7,2,5,3,4,1,15,6,0,9,14,13,16
12,7,8,11,17,9,3,16,5,4,6,0,15,2,1,10,14,13
15,1,2,14,12,17,4,0,7,13,10,3,11,5,16,9,8,6
