0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 2)","(0, 9)","(0, 4)","(0, 12)","(0, 13)","(1, 3)","(1, 16)","(1, 4)","(1, 5)","(1, 8)","(2, 16)","(2, 6)","(2, 15)","(2, 11)","(2, 7)","(2, 3)","(3, 4)","(3, 5)","(3, 16)","(4, 6)","(4, 7)","(4, 11)","(4, 14)","(5, 6)","(5, 7)","(5, 8)","(6, 7)","(6, 8)","(6, 16)","(7, 16)","(7, 13)","(7, 14)","(7, 15)","(7, 11)","(8, 15)","(8, 12)","(8, 10)","(8, 13)","(9, 13)","(9, 10)","(9, 15)","(9, 11)","(10, 11)","(10, 12)","(10, 15)","(11, 12)","(11, 14)","(11, 15)","(12, 15)","(13, 15)","(14, 15)"
87,52
3,0,4,2,6,7,11,5,16,13,12,9,1,8,15,10,14
5,0,6,4,3,7,1,2,13,8,12,16,11,15,9,10,14
6,1,5,4,8,16,3,7,2,13,15,0,11,14,12,9,10
7,1,5,4,16,6,3,8,2,15,13,0,11,14,12,9,10
8,0,12,13,15,2,9,6,11,7,10,4,5,1,14,3,16
10,0,12,9,11,15,2,4,13,6,7,3,14,8,5,16,1
11,0,12,2,4,9,15,10,6,7,3,13,14,8,5,1,16
15,0,13,12,2,9,8,7,11,10,6,5,4,3,1,14,16
0,1,4,13,8,7,12,6,5,15,2,16,11,3,9,14,10
0,2,15,9,12,13,11,10,8,7,4,6,5,3,14,1,16
1,3,0,4,2,6,7,11,16,5,8,13,12,9,15,10,14
2,3,0,4,6,7,11,5,16,13,12,9,1,8,15,10,14
4,3,0,2,6,11,7,5,16,12,9,13,1,8,15,10,14
4,6,5,3,1,7,16,2,8,0,11,15,13,12,9,10,14
4,7,5,3,6,1,16,2,8,0,11,15,13,12,9,10,14
4,10,11,6,8,2,7,1,15,12,5,13,0,3,16,14,9
4,11,0,12,2,9,15,10,6,7,3,14,13,8,5,1,16
5,1,2,6,3,7,16,4,8,0,11,15,13,12,9,10,14
6,2,5,7,3,4,16,0,11,1,13,12,8,9,15,10,14
7,2,5,6,3,4,16,0,11,1,13,12,8,9,15,10,14
8,1,2,6,15,3,16,5,4,7,0,11,14,13,12,9,10
9,0,12,10,15,11,13,2,4,8,7,6,3,14,1,5,16
9,7,13,15,11,12,0,10,8,2,4,6,5,3,14,1,16
9,10,7,13,15,11,8,6,5,12,2,4,0,3,14,1,16
10,1,8,4,11,6,12,15,2,7,5,16,0,14,3,13,9
11,1,4,13,7,9,15,8,0,5,16,6,2,10,14,12,3
12,1,8,4,11,0,6,10,15,2,9,7,13,5,16,14,3
12,5,8,0,6,4,3,7,1,2,13,16,11,15,10,9,14
12,6,8,4,11,0,1,2,7,10,15,9,13,16,5,3,14
12,7,11,15,9,10,0,13,8,2,4,6,5,1,3,14,16
12,8,0,13,15,2,9,11,6,7,10,4,5,1,14,3,16
12,6,8,10,4,11,0,1,2,7,15,9,13,16,5,3,14
13,0,8,12,15,2,9,7,6,11,10,4,5,1,14,3,16
13,1,8,14,15,7,4,11,5,16,6,0,9,10,12,2,3
13,7,8,6,5,15,2,0,3,4,12,1,9,16,11,14,10
13,8,0,12,15,2,9,7,6,11,10,5,4,3,1,14,16
14,0,4
14,2,11,7,15,9,0,13,4,12,3,6,10,8,5,16,1
14,3,4,0,2,15,11,7,6,13,12,9,8,5,16,1,10
15,1,8,9,4,0,11,10,13,7,14,6,2,12,5,16,3
16,1,0,2,4,3,6,11,7,5,8,12,9,13,15,10,14
4,1,3,13,7,0,8,5,16,2,15,6,12,9,11,14,10
4,6,7,13,0,8,2,12,1,5,15,11,3,16,14,9,10
5,1,3,7,16,4,2,6,0,11,8,13,12,9,15,10,14
6,2,7,15,8,5,13,3,0,4,16,1,9,12,11,14,10
10,1,8,5,11,4,15,12,7,6,3,14,0,16,13,2,9
12,1,8,5,9,11,10,15,0,4,13,7,2,14,6,3,16
12,6,8,5,9,11,10,15,0,7,13,2,4,14,3,1,16
12,7,11,15,10,13,0,8,9,2,4,6,5,3,14,1,16
14,4,7,5,3,6,1,16,2,8,15,11,0,13,12,9,10
15,1,8,10,11,4,12,7,14,6,0,5,16,13,2,9,3
16,2,3,0,4,6,1,7,11,5,8,13,12,9,15,10,14
