0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 12)","(0, 3)","(0, 11)","(0, 10)","(0, 5)","(1, 3)","(1, 13)","(1, 12)","(1, 10)","(1, 11)","(2, 3)","(2, 4)","(2, 5)","(2, 13)","(2, 8)","(3, 4)","(3, 5)","(3, 6)","(3, 10)","(4, 5)","(4, 7)","(4, 11)","(4, 12)","(5, 6)","(5, 8)","(5, 12)","(5, 9)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(9, 10)","(9, 12)","(11, 13)","(12, 13)"
111,55
2,1,3,13,0,5,12,10,4,9,8,11,7,6
4,1,3,11,12,0,5,13,10,2,7,9,8,6
6,1,3
9,1,10,12,0,5,3,6,4,7,8,11,2,13
0,1,2,13,3,5,12,10,4,9,8,11,7,6
0,5,2,13,3,12,1,4,10,11,7,8,9,6
0,7,11,10,1,12,4,13,9,5,3,2,8,6
2,3,1,13,0,5,12,10,4,9,8,11,7,6
3,4,1,11,12,0,13,5,2,10,8,7,9,6
4,2,1,3,11,12,13,0,5,10,7,8,9,6
5,2,1,3,0,12,10,13,4,9,8,11,7,6
5,4,1,3,0,12,10,11,9,13,7,6,8,2
5,6,0,3
5,9,1,3,0,12,10,6,4,7,8,11,2,13
7,4,10,3,5,6,8,9,2,12,0,1,13,11
7,6,5,8,4,10,2,3,9,12,0,1,13,11
7,8,5,6,4,10,3,9,2,12,0,1,13,11
8,2,4,7,5,6,10,3,9,12,13,0,1,11
10,9,4,7,3,5,12,6,8,1,0,2,11,13
10,13,1,0,6,9,8,7,3,5,12,2,11,4
11,4,6,7,3,5,10,8,1,0,9,2,12,13
11,6,7,5,0,4,8,10,3,12,2,1,9,13
12,4,3,0,1,5,11,10,13,7,9,2,6,8
12,6,9,5,7,4,8,10,3,2,1,0,13,11
12,8,9,5,4,7,2,6,10,13,3,0,11,1
12,9,3,0,1,4,5,10,6,11,7,8,13,2
13,2,7,11,4,8,12,5,0,1,9,6,10,3
0,1,3,9,12,10,5,6,4,8,7,11,2,13
0,3,5,4,12,11,1,13,10,2,7,9,8,6
0,10,1,2,13,3,5,8,12,6,9,4,7,11
0,10,5,2,13,3,8,1,12,6,9,4,7,11
0,11,1,6,3,5,7,4,10,12,8,2,9,13
0,11,13
0,12,1,11,13,4,2,3,5,10,9,7,8,6
0,12,13
0,13,1,6,3,5,12,9,2,11,7,8,4,10
1,3,10
2,3,4,1,13,11,12,0,5,10,8,7,9,6
3,5,2,1,0,12,10,13,4,9,8,11,7,6
3,5,4,1,0,12,10,11,9,13,7,6,8,2
3,5,6
3,5,10
5,4,2,1,3,0,12,10,11,13,9,7,8,6
5,8,2,7,4,6,10,3,9,12,13,0,1,11
5,8,6,7,4,10,2,3,9,12,0,1,13,11
5,8,9,1,3,0,12,10,2,6,4,13,7,11
5,10,9,7,4,6,8,3,12,2,1,0,13,11
5,12,4,8,9,2,7,10,6,13,1,0,3,11
5,12,9,3,0,1,4,10,6,11,7,8,13,2
7,6,8,10,5,3,9,4,2,12,0,1,13,11
11,1,13
11,7,8,5,0,4,6,10,12,3,2,9,1,13
12,1,13
0,11,13,1,6,3,5,7,12,9,2,8,4,10
5,8,6,9,11,4,0,7,10,1,12,13,2,3
