0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 9)","(0, 3)","(0, 4)","(1, 3)","(1, 13)","(1, 10)","(1, 9)","(2, 3)","(2, 4)","(3, 11)","(4, 5)","(4, 6)","(4, 10)","(5, 7)","(5, 12)","(6, 7)","(6, 8)","(7, 8)","(7, 9)","(7, 13)","(8, 10)","(8, 13)","(9, 11)","(9, 12)","(10, 11)","(11, 12)","(11, 13)","(12, 13)"
61,31
0,1,9,3,11,10,13,4,8,12,7,2,5,6
1,0,3,9,11,10,13,4,8,12,7,2,5,6
2,1,3
5,2,4
6,2,4
8,1,10,13,11,9,3,7,12,0,5,4,6,2
11,1,10,9,13,3,8,7,12,0,6,4,5,2
13,0,12,9,11,1,7,3,5,10,4,2,8,6
0,2,3,4,5,11,12,9,10,1,7,13,6,8
3,0,1,9,11,10,13,4,8,12,7,2,5,6
3,1,0,9,11,10,13,4,8,12,7,2,5,6
3,11,1,10,9,13,8,0,7,12,6,4,5,2
4,0,1,10,9,3,11,2,13,12,5,7,8,6
4,7,5,6,1,10,9,13,12,8,11,0,3,2
4,8,6,10,1,13,7,9,12,5,11,0,3,2
5,0,4,9,7,12,6,13,8,11,1,3,10,2
5,2,4,3,0,12,11,9,10,7,1,6,13,8
5,2,4,6,7,3,0,12,11,9,13,1,8,10
5,2,4,10,3,0,12,11,1,9,13,7,8,6
6,0,4,1,7,9,13,8,10,3,5,11,12,2
6,2,4,8,10,3,0,11,13,1,9,7,12,5
9,0,3,11,1,10,13,4,8,12,7,2,5,6
9,6,7,5,12,4,13,8,0,11,1,10,3,2
10,0,4,3,11,1,2,9,13,7,12,8,5,6
10,1,3,11,9,13,0,7,12,8,4,6,5,2
10,2,4,3,11,1,0,9,13,7,12,8,5,6
12,4,5,9,0,7,13,6,11,10,1,8,3,2
12,5,3,11,4,2,0,10,9,1,7,13,6,8
4,5,8,6,10,7,1,9,12,13,0,11,3,2
4,10,11,3,2,0,1,9,13,7,12,5,8,6
9,7,8,5,12,13,11,1,10,3,4,0,2,6
