0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 7)","(0, 8)","(0, 1)","(0, 6)","(0, 15)","(0, 2)","(0, 3)","(0, 16)","(1, 11)","(1, 7)","(1, 2)","(1, 3)","(2, 7)","(2, 9)","(2, 11)","(2, 13)","(2, 12)","(2, 5)","(2, 8)","(3, 11)","(3, 14)","(3, 15)","(3, 9)","(3, 4)","(3, 6)","(4, 13)","(4, 5)","(4, 16)","(4, 6)","(4, 7)","(4, 11)","(4, 9)","(4, 14)","(4, 15)","(5, 16)","(5, 12)","(5, 13)","(5, 10)","(5, 11)","(5, 14)","(5, 15)","(5, 6)","(5, 7)","(6, 15)","(6, 11)","(7, 14)","(7, 13)","(7, 10)","(8, 16)","(8, 9)","(8, 13)","(8, 15)","(8, 11)","(9, 11)","(9, 10)","(9, 16)","(9, 12)","(10, 15)","(10, 16)","(10, 12)","(11, 12)","(11, 16)","(11, 13)","(12, 14)","(13, 14)","(13, 16)","(14, 15)","(15, 16)"
149,93
4,2,13,5,7,11,9,8,16,12,10,1,15,0,14,3,6
5,1,11,2,7,4,13,3,9,14,15,6,0,10,16,12,8
9,1,11,2,3,0,8,16,6,15,5,13,4,10,14,12,7
10,0,15,16,7,5,14,4,13,2,6,12,3,9,8,11,1
11,0,1,3,2,6,16,8,9,15,4,5,13,10,12,14,7
12,1,2,11
13,1,2,7,11,4,5,3,9,14,0,15,6,16,8,10,12
14,2,7,13,5,12,10,11,15,9,16,3,4,1,0,8,6
0,6,2,11,5,1,3,16,8,15,7,9,14,4,13,10,12
0,8,1,2,11,3,6,16,15,9,4,5,13,10,14,12,7
0,15,1,3
0,16,7,5,4,10,13,15,2,6,3,9,8,14,11,12,1
1,11,0,3,2,6,16,8,9,15,4,5,13,10,12,14,7
2,5,6,11,0,1,3,16,8,7,15,9,14,4,13,10,12
2,9,7,10,4,5,12,15,16,13,11,14,0,8,3,6,1
2,11,0,1,3,6,16,8,9,15,4,5,13,10,12,14,7
2,13,4,7,9,11,5,10,1,16,8,12,15,3,0,14,6
3,4,5,11,14,15,6,12,13,16,8,9,10,2,0,7,1
3,9,2,11,0,1,6,16,8,4,5,15,13,7,14,12,10
3,11,0,1,2,6,16,8,9,5,13,15,4,10,12,14,7
3,14,2,11,0,9,1,7,13,5,12,4,6,16,8,15,10
6,4,2,0,11,5,13,7,9,15,3,16,8,1,12,10,14
6,5,3,4,11,14,15,12,13,16,8,9,10,2,0,7,1
6,11,2,0,5,8,1,3,16,7,15,13,9,14,4,10,12
7,4,3,0,14,1,6,15,16,11,5,10,8,13,9,2,12
7,5,1,11,2,4,13,3,9,14,0,15,6,10,16,12,8
7,10,0,15,16,5,14,4,13,2,6,12,3,9,8,11,1
7,13,1,2,11,5,4,3,9,14,0,15,6,10,16,8,12
7,14,3,0,1,4,15,6,16,11,10,5,8,13,9,2,12
8,9,1,0,2,11,3,16,6,15,5,13,4,10,12,7,14
8,11,1,0,2,6,3,16,15,5,4,9,13,10,14,7,12
8,13,1,0,2,11,7,16,6,3,5,4,9,10,15,14,12
15,4,2,5,0,8,13,7,11,9,16,6,12,10,3,1,14
15,5,3,4,11,14,6,16,8,12,13,9,0,10,2,7,1
15,10,4,9,5,16,7,8,3,11,2,12,0,13,14,6,1
15,14,2,5,0,8,7,13,12,16,6,11,3,9,4,10,1
16,4,3,9,15,11,0,10,8,2,6,5,1,7,12,13,14
16,5,3,9,15,4,11,0,14,6,2,10,12,8,7,1,13
16,9,3,15,4,11,0,10,8,6,5,7,1,2,12,13,14
16,10,4,9,15,5,7,8,3,11,2,12,0,14,13,6,1
16,11,3,9,15,4,0,10,8,2,6,5,7,1,12,13,14
16,13,3,9,15,4,11,0,14,2,8,10,12,5,6,7,1
0,1,2,6,11,3,5,16,8,9,14,15,4,7,13,10,12
0,1,3,14,7,15,4,5,10,16,6,11,9,2,12,13,8
0,1,7
0,2,7
0,3,6,14,7,15,4,5,1,10,16,2,11,9,12,13,8
0,16,8,14,7,15,3,5,4,13,10,2,1,11,9,6,12
1,2,7
1,2,11,10,7,9,12,5,16,13,4,14,0,3,8,15,6
2,5,7,12,14,10,13,15,9,11,16,4,8,0,3,1,6
2,7,13,4,9,11,5,10,16,8,12,1,15,0,14,3,6
2,8,9,10,7,12,5,16,15,0,13,4,14,11,3,6,1
2,8,11,7,0,13,1,5,4,6,3,16,15,9,14,10,12
2,8,13,10,7,9,12,5,16,15,0,4,14,11,3,6,1
2,12,5,10,7,9,14,4,11,16,13,15,3,1,8,0,6
2,12,9,7,5,10,14,4,16,11,15,13,3,8,0,1,6
2,13,5,6,11,0,4,1,3,16,8,7,15,9,14,10,12
3,4,6,8,11,15,0,9,13,16,5,1,2,10,14,7,12
3,6,11,2,0,9,1,5,8,16,7,15,4,10,12,14,13
3,9,4,5,11,14,15,6,2,10,16,12,13,8,7,0,1
3,14,4,13,11,5,12,15,6,9,2,16,8,10,0,1,7
3,15,4,5,11,14,6,16,8,12,13,9,0,10,2,7,1
3,15,14,2,11,0,9,1,5,8,7,13,12,6,16,4,10
6,5,4,10,15,16,7,9,0,14,3,8,11,13,2,12,1
6,15,0,2,11,5,8,3,16,4,1,7,13,9,14,10,12
6,15,4,2,0,11,5,8,13,7,9,3,16,1,12,10,14
6,15,5,3,4,11,14,16,8,12,13,0,9,10,2,7,1
7,4,5,12,2,14,10,11,9,13,15,3,16,1,8,0,6
7,14,4,3,0,1,15,6,16,11,10,5,8,13,9,2,12
8,15,0,14,13,7,3,4,5,16,2,11,10,1,9,6,12
8,15,16
8,16,9,10,15,3,4,11,0,13,5,7,12,6,1,2,14
8,16,11,7,0,13,2,5,4,10,1,6,3,15,9,12,14
8,16,13,10,9,15,5,7,11,2,4,3,12,14,0,6,1
15,5,4,3,11,14,6,16,8,12,13,9,0,10,2,7,1
15,10,5,4,9,16,7,8,3,11,2,12,0,13,14,6,1
15,16,0,7,10,5,14,4,13,12,9,2,6,3,8,11,1
15,16,4,3,9,11,0,10,8,2,5,6,1,7,12,13,14
15,16,5,3,9,4,11,0,14,6,10,8,2,12,7,1,13
15,16,10,4,9,5,7,8,3,11,2,12,0,14,13,6,1
16,4,5,10,7,9,15,0,13,2,14,11,12,8,3,6,1
16,9,4,10,5,7,15,12,11,2,0,13,14,3,8,1,6
16,10,5,14,15,4,13,12,7,8,0,9,11,2,6,3,1
16,11,4,3,9,15,0,10,8,2,6,5,1,7,12,13,14
16,13,4,3,9,15,11,0,14,2,8,10,12,5,6,1,7
2,8,9,11,10,7,12,5,16,15,0,13,4,1,14,3,6
3,6,11,4,8,15,0,9,13,16,5,10,14,1,2,7,12
6,5,4,11,12,9,14,3,2,10,16,15,13,0,1,7,8
7,4,5,13,12,2,14,10,11,9,15,3,16,1,8,0,6
7,14,4,5,12,2,10,11,9,13,15,16,1,3,8,0,6
16,4,5,11,12,9,10,14,2,3,15,7,13,0,8,1,6
16,13,4,5,10,7,9,15,0,2,14,11,8,12,3,6,1
