0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 13)","(0, 6)","(0, 12)","(0, 2)","(0, 7)","(1, 2)","(1, 4)","(1, 8)","(1, 9)","(1, 6)","(1, 10)","(2, 15)","(2, 12)","(2, 10)","(2, 4)","(2, 14)","(3, 8)","(3, 12)","(3, 13)","(3, 14)","(4, 5)","(4, 8)","(4, 13)","(5, 6)","(5, 7)","(5, 8)","(5, 12)","(5, 11)","(6, 8)","(6, 14)","(6, 12)","(6, 9)","(7, 9)","(7, 10)","(7, 13)","(7, 15)","(8, 13)","(8, 14)","(8, 15)","(8, 10)","(9, 14)","(9, 10)","(10, 11)","(10, 12)","(11, 13)","(11, 14)","(12, 13)","(14, 15)"
76,42
0,1,6,2,14,12,9,8,3,10,7,13,4,15,5,11
1,0,2,6,12,14,10,3,9,8,7,11,13,4,15,5
4,0,2,13,12,5,6,7,8,11,1,14,9,10,15,3
5,0,6,7,12,9,10,13,11,8,2,1,4,14,15,3
8,0,6,13,12,3,5,10,14,7,4,11,2,1,9,15
9,0,7,6,5,12,10,13,2,1,8,11,4,14,15,3
10,0,7,2,12,15,5,13,8,11,6,4,1,14,3,9
14,1,6,9,8,2,0,12,10,4,15,7,13,3,5,11
15,1,2,8,10,4,14,7,11,9,6,0,5,13,12,3
0,2,11,13,10,14,12,4,7,8,3,9,6,5,1,15
1,2,3,8,12,14,4,15,10,6,5,13,9,7,11,0
2,4,0,13,12,5,6,7,8,11,14,1,9,10,15,3
2,10,0,7,12,15,5,13,8,4,11,6,1,14,3,9
2,14,13,12,0,4,8,3,11,6,5,10,1,15,9,7
2,15,11,10,14,7,8,9,0,5,13,1,4,6,12,3
3,1,8,2,12,14,4,15,10,6,13,5,9,11,7,0
3,4,8,13,0,12,2,6,5,10,14,1,15,7,11,9
3,8,0,12,13,6,5,10,14,7,4,11,2,1,9,15
4,1,0,2,13,6,12,14,8,5,10,3,9,11,15,7
6,0,11,5,14,13,7,12,8,4,2,3,9,10,15,1
6,1,3,8,14,12,5,13,10,9,2,4,11,7,0,15
6,5,0,7,12,9,10,13,1,8,11,2,4,15,3,14
6,8,0,13,12,3,5,10,14,7,4,11,1,9,2,15
6,9,0,7,5,12,10,13,1,8,2,11,4,14,15,3
6,14,7,5,0,9,15,8,11,12,2,13,10,1,3,4
7,0,12,5,10,13,6,8,11,4,2,9,1,14,15,3
7,9,0,6,5,12,13,10,8,11,4,2,1,15,14,3
8,1,2,4,14,15,10,6,9,11,7,0,12,5,13,3
9,1,3,14,8,6,2,10,12,0,15,4,11,13,5,7
10,1,0,7,2,12,6,9,15,5,13,14,8,11,4,3
11,10,0,13,7,2,12,8,4,5,15,14,6,1,3,9
12,0,1,2,6,10,14,8,9,7,3,11,15,5,13,4
12,3,0,13
12,5,4,13,2,11,7,8,0,10,14,15,6,3,1,9
12,10,1,2,6,0,14,8,9,7,13,3,11,5,4,15
13,0,2,12,4,5,7,8,11,6,10,15,9,1,14,3
13,1,8,4,2,12,0,14,15,10,6,3,5,7,11,9
13,4,0,2,12,5,7,8,11,6,10,15,9,1,14,3
6,8,1,3,14,12,9,2,13,5,10,7,0,15,4,11
6,14,8,13,0,12,3,11,2,5,10,1,15,4,7,9
12,3,13
12,13,0,2,4,5,7,8,11,6,10,15,9,3,1,14
