0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 2)","(0, 9)","(1, 2)","(1, 3)","(1, 10)","(1, 15)","(2, 3)","(2, 4)","(2, 16)","(3, 4)","(3, 5)","(4, 14)","(4, 7)","(4, 6)","(4, 8)","(4, 11)","(5, 6)","(5, 7)","(6, 12)","(6, 9)","(6, 14)","(7, 8)","(7, 11)","(8, 9)","(8, 11)","(9, 16)","(10, 11)","(10, 14)","(10, 12)","(12, 13)","(13, 14)","(13, 15)","(15, 16)"
107,50
3,0,2,1
4,1,3,2
5,0,6,9,3,2,1,4,12,10,14,8,16,7,11,13,15
7,1,5,3,4,2,11,10,6,12,14,9,0,13,8,16,15
10,0,1
11,0,10,1,8,9,4,2,14,6,12,3,16,13,15,5,7
12,0,6,9,10,1,14,5,3,4,2,8,11,13,7,16,15
13,0,15,1
14,0,4,2,10,1,6,9,11,3,8,16,12,5,7,15,13
15,0,1
16,1,15,2
0,6,9,1,5,3,4,12,10,14,2,7,11,16,8,13,15
0,8,9,1,11,10,4,3,2,14,6,12,16,5,13,15,7
1,3,0,2
1,5,3,0,6,9,2,4,12,10,14,8,16,7,11,13,15
1,11,10,0,8,9,4,2,3,6,12,14,16,5,13,15,7
1,12,10,9,0,6,11,8,14,2,4,5,3,13,16,15,7
1,13,15
1,14,10,0,4,2,6,9,3,11,8,16,5,12,7,15,13
2,3,0,1
2,5,3,0,6,9,1,4,12,10,14,16,8,7,11,13,15
2,7,4,1,5,3,11,10,6,12,14,9,0,13,16,8,15
2,11,4,0,10,1,8,9,14,6,12,3,16,13,15,5,7
2,14,4,0,10,1,6,9,11,12,8,3,5,16,7,13,15
6,3,5,4,7,1,12,10,14,9,0,2,11,13,8,16,15
6,4,0,9,2,8,16
6,3,5,4,7,11,1,12,10,14,9,0,2,13,8,16,15
6,3,5,4,7,14,1,12,10,9,0,2,11,13,8,16,15
8,3,4,1,9,0,11,10,2,6,5,16,12,14,7,15,13
8,4,0,9,2,6,16
8,3,4,11,1,9,0,10,2,6,5,16,12,14,7,15,13
8,3,4,14,1,9,0,11,10,2,6,5,16,12,7,15,13
9,5,6,11,8,7,4,3,2,0,1,16,10,14,12,15,13
10,0,1,2
16,1,15,2,3,9,0,4,6,5,8,14,13,7,12,10,11
16,1,15,2,10,0,9,8,11,6,12,14,4,3,5,13,7
1,10,3,0,2
1,15,3,0,2,16,9,8,4,6,5,11,10,7,14,13,12
2,4,3,0,1
2,6,4,3,5,7,10,1,12,14,11,0,9,13,8,15,16
2,6,4,11,1,5,3,12,10,14,9,0,7,16,8,13,15
2,6,4,14,1,5,3,12,10,9,0,7,11,16,8,13,15
2,8,4,3,10,1,11,14,0,9,6,16,5,12,15,13,7
2,8,4,7,10,1,11,14,0,9,3,5,6,16,12,15,13
2,8,4,11,1,9,0,10,3,16,6,12,14,5,15,13,7
2,8,4,14,1,9,0,11,10,3,16,6,12,5,15,13,7
2,16,3,0,9,1,8,4,6,5,15,11,10,7,14,13,12
9,6,12,4,8,11,10,14,1,0,13,2,3,5,15,16,7
9,6,14,3,8,4,5,0,1,2,16,7,11,10,12,15,13
1,10,15,3,0,2,16,9,8,11,6,12,14,4,5,7,13
