0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 16)","(0, 3)","(0, 13)","(0, 1)","(1, 2)","(1, 3)","(1, 15)","(1, 6)","(1, 14)","(2, 4)","(2, 5)","(2, 16)","(2, 11)","(2, 7)","(3, 4)","(3, 5)","(3, 6)","(3, 14)","(4, 6)","(4, 7)","(4, 12)","(5, 6)","(5, 7)","(5, 8)","(6, 9)","(6, 13)","(6, 7)","(6, 11)","(6, 14)","(7, 9)","(7, 15)","(8, 10)","(8, 11)","(8, 16)","(9, 10)","(9, 12)","(9, 16)","(10, 11)","(10, 12)","(10, 13)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(12, 15)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(15, 16)"
87,35
2,0,1,16,15,7,13,5,3,4,6,9,11,14,8,12,10
6,0,3,13,1,14,15,7,16,5,4,9,2,12,8,10,11
7,1,6,15,2,13,14,5,4,11,16,0,12,3,8,9,10
14,0,13,3,1,6,15,7,16,5,4,9,2,12,8,10,11
15,0,16,13,1,2,14,6,7,11,4,5,3,12,9,8,10
0,1,2,16,15,13,7,14,6,11,5,3,4,9,12,8,10
0,10,13,9,16,12,6,8,14,4,3,1,11,5,7,2,15
0,11,13,9,16,10,6,12,2,8,3,1,4,14,7,5,15
0,13,9,16,12,10,6,8,14,4,11,3,1,5,7,2,15
1,6,2,5,4,7,11,3,8,15,14,16,0,10,12,13,9
1,9,6,2,7,16,5,4,11,15,0,13,8,12,3,14,10
1,14,2,11,6,5,4,7,3,8,12,15,16,0,10,13,9
3,6,0,13,1,14,15,7,16,5,4,9,2,12,8,10,11
3,9,6,0,16,13,1,15,2,14,12,10,7,4,5,11,8
3,14,0,13,1,6,15,7,16,5,4,9,2,12,8,10,11
4,2,6,1,5,11,7,3,14,15,8,12,16,13,10,0,9
5,2,6,1,4,11,7,3,14,15,8,12,16,13,0,10,9
7,2,3,5,4,6,1,11,15,14,8,13,16,12,10,0,9
8,5,2,11,16,6,13,4,7,1,9,10,3,12,15,0,14
9,6,0,16,3,13,1,15,2,14,12,10,7,4,5,11,8
10,8,4,12,16,5,6,11,3,7,2,13,14,9,15,0,1
11,2,9,10,6,16,7,13,8,12,5,4,1,15,14,0,3
11,6,2,5,4,7,1,8,3,15,14,16,10,12,0,13,9
12,4,1,14,15,3,2,6,11,7,16,13,5,9,10,8,0
13,6,4,12,14,9,3,10,16,7,0,5,8,11,2,15,1
15,1,2,16,7,0,9,6,13,3,4,5,12,14,11,10,8
16,0,2,1,15,13,7,11,14,6,9,5,3,4,8,10,12
16,2,3,0,1,4,5,15,6,12,7,8,14,13,9,11,10
16,15,7,2,9,1,12,0,6,14,4,13,3,5,11,10,8
1,3,6,8,2,5,16,15,0,11,14,4,7,13,9,12,10
1,3,14,5,2,6,4,11,7,12,8,15,13,9,10,16,0
3,5,6,13,0,14,1,2,15,4,11,7,16,12,8,9,10
16,13,0,11,2,8,1,5,10,15,6,14,3,12,9,7,4
16,13,15,11,2,8,14,1,7,5,10,12,0,6,3,9,4
16,12,13,15,11,2,8,10,14,4,1,7,5,9,6,3,0
