0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 2)","(0, 13)","(0, 3)","(0, 5)","(0, 10)","(0, 9)","(0, 14)","(0, 7)","(0, 1)","(1, 2)","(1, 4)","(1, 13)","(1, 5)","(1, 12)","(1, 11)","(1, 8)","(2, 3)","(2, 14)","(2, 6)","(2, 13)","(2, 7)","(2, 12)","(2, 10)","(2, 9)","(2, 11)","(3, 4)","(3, 5)","(3, 7)","(3, 8)","(3, 13)","(3, 11)","(3, 9)","(3, 12)","(4, 5)","(4, 7)","(4, 8)","(4, 9)","(4, 14)","(4, 10)","(4, 11)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(6, 14)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 14)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 14)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
384,276
4,0,3,5,1,7,9,14,10,2,8,13,11,12,6
6,1,5,8,2,11,3,7,9,0,10,4,12,13,14
8,0,7,9,10,5,3,13,14,1,2,4,11,12,6
11,0,9,14,7,1,3,2,8,12,5,13,4,10,6
12,0,13,10,14,9,1,2,3,8,5,4,7,11,6
0,3,1,2,4,5,8,13,11,12,14,7,10,9,6
0,7,1,8,5,4,11,2,9,10,3,13,14,6,12
0,9,1,8,11,12,5,13,4,2,7,10,3,14,6
0,10,1,8,12,13,5,4,2,7,9,3,14,6,11
0,14,1,13,12,11,2,4,8,9,3,10,7,6,5
1,4,3,2,13,5,12,11,8,0,14,7,10,9,6
1,8,3,2,4,13,5,12,11,0,14,6,7,10,9
1,11,0,9,14,7,3,2,8,12,5,13,4,10,6
1,12,0,13,10,14,9,2,3,8,5,4,7,11,6
2,6,5,1,3,0,7,10,9,11,8,4,13,12,14
2,11,0,9,14,7,1,3,8,12,5,13,4,6,10
2,12,0,13,10,14,9,1,3,8,5,4,7,11,6
3,4,2,1,7,9,14,10,11,13,5,12,8,0,6
3,8,2,7,9,6,10,11,12,13,14,1,0,5,4
3,11,1,2,4,5,0,8,13,12,14,7,10,9,6
3,12,1,2,4,5,0,8,13,11,14,7,10,9,6
5,4,0,3,1,7,9,14,10,2,8,13,11,12,6
5,6,4,7,8,9,10,11,14,12,2,1,3,0,13
5,8,0,7,9,10,3,13,14,1,2,4,11,12,6
7,4,2,3,1,9,14,10,11,5,0,8,13,12,6
7,6,1,8,5,4,11,2,0,9,10,12,3,13,14
7,8,2,9,6,10,11,12,3,13,14,1,5,4,0
7,11,1,8,5,4,2,0,9,6,10,12,3,13,14
9,4,2,3,1,7,14,10,11,5,0,8,13,12,6
9,6,1,8,11,12,5,13,4,0,2,7,10,3,14
9,8,2,7,6,10,11,12,3,13,14,1,0,5,4
9,11,1,8,12,5,13,4,0,2,7,10,3,14,6
9,12,1,8,11,5,13,4,0,2,7,10,3,14,6
10,4,3,9,8,12,7,13,5,0,2,14,1,6,11
10,6,1,8,12,13,5,0,4,2,11,7,9,3,14
10,8,3,9,12,7,13,5,0,4,2,11,14,1,6
10,12,1,8,13,5,0,4,2,7,9,3,14,6,11
13,8,0,7,9,10,5,3,14,1,2,4,11,12,6
13,12,0,10,14,9,1,2,3,8,5,4,7,11,6
14,4,6,5,7,8,9,10,11,0,3,1,12,2,13
14,6,1,13,12,11,2,4,8,0,5,10,9,3,7
14,8,3,13,12,11,2,9,4,0,7,1,10,6,5
14,11,1,13,12,2,4,8,0,9,3,10,7,6,5
14,12,1,13,11,2,4,8,0,9,3,10,7,6,5
0,1,2,12,13,3,10,9,14,4,5,8,11,7,6
0,1,13
0,2,3,6,5,10,9,14,7,8,11,1,4,12,13
0,2,7,1,8,5,4,11,9,10,3,13,14,6,12
0,2,9,1,8,11,12,5,13,4,7,10,3,14,6
0,2,10,6,5,9,14,7,3,1,4,8,13,12,11
0,2,14,6,5,10,9,7,3,1,4,8,13,11,12
0,5,3,6,2,10,9,14,7,8,11,1,13,12,4
0,5,7,2,6,3,1,9,10,14,8,11,4,13,12
0,5,9,2,6,3,7,1,10,14,8,11,4,13,12
0,5,10,6,2,9,14,7,1,3,4,8,13,12,11
0,13,3,1,2,4,5,8,11,12,14,7,10,9,6
0,13,9,1,8,11,12,5,4,2,7,10,3,14,6
0,13,10,1,8,12,5,4,2,7,9,3,14,6,11
0,13,14,1,12,11,2,4,8,10,9,3,7,6,5
1,2,11,10,4,13,5,12,8,0,9,14,7,6,3
1,2,12,10,4,13,5,8,0,3,7,9,14,11,6
1,4,5,7,2,11,8,0,3,14,10,9,6,13,12
1,5,8,3,2,4,13,12,11,0,6,7,10,9,14
1,8,4,3,2,13,5,12,11,0,14,6,7,10,9
1,13,8,11,12,14,9,2,3,4,0,7,5,6,10
1,13,12,0,10,14,9,2,3,8,5,4,7,11,6
2,3,11,6,5,7,8,9,1,0,10,4,12,13,14
2,3,12,8,1,14,6,13,7,10,9,11,4,5,0
2,6,7,8,1,3,14,13,12,10,9,11,5,4,0
2,7,11,1,8,5,4,0,9,6,10,12,3,13,14
2,9,6,5,1,3,0,7,10,4,13,12,11,8,14
2,9,11,1,8,12,5,13,4,0,7,6,10,3,14
2,9,12,1,8,11,5,13,4,0,7,6,10,3,14
2,10,6,5,1,3,0,7,9,4,13,12,8,11,14
2,10,12,8,1,3,14,6,13,7,9,11,4,5,0
2,13,12,0,10,14,9,1,3,8,5,4,7,11,6
2,14,6,5,1,3,0,7,10,9,4,8,13,12,11
2,14,11,5,1,3,0,6,7,10,9,4,8,13,12
2,14,12,8,1,3,6,13,7,10,9,11,4,0,5
3,4,5,6,2,7,8,11,9,14,10,1,0,13,12
3,5,8,2,6,7,1,9,0,10,11,12,13,14,4
3,7,0,1,2,4,5,8,13,11,12,14,10,9,6
3,7,4,2,1,9,14,10,11,13,5,12,8,0,6
3,7,8,2,9,6,10,11,12,13,14,1,5,4,0
3,7,11,1,2,4,5,0,8,13,12,14,10,9,6
3,8,4,2,7,9,6,10,11,12,13,14,1,0,5
3,9,0,1,2,4,5,8,13,11,12,14,7,10,6
3,9,4,2,1,7,14,10,11,13,5,12,8,0,6
3,9,8,2,7,6,10,11,12,13,14,1,0,5,4
3,9,11,1,2,4,5,0,8,13,12,14,7,10,6
3,9,12,1,2,4,5,0,8,13,11,14,7,10,6
3,13,8,7,14,0,10,9,2,12,11,4,5,1,6
3,13,12,1,2,4,5,0,8,11,14,7,10,9,6
5,6,7,4,8,9,10,11,14,12,2,1,3,0,13
5,7,4,2,6,3,1,9,0,10,14,11,8,13,12
5,7,8,2,6,3,1,9,0,10,11,12,13,14,4
5,9,4,2,6,3,7,1,0,10,14,11,8,13,12
5,9,6,4,7,8,10,11,14,12,2,1,3,0,13
5,9,8,2,6,3,7,1,0,10,11,12,13,14,4
5,10,4,6,7,8,9,14,11,0,1,3,12,2,13
5,10,6,4,7,8,9,11,14,1,3,12,2,0,13
5,10,8,3,9,12,7,13,0,4,2,1,11,14,6
7,9,0,1,8,5,4,11,2,12,13,10,3,14,6
7,9,4,2,3,1,14,10,11,5,0,8,13,12,6
7,9,6,1,8,5,4,11,2,0,12,13,10,3,14
7,9,8,2,6,10,11,12,3,13,14,1,5,4,0
7,9,11,1,8,5,4,2,0,12,13,6,10,3,14
7,10,0,1,8,5,4,11,2,12,13,9,3,14,6
7,10,4,3,9,8,12,13,5,0,2,14,1,6,11
7,10,6,1,8,5,4,11,2,0,12,13,9,3,14
7,10,8,3,9,12,13,5,0,4,2,11,14,1,6
7,14,0,1,8,5,4,11,2,13,12,9,10,3,6
7,14,4,6,5,8,9,10,11,0,3,1,12,2,13
7,14,6,1,8,5,4,11,2,0,13,12,9,10,3
7,14,8,3,13,12,11,2,9,4,0,10,1,6,5
7,14,11,1,8,5,4,2,0,13,12,9,6,10,3
9,10,0,1,8,11,12,5,13,4,2,7,3,14,6
9,10,4,3,8,12,7,13,5,0,2,14,1,6,11
9,10,6,1,8,11,12,5,13,4,0,2,7,3,14
9,10,8,3,12,7,13,5,0,4,2,11,14,1,6
9,10,12,1,8,11,5,13,4,0,2,7,3,14,6
9,13,8,2,7,6,10,11,12,3,14,1,0,5,4
9,13,12,1,8,11,5,4,0,2,7,10,3,14,6
9,14,0,1,8,11,12,5,13,4,2,7,10,3,6
9,14,4,6,5,7,8,10,11,0,3,1,12,2,13
9,14,6,1,8,11,12,5,13,4,0,2,7,10,3
9,14,8,3,13,12,11,2,4,0,7,1,10,6,5
9,14,11,1,8,12,5,13,4,0,2,7,10,3,6
9,14,12,1,8,11,5,13,4,0,2,7,10,3,6
10,8,4,3,9,12,7,13,5,0,2,11,14,1,6
10,13,8,7,14,0,9,2,3,12,11,4,5,1,6
10,13,12,1,8,5,0,4,2,7,9,3,14,6,11
10,14,0,1,8,12,13,5,4,2,11,7,9,3,6
10,14,4,6,5,7,8,9,11,0,3,1,12,2,13
10,14,6,1,8,12,13,5,0,4,2,11,7,9,3
10,14,8,3,9,12,7,13,5,0,4,2,11,1,6
10,14,12,1,8,13,5,0,4,2,11,7,9,3,6
13,14,8,7,0,10,9,2,3,5,1,12,4,6,11
13,14,12,1,11,2,4,8,0,9,3,7,10,6,5
14,8,4,6,5,7,9,10,11,0,3,1,12,2,13
0,2,3,7,8,13,5,10,9,14,1,6,12,11,4
0,2,9,3,6,5,10,14,7,8,11,1,4,12,13
0,2,10,7,8,13,3,5,9,14,1,6,12,11,4
0,2,13,3,8,5,10,9,14,7,1,6,12,11,4
0,2,13,9,1,8,11,12,5,4,7,10,3,14,6
0,2,13,10,8,3,5,9,14,7,1,6,12,11,4
0,2,13,14,8,3,5,10,9,7,1,6,12,11,4
0,2,14,7,8,13,3,5,10,9,1,6,12,11,4
0,5,3,7,8,13,10,9,14,1,2,12,4,11,6
0,5,9,3,6,2,10,14,7,8,11,1,13,12,4
0,5,10,7,8,13,3,9,14,1,2,4,12,11,6
2,3,7,11,8,1,14,6,13,12,10,9,4,5,0
2,3,9,11,6,5,7,8,1,0,10,4,12,13,14
2,3,9,12,10,4,5,0,7,8,13,1,14,11,6
2,3,13,12,8,1,14,6,7,10,9,11,4,5,0
2,6,7,9,8,1,3,14,13,12,10,11,5,4,0
2,7,9,0,1,8,5,4,11,12,13,6,10,3,14
2,7,9,11,1,8,5,4,0,12,13,6,10,3,14
2,7,10,6,8,1,3,14,13,12,9,11,4,5,0
2,7,14,6,8,1,3,13,12,10,9,11,4,5,0
2,7,14,11,5,1,3,0,6,10,9,4,8,13,12
