0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 13)","(0, 10)","(0, 6)","(1, 14)","(1, 6)","(1, 2)","(1, 13)","(2, 4)","(2, 15)","(2, 11)","(2, 8)","(2, 7)","(2, 12)","(3, 6)","(3, 10)","(3, 13)","(3, 9)","(4, 5)","(4, 7)","(4, 10)","(4, 6)","(4, 13)","(5, 6)","(5, 7)","(5, 8)","(5, 14)","(5, 10)","(6, 9)","(6, 11)","(6, 12)","(7, 8)","(7, 9)","(7, 14)","(8, 10)","(8, 11)","(8, 15)","(9, 10)","(9, 15)","(10, 13)","(10, 14)","(11, 12)","(11, 14)","(11, 15)","(12, 13)","(13, 14)"
90,45
3,5,6,10,9,4,0,7,15,13,2,8,14,11,12,1
4,1,2,6,13,0,11,12,3,10,15,14,8,9,7,5
5,3,6,10,9,4,0,7,15,13,2,8,14,11,12,1
7,0,2
8,0,10,2,15,4,9,5,7,6,13,14,11,3,1,12
9,0,10,6,15,3,4,5,8,11,13,7,2,14,12,1
11,1,14,2,6,7,5,0,4,12,8,9,10,15,13,3
12,1,13,6,2,0,3,4,11,10,15,8,9,7,14,5
14,0,13,1,10
0,6
0,10,1,13,14
0,15,1,2
1,14,10,0,13
2,4,6,0,11,1,12,13,10,15,14,3,8,9,5,7
2,8,0,10,15,4,9,5,7,6,13,14,1,11,12,3
2,11,7,8,14,10,5,1,0,4,9,13,6,15,3,12
2,12,6,0,4,11,1,13,10,15,14,3,8,9,5,7
3,6,8,10,5,11,9,0,4,14,7,15,13,2,1,12
5,4,3,6,10,13,9,0,1,12,14,7,15,2,11,8
6,4,3,10,13,9,0,5,12,1,7,15,2,14,8,11
6,5,3,10,9,0,4,7,15,13,2,8,14,11,12,1
6,9,0,10,15,3,4,5,8,11,13,7,2,14,12,1
6,11,2,1,4,12,0,14,13,10,15,5,7,3,9,8
6,12,4,13,2,0,3,1,11,10,15,8,9,7,14,5
10,3,7,9,8,4,5,14,15,6,2,11,13,0,1,12
10,4,3,6,13,5,9,0,1,12,14,7,15,2,11,8
10,5,3,6,9,4,0,7,15,13,2,8,14,11,12,1
10,8,2,0,4,15,13,6,5,7,9,11,12,1,3,14
10,9,2,8,0,4,7,15,5,6,13,14,3,1,11,12
13,3,7,14,4,9,10,5,6,8,0,1,12,11,2,15
13,4,9,10,3,7,6,8,5,14,0,1,12,2,15,11
13,8,10,2,12,0,4,1,11,6,15,5,7,14,3,9
15,8,1,0,2,10,9,13,14,4,7,6,3,12,11,5
0,1,2,14,13,10,11,7,12,4,8,9,5,6,15,3
0,1,13,9,15,10,6,3,2,8,11,14,4,5,12,7
0,2,15
2,11,8,10,0,4,14,15,6,13,1,5,7,9,12,3
2,15,8,10,0,4,9,13,6,5,7,12,1,3,14,11
2,15,11,7,8,9,14,10,5,6,1,0,4,3,13,12
2,15,12,11,7,8,9,14,10,5,6,1,13,0,4,3
10,3,8,12,13,6,11,2,0,4,1,14,5,9,15,7
10,9,3,12,13,6,0,4,1,5,15,2,7,14,8,11
10,13,3,7,9,8,4,5,14,15,6,2,11,0,1,12
2,11,8,12,14,1,7,10,5,13,6,0,9,4,3,15
2,15,8,11,10,0,4,9,14,6,13,1,5,7,12,3
