0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 14)","(0, 5)","(0, 6)","(0, 12)","(0, 11)","(0, 17)","(0, 16)","(0, 13)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 16)","(1, 5)","(1, 15)","(1, 6)","(1, 14)","(1, 7)","(1, 13)","(1, 8)","(1, 10)","(1, 11)","(2, 4)","(2, 17)","(2, 7)","(2, 15)","(2, 8)","(2, 14)","(2, 9)","(2, 11)","(2, 3)","(2, 12)","(3, 4)","(3, 17)","(3, 8)","(3, 16)","(3, 9)","(3, 15)","(3, 14)","(3, 11)","(3, 13)","(3, 5)","(3, 12)","(3, 6)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 17)","(4, 16)","(4, 11)","(4, 13)","(4, 12)","(4, 9)","(4, 14)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 12)","(5, 16)","(5, 15)","(6, 7)","(6, 9)","(6, 10)","(6, 11)","(6, 12)","(6, 13)","(6, 17)","(6, 15)","(6, 16)","(6, 8)","(7, 9)","(7, 10)","(7, 14)","(7, 15)","(7, 16)","(7, 17)","(7, 11)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(8, 14)","(8, 15)","(8, 16)","(8, 12)","(9, 11)","(9, 12)","(9, 13)","(9, 15)","(9, 16)","(9, 17)","(9, 10)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 16)","(10, 15)","(11, 13)","(11, 15)","(11, 17)","(11, 12)","(12, 13)","(12, 14)","(12, 15)","(12, 16)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 17)","(15, 16)","(16, 17)"
2235,1418
7,0,6,5,4,2,1,14,16,17,11,12,9,15,8,3,10,13
8,0,5,11,4,3,13,2,14,1,6,16,12,9,10,15,7,17
9,1,8,7,11,6,5,13,3,15,2,16,17,4,10,14,12,0
10,0,11,12,13,6,14,5,16,1,8,15,17,4,2,3,7,9
15,0,14,13,17,12,11,1,2,3,6,16,5,10,8,7,4,9
0,12,1,13,10,14,15,16,17,6,5,11,2,3,4,7,8,9
1,7,0,6,5,4,2,14,16,17,11,12,9,15,8,3,10,13
1,8,0,5,11,4,3,13,2,14,6,16,12,9,10,15,7,17
1,10,4,11,8,12,7,13,6,14,5,16,9,15,17,0,2,3
1,15,0,14,13,17,12,11,2,3,6,16,5,10,8,7,4,9
2,7,0,6,5,4,1,14,16,17,11,12,9,15,8,3,10,13
2,8,0,5,11,4,3,13,14,1,6,16,12,7,9,15,10,17
2,9,1,8,7,11,6,5,13,3,15,16,17,4,10,14,12,0
2,15,0,14,13,17,12,11,1,3,6,16,5,10,8,7,4,9
3,8,0,5,11,4,13,2,14,1,6,16,12,9,10,15,7,17
3,9,1,8,7,11,6,5,13,15,2,16,17,4,10,14,12,0
3,15,0,14,13,17,12,11,1,2,6,16,5,10,8,7,4,9
4,7,0,6,5,2,1,14,16,17,11,12,9,15,8,3,10,13
4,8,0,5,11,3,13,2,14,1,6,16,12,9,10,15,7,17
4,9,1,8,7,11,6,5,13,3,15,2,16,17,10,14,12,0
5,7,0,6,4,2,1,14,16,17,11,12,9,15,8,3,10,13
5,8,0,11,4,3,13,2,14,1,6,16,12,10,15,17,7,9
5,9,2,4,7,8,1,0,11,12,3,15,6,17,16,13,14,10
5,10,0,11,12,13,6,14,16,1,8,15,17,4,2,3,7,9
5,15,0,14,13,17,12,11,1,2,3,6,16,10,8,7,4,9
6,7,0,5,4,2,1,14,16,17,11,12,8,9,3,15,10,13
6,8,0,5,11,4,3,13,2,14,1,16,12,9,10,15,7,17
6,9,2,7,4,1,11,0,12,17,15,8,3,5,14,16,10,13
6,10,0,11,12,13,14,5,16,1,8,15,17,4,2,3,7,9
6,15,0,14,13,17,12,11,1,2,3,16,5,10,8,7,4,9
11,7,0,6,5,4,2,1,14,16,17,12,9,15,8,3,10,13
11,8,0,5,4,3,13,2,14,1,6,16,12,9,10,15,7,17
11,9,1,8,7,6,5,13,3,15,2,16,17,4,10,14,12,0
11,10,0,12,13,6,14,5,16,1,15,17,2,3,4,7,8,9
11,15,0,14,13,17,12,1,2,3,6,16,5,10,8,7,4,9
12,7,1,13,10,14,15,16,17,6,0,5,11,2,3,4,8,9
12,8,1,13,10,14,15,16,17,6,0,5,11,2,3,4,7,9
12,9,1,13,10,14,15,16,17,6,0,5,11,2,3,4,7,8
12,10,4,11,8,7,13,6,14,5,16,1,9,15,17,0,2,3
12,15,1,13,10,14,16,17,6,0,5,11,2,3,4,7,8,9
13,8,0,5,11,4,3,2,14,1,6,16,12,9,10,15,7,17
13,9,2,12,14,11,15,8,1,3,4,17,0,10,16,6,5,7
13,10,0,11,12,6,14,5,16,1,8,15,17,4,2,3,7,9
13,15,0,14,17,12,11,1,2,3,6,16,5,10,8,7,4,9
14,7,0,6,5,4,2,1,16,17,11,12,10,13,15,8,3,9
14,8,0,5,11,4,3,13,2,1,6,16,12,7,10,15,9,17
14,10,0,11,12,13,6,5,16,1,8,15,17,4,2,3,7,9
14,15,0,13,17,12,11,1,2,3,6,16,5,9,8,4,10,7
16,7,0,6,5,4,2,1,14,17,11,12,9,15,8,3,10,13
16,8,0,5,11,4,3,13,2,14,1,6,12,9,10,15,7,17
16,9,2,14,1,12,3,4,15,17,7,8,0,13,10,5,6,11
16,10,0,11,12,13,6,14,5,1,9,8,15,17,4,3,7,2
16,15,0,14,13,17,12,11,1,2,3,6,5,10,8,7,4,9
17,7,0,6,5,4,2,1,14,16,11,12,9,15,8,3,10,13
17,9,1,8,7,11,6,5,13,3,15,2,16,4,10,14,12,0
17,15,0,14,13,12,11,1,2,3,6,16,5,10,8,7,4,9
0,1,5,2,4,7,8,9,11,12,3,15,6,17,16,13,14,10
0,1,6,2,7,4,9,11,12,17,15,8,3,5,14,16,10,13
0,1,13,2,12,14,11,15,9,8,3,4,17,10,16,6,5,7
0,1,16,2,14,12,3,4,9,15,17,7,8,13,10,6,5,11
0,2,12,1,13,10,14,15,16,17,6,5,11,3,4,7,8,9
0,3,12,1,13,10,14,15,16,17,6,5,11,2,4,7,8,9
0,4,12,1,13,10,14,15,16,17,6,5,11,2,3,7,8,9
0,5,12,2,4,7,8,1,9,11,3,15,6,17,16,13,14,10
0,6,12,2,7,4,9,1,11,17,15,8,3,5,14,16,10,13
0,11,12,1,13,10,14,15,16,17,6,5,2,3,4,7,8,9
0,13,12,2,14,11,15,9,8,1,3,4,17,10,7,16,6,5
0,14,12,1,13,10,15,16,17,6,5,11,2,3,4,7,8,9
0,16,12,2,14,1,3,4,9,15,17,7,8,13,10,5,6,11
0,17,12,1,13,10,14,15,16,6,5,11,2,3,4,7,8,9
1,2,7,3,6,5,9,4,14,15,16,17,11,12,0,8,10,13
1,2,8,0,5,11,4,3,13,14,6,16,12,7,9,15,10,17
1,2,15,0,14,13,17,12,11,3,6,16,5,10,8,7,4,9
1,3,8,0,5,11,4,13,2,14,6,16,12,9,10,15,7,17
1,3,15,0,14,13,17,12,11,2,6,16,5,10,8,7,4,9
1,4,7,0,6,5,2,14,16,17,11,12,9,15,8,3,10,13
1,4,8,0,5,11,3,13,2,14,6,16,12,9,10,15,7,17
1,5,7,3,6,9,4,2,14,15,16,17,11,12,0,8,10,13
1,5,8,2,4,7,9,0,11,12,3,15,6,17,16,13,14,10
1,5,10,4,11,8,12,7,13,6,14,16,9,15,17,0,2,3
1,5,15,2,4,7,8,9,0,11,12,3,6,17,16,13,14,10
1,6,7,3,5,9,4,2,14,15,16,17,11,12,8,0,10,13
1,6,8,2,7,4,9,11,0,12,17,15,3,5,10,14,16,13
1,6,10,4,11,8,12,7,13,14,5,16,9,15,17,0,2,3
1,6,15,2,7,4,9,11,0,12,17,8,3,5,14,16,10,13
1,11,7,0,6,5,4,2,14,16,17,12,9,15,8,3,10,13
1,11,8,0,5,4,3,13,2,14,6,16,12,9,10,15,7,17
1,11,10,4,8,12,7,13,6,14,5,16,9,2,15,17,0,3
1,11,15,0,14,13,17,12,2,3,6,16,5,10,8,7,4,9
