0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 2)","(0, 3)","(0, 9)","(1, 3)","(1, 13)","(1, 11)","(1, 2)","(2, 8)","(3, 5)","(3, 12)","(4, 6)","(4, 9)","(4, 5)","(5, 9)","(6, 8)","(6, 10)","(6, 9)","(7, 8)","(7, 13)","(7, 10)","(8, 10)","(8, 11)","(9, 10)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
100,30
5,1,3
7,0,8,2,13,1,10,9,11,6,12,3,4,5
8,1,11,2
11,0,1
12,1,11,13,3
13,0,1
0,6,9,1,8,11,2,10,12,13,7,3,5,4
0,6,9,10,1,8,11,2,12,13,7,3,5,4
1,7,13,0,8,2,10,9,11,6,12,3,4,5
2,3,0,1,4,9,8,6,5,10,12,11,13,7
2,6,8,9,0,10
2,7,8,0,13,1,10,9,11,12,3,6,5,4
2,7,8,10,5,0,3,1,9,6,4,13,12,11
4,5,0,9,3
6,7,8,10,1,11,2,9,0,13,12,3,5,4
6,8,0,9,2,10
6,7,8,10,9,3,4,5,12,0,13,1,11,2
9,7,10,3,5,0,13,12,1,2,8,11,6,4
10,0,9,1,8,11,12,2,13,7,3,6,5,4
10,2,8,0,9,6
10,4,6,9,7,8,3,12,5,0,13,1,11,2
11,0,1,13,2,8,7,10,9,12,3,6,5,4
0,2,6,9,8,10,3,1,4,5,12,11,13,7
0,5,3,9,10,12,2,1,8,11,13,7,6,4
6,4,0,9,1,8,11,2,5,3,10,12,13,7
6,4,8,7,10,9
6,5,4,9,8,10,3,12,0,11,1,2,13,7
9,5,7,10,3,0,13,12,1,2,8,11,6,4
10,4,6,9,0,1,8,11,12,2,13,7,3,5
10,6,8,0,9,2
