0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 7)","(0, 9)","(0, 14)","(0, 5)","(1, 4)","(1, 9)","(1, 13)","(1, 7)","(1, 2)","(1, 12)","(2, 13)","(2, 10)","(2, 4)","(2, 7)","(3, 5)","(3, 6)","(3, 14)","(3, 12)","(3, 15)","(4, 7)","(4, 14)","(4, 10)","(4, 5)","(4, 15)","(5, 10)","(6, 8)","(6, 9)","(6, 14)","(6, 11)","(7, 8)","(7, 12)","(7, 14)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(9, 14)","(9, 13)","(9, 11)","(10, 11)","(10, 12)","(11, 13)","(11, 12)","(11, 15)","(12, 14)","(13, 14)"
91,45
2,0,1,7
3,0,5,14,4,15,1,7,11,9,12,13,6,10,8,2
4,0,1,7,14,5,9,13,12,3,8,11,6,2,10,15
8,2,7,10,13,4,12,11,1,14,15,9,6,0,3,5
11,4,10,15,7,8,2,12,13,1,14,3,9,0,6,5
12,0,7,1,14,4,9,13,10,5,2,11,8,3,6,15
13,0,1,14,9,4,7,12,2,5,10,8,11,3,6,15
15,0,3,5,4,14,11,9,7,1,6,12,10,13,8,2
0,1,2,7
0,5,8,7,9,10,4,1,14,11,12,2,15,13,3,6
1,4,0,7,14,5,9,13,12,3,8,11,6,2,10,15
5,3,4,14,15,0,1,7,11,9,12,13,8,10,6,2
5,4,1,0,7,14,3,9,13,12,15,6,8,11,10,2
6,3,4,14,5,15,0,11,9,1,7,12,10,13,8,2
6,8,2,7,14,11,10,13,9,1,4,12,0,15,3,5
7,2,0,1
7,4,0,1,14,5,9,13,12,3,8,11,6,2,10,15
7,8,10,4,12,2,11,1,14,15,13,9,0,6,3,5
7,11,6,8,14,9,13,12,1,0,2,3,10,4,5,15
7,12,0,1,14,4,9,13,10,5,2,8,11,3,6,15
10,2,3,5,12,13,14,4,7,1,15,0,11,8,9,6
10,4,1,2,12,7,14,8,11,9,13,0,6,15,5,3
11,5,10,7,4,0,8,2,12,15,1,14,9,13,3,6
12,1,2,7,10,8,4,11,9,13,14,15,0,6,3,5
13,1,0,14,9,4,7,12,2,5,10,8,11,3,6,15
14,0,5,3,4,15,1,7,11,9,13,12,6,10,8,2
14,3,5,4,0,15,1,7,11,9,13,12,6,10,8,2
14,4,5,3,0,15,1,7,11,9,13,12,6,10,8,2
14,12,2,4,13,7,10,1,11,8,0,9,6,15,5,3
14,13,2,4,7,1,8,11,0,9,12,6,10,15,5,3
15,1,4,0,3,5,14,11,9,7,12,6,10,13,8,2
0,1,7
0,9,14,5,3,4,6,15,1,7,11,8,13,12,10,2
1,2,4,6,9,13,11,10,7,14,8,0,12,15,5,3
1,7,4,0,14,5,9,13,12,3,8,11,6,2,10,15
1,9,13,0,14,4,7,12,2,5,10,8,11,3,6,15
6,9,8,7,14,11,1,0,13,12,4,2,3,10,15,5
6,9,11,7,8,14,1,0,13,12,4,2,3,10,15,5
10,2,4,3,5,12,13,14,7,1,15,0,11,8,9,6
10,5,4,1,2,12,0,7,3,14,8,11,15,13,9,6
13,1,2,8,9,7,10,14,0,11,4,12,6,5,15,3
14,3,6,8,9,13,7,1,0,11,2,12,4,5,15,10
14,7,12,2,4,13,10,1,11,8,0,9,6,15,5,3
14,12,3,6,11,13,9,7,15,1,8,2,0,4,10,5
6,9,11,8,7,14,1,0,13,12,4,2,3,10,15,5
