0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 6)","(0, 7)","(0, 5)","(0, 13)","(0, 2)","(0, 3)","(1, 9)","(1, 2)","(1, 11)","(1, 3)","(1, 5)","(2, 4)","(2, 3)","(2, 7)","(2, 8)","(3, 11)","(3, 12)","(3, 13)","(3, 8)","(4, 6)","(4, 7)","(4, 8)","(4, 11)","(4, 13)","(4, 10)","(5, 6)","(5, 9)","(5, 10)","(5, 11)","(5, 13)","(6, 11)","(6, 10)","(6, 7)","(7, 12)","(7, 8)","(7, 13)","(8, 12)","(8, 11)","(9, 11)","(9, 10)","(10, 12)"
93,39
4,1,2,11,3,8,13,0,5,7,6,10,12,9
8,1,2,3,11,4,13,7,0,5,12,6,10,9
9,0,1,5
11,0,1,6,3,5,13,4,7,2,8,10,12,9
12,0,7,3,8,2,13,4,10,6,11,5,9,1
0,6,4,7,13,2,5,3,10,11,1,8,12,9
0,7,1,2
0,9,1,5
0,13,2,4,3,7,6,8,11,12,5,10,1,9
1,11,2,4,3,8,13,0,5,7,6,10,12,9
2,4,6,7,0,13,3,5,11,8,12,1,10,9
2,5,1,0,8,11,3,7,4,6,13,12,10,9
2,8,1,3,11,4,13,0,7,5,6,12,10,9
3,8,1,2,11,4,13,7,0,5,12,6,10,9
3,11,0,1,6,5,13,4,7,2,8,10,12,9
3,12,0,7,8,2,13,4,11,10,6,1,5,9
5,8,11,7,6,0,13,4,2,3,1,10,12,9
5,9,0,1
5,11,0,1,6,3,13,4,7,10,2,8,12,9
6,4,5,11,13,10,3,9,0,7,2,8,1,12
6,11,3,0,1,5,13,4,7,2,8,10,12,9
7,4,1,0,2,11,6,13,5,3,8,10,12,9
7,8,1,0,2,3,11,6,5,4,12,13,10,9
7,12,6,10,4,8,11,3,9,5,2,13,0,1
10,4,1,5,9,2,11,6,13,0,3,8,7,12
13,3
13,4,6,0,7,5,2,10,11,3,1,8,12,9
0,1,3
0,2,3
0,2,7
0,5,6,9,1,11,10,3,4,13,12,2,8,7
1,2,3
1,3,11,8,2,4,13,0,5,7,6,10,12,9
1,5,11,8,2,3,0,4,13,6,7,10,12,9
2,4,7,6,0,13,3,5,11,8,12,1,10,9
2,7,8,3,12,0,13,4,11,10,6,1,5,9
5,6,10
6,4,7,5,11,13,10,0,8,3,9,1,12,2
6,11,4,5,13,10,0,7,3,9,1,2,8,12
