0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 11)","(0, 4)","(0, 9)","(0, 6)","(0, 8)","(0, 7)","(0, 13)","(0, 2)","(0, 12)","(0, 3)","(0, 10)","(1, 2)","(1, 13)","(1, 4)","(1, 12)","(1, 5)","(1, 11)","(1, 6)","(1, 10)","(1, 7)","(1, 9)","(1, 8)","(1, 3)","(2, 3)","(2, 5)","(2, 13)","(2, 6)","(2, 12)","(2, 7)","(2, 11)","(2, 10)","(2, 9)","(2, 4)","(3, 7)","(3, 13)","(3, 8)","(3, 12)","(3, 9)","(3, 11)","(3, 10)","(3, 4)","(3, 5)","(3, 6)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 13)","(4, 12)","(4, 5)","(5, 8)","(5, 9)","(5, 10)","(5, 11)","(5, 13)","(5, 12)","(5, 7)","(5, 6)","(6, 7)","(6, 8)","(6, 9)","(6, 11)","(6, 13)","(7, 11)","(7, 12)","(7, 13)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(9, 12)","(9, 13)","(9, 10)","(10, 12)","(10, 13)","(10, 11)","(11, 13)","(11, 12)","(12, 13)"
Nombre de convexes,3025
Nombre d'attributs,124
Attributs :
0,1,2,3,6,7,11
0,1,2,3,6,11,13
0,1,2,6,7,11,13
0,1,3,6,7,8,11
0,1,3,6,8,11,13
0,1,6,7,8,11,13
0,2,3,6,7,11,13
0,3,6,7,8,11,13
1,2,3,5,6,7,11
1,2,3,5,6,11,13
1,2,5,6,7,11,13
1,3,5,6,7,8,11
1,3,5,6,8,11,13
1,5,6,7,8,11,13
2,3,5,6,7,11,13
3,5,6,7,8,11,13
0,1,2,3,4,6,7,9
0,1,2,3,4,6,7,13
0,1,2,3,4,6,9,13
0,1,2,3,4,7,9,12
0,1,2,3,4,7,12,13
0,1,2,3,4,9,12,13
0,1,2,3,6,7,9,13
0,1,2,3,6,7,11,13
0,1,2,3,7,9,10,12
0,1,2,3,7,9,10,13
0,1,2,3,7,10,11,12
0,1,2,3,7,10,11,13
0,1,2,3,7,11,12,13
0,1,2,3,9,10,12,13
0,1,2,3,10,11,12,13
0,1,2,4,6,7,9,13
0,1,2,4,7,9,12,13
0,1,2,7,9,10,12,13
0,1,2,7,10,11,12,13
0,1,3,4,6,7,8,9
0,1,3,4,6,7,8,13
0,1,3,4,6,8,9,13
0,1,3,4,7,8,9,12
0,1,3,4,7,8,12,13
0,1,3,4,8,9,12,13
0,1,3,6,7,8,9,13
0,1,3,6,7,8,11,13
0,1,3,7,8,9,10,12
0,1,3,7,8,9,10,13
0,1,3,7,8,10,11,12
0,1,3,7,8,10,11,13
0,1,3,7,8,11,12,13
0,1,3,8,9,10,12,13
0,1,3,8,10,11,12,13
0,1,4,6,7,8,9,13
0,1,4,7,8,9,12,13
0,1,7,8,9,10,12,13
0,1,7,8,10,11,12,13
0,2,3,4,6,7,9,13
0,2,3,4,7,9,12,13
0,2,3,7,9,10,12,13
0,2,3,7,10,11,12,13
0,3,4,6,7,8,9,13
0,3,4,7,8,9,12,13
0,3,7,8,9,10,12,13
0,3,7,8,10,11,12,13
1,2,3,4,5,6,7,9
1,2,3,4,5,6,7,13
1,2,3,4,5,6,9,13
1,2,3,4,5,7,9,12
1,2,3,4,5,7,12,13
1,2,3,4,5,9,12,13
1,2,3,5,6,7,9,13
1,2,3,5,6,7,11,13
1,2,3,5,7,9,10,12
1,2,3,5,7,9,10,13
1,2,3,5,7,10,11,12
1,2,3,5,7,10,11,13
1,2,3,5,7,11,12,13
1,2,3,5,9,10,12,13
1,2,3,5,10,11,12,13
1,2,4,5,6,7,9,13
1,2,4,5,7,9,12,13
1,2,5,7,9,10,12,13
1,2,5,7,10,11,12,13
1,3,4,5,6,7,8,9
1,3,4,5,6,7,8,13
1,3,4,5,6,8,9,13
1,3,4,5,7,8,9,12
1,3,4,5,7,8,12,13
1,3,4,5,8,9,12,13
1,3,5,6,7,8,9,13
1,3,5,6,7,8,11,13
1,3,5,7,8,9,10,12
1,3,5,7,8,9,10,13
1,3,5,7,8,10,11,12
1,3,5,7,8,10,11,13
1,3,5,7,8,11,12,13
1,3,5,8,9,10,12,13
1,3,5,8,10,11,12,13
1,4,5,6,7,8,9,13
1,4,5,7,8,9,12,13
1,5,7,8,9,10,12,13
1,5,7,8,10,11,12,13
2,3,4,5,6,7,9,13
2,3,4,5,7,9,12,13
2,3,5,7,9,10,12,13
2,3,5,7,10,11,12,13
3,4,5,6,7,8,9,13
3,4,5,7,8,9,12,13
3,5,7,8,9,10,12,13
3,5,7,8,10,11,12,13
0,1,2,3,4,6,7,9,13
0,1,2,3,4,7,9,12,13
0,1,2,3,7,9,10,12,13
0,1,2,3,7,10,11,12,13
0,1,3,4,6,7,8,9,13
0,1,3,4,7,8,9,12,13
0,1,3,7,8,9,10,12,13
0,1,3,7,8,10,11,12,13
1,2,3,4,5,6,7,9,13
1,2,3,4,5,7,9,12,13
1,2,3,5,7,9,10,12,13
1,2,3,5,7,10,11,12,13
1,3,4,5,6,7,8,9,13
1,3,4,5,7,8,9,12,13
1,3,5,7,8,9,10,12,13
1,3,5,7,8,10,11,12,13
