0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 3)","(0, 4)","(0, 9)","(0, 12)","(1, 4)","(1, 9)","(1, 12)","(1, 13)","(2, 5)","(2, 15)","(2, 7)","(2, 12)","(2, 9)","(3, 4)","(3, 11)","(3, 12)","(3, 10)","(3, 15)","(3, 14)","(3, 7)","(4, 7)","(4, 10)","(4, 14)","(4, 5)","(5, 14)","(5, 13)","(6, 8)","(6, 13)","(6, 7)","(6, 12)","(7, 14)","(7, 12)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(9, 11)","(9, 10)","(9, 15)","(9, 14)","(10, 13)","(11, 13)","(11, 14)","(11, 12)","(13, 15)","(14, 15)"
96,40
2,4,5,7,14,15,9,0,3,13,1,10,12,11,6,8
10,1,13,9,4,11,15,8,5,0,14,3,12,2,7,6
11,2,9,12,1,0,13,3,15,5,10,8,6,7,14,4
13,0,15,1,9,8,11,10,3,12,14,4,6,2,7,5
14,2,15,5,7,9,13,3,4,11,6,10,8,1,12,0
0,1,2,15,9,12,13,3,11,5,10,8,6,4,7,14
0,3,1,4,12,7
1,4
1,9
1,12
2,5,11,12,9,14,13,0,1,3,7,6,8,10,15,4
3,7,1,4,0,12
4,6,7,13,1,10,5,12,9,8,3,2,14,0,11,15
4,7,1,12,0,3
6,5,13,7,2,14,4,12,15,9,11,1,10,3,0,8
6,7,1,13,12,4,11,10,5,0,3,8,14,9,2,15
7,2,5,4,14,15,9,3,13,0,1,10,12,11,6,8
8,2,9,7,6,14,12,11,15,5,0,1,3,13,4,10
8,5,13,4,10,1,9,2,14,11,15,0,7,12,3,6
8,6,4,10,7,13,3,5,1,11,15,12,2,14,9,0
8,7,6,12,11,14,3,13,9,15,5,10,1,2,0,4
9,2,7,14,15,5,3,13,4,0,11,10,12,8,1,6
10,2,9,7,4,3,14,5,1,0,12,15,11,13,8,6
11,3,2,9,12,15,7,0,10,14,1,13,4,8,5,6
12,2,4,0,1,3,7,5,15,9,13,14,11,10,8,6
12,11,2,9,1,0,13,3,15,6,5,10,8,7,14,4
14,3,2,15,5,7,9,12,13,0,4,11,10,1,6,8
15,0,2,9,12,11,1,3,13,14,4,7,10,5,8,6
15,2,8,13,9,5,11,10,1,14,4,3,12,0,7,6
15,13,5,14,2,11,7,9,3,12,6,4,8,1,10,0
0,4,1,2,15,9,12,7,5,14,3,13,10,11,8,6
1,12,0,2,9,15,11,13,3,14,6,5,10,8,4,7
3,4,10,6,12,7,8,13,0,1,11,15,5,9,14,2
3,4,14,2,12,15,7,5,9,0,1,11,13,10,8,6
4,5,14,2,7,15,9,3,0,13,1,10,12,11,6,8
8,9,10,1,13,4,11,15,5,0,14,3,12,2,7,6
8,9,11,13,1,10,15,12,4,0,3,14,6,2,7,5
12,6,7,1,13,4,11,10,5,3,0,8,14,9,2,15
12,7,2,5,4,14,3,1,0,11,15,9,10,13,8,6
12,11,3,6,13,8,7,1,15,10,14,9,0,4,2,5
