0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 2)","(0, 3)","(0, 15)","(0, 14)","(0, 12)","(0, 13)","(0, 6)","(0, 10)","(1, 2)","(1, 3)","(1, 17)","(1, 4)","(1, 5)","(1, 15)","(2, 4)","(2, 17)","(2, 6)","(2, 16)","(2, 8)","(2, 15)","(3, 4)","(3, 6)","(3, 16)","(3, 12)","(3, 8)","(3, 7)","(4, 7)","(4, 8)","(4, 13)","(4, 11)","(4, 5)","(5, 9)","(5, 13)","(5, 11)","(5, 12)","(5, 8)","(6, 7)","(6, 8)","(6, 9)","(7, 8)","(7, 9)","(7, 10)","(7, 14)","(7, 17)","(8, 9)","(8, 12)","(8, 13)","(8, 15)","(9, 12)","(9, 13)","(9, 16)","(9, 15)","(9, 11)","(10, 11)","(10, 12)","(10, 13)","(10, 16)","(11, 12)","(11, 13)","(11, 17)","(12, 13)","(12, 16)","(13, 15)","(13, 16)","(13, 17)","(13, 14)","(14, 17)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
172,104
0,1,17,2,3,15,16,7,4,6,8,13,12,14,10,9,11,5
1,0,2,3,17,15,4,6,16,8,7,13,11,9,12,14,10,5
4,0,3,2,13,1,6,16,8,12,17,15,5,7,9,14,10,11
7,2,6,8,4,17,3,0,13,15,1,11,16,12,14,10,9,5
8,1,4,2,15,5,3,13,0,6,16,9,12,17,14,10,7,11
9,4,8,7,5,13,11,12,10,14,17,3,16,0,15,1,2,6
11,3,12,4,13,8,5,16,0,9,1,17,10,2,15,14,6,7
16,1,15,17,2,3,0,8,7,4,6,14,12,13,10,9,5,11
0,2,5,12,13,1,4,8,16,3,11,15,17,6,14,10,9,7
1,2,3,0,4,6,16,8,17,15,13,14,12,10,7,9,5,11
2,4,0,3,13,1,6,16,8,12,15,17,5,7,9,14,10,11
2,8,3,1,0,4,6,16,5,15,17,12,13,14,10,7,9,11
2,16,14,0,17,3,15,12,13,10,4,1,6,8,7,9,11,5
3,0,5,4,1,12,8,13,2,11,17,15,6,16,10,9,7,14
3,1,2,4,0,6,16,8,13,7,17,15,14,12,10,9,5,11
3,4,0,2,13,1,6,16,8,17,15,12,5,7,9,14,10,11
3,7,2,4,1,0,6,16,8,17,13,11,15,5,14,10,12,9
3,8,2,4,1,0,6,16,13,7,5,15,17,12,14,10,9,11
3,16,11,4,12,17,13,9,10,2,8,5,1,7,0,15,6,14
4,1,0,3,2,13,17,15,6,16,8,12,7,5,11,9,14,10
5,1,3,12,4,8,11,13,2,15,17,9,16,0,6,7,10,14
5,4,0,13,12,3,2,16,8,15,17,11,1,6,9,14,10,7
5,8,3,1,12,4,2,15,11,13,0,6,16,17,9,10,14,7
6,0,1,3,2,17,15,4,16,8,7,9,13,11,5,12,14,10
6,7,2,8,4,17,13,15,3,1,11,0,9,10,14,16,12,5
6,8,1,3,2,4,15,5,0,16,12,7,13,9,17,14,10,11
9,5,4,8,7,13,11,12,10,14,17,3,16,0,15,1,2,6
10,0,11,17,12,13,16,7,15,2,3,14,9,6,4,8,1,5
10,11,4,7,13,9,17,8,14,12,16,5,15,0,1,2,3,6
11,4,3,12,13,8,5,16,0,9,1,17,10,2,15,14,6,7
12,0,2,8,16,6,13,15,3,9,17,14,10,7,4,1,11,5
12,8,2,16,0,15,13,9,3,17,14,10,6,1,4,7,11,5
12,9,4,11,13,8,5,3,7,10,17,16,0,14,1,6,15,2
12,11,4,13,8,5,3,16,0,9,1,17,10,2,15,14,6,7
12,16,2,8,0,9,13,15,3,6,17,14,10,7,11,4,1,5
13,0,4,2,3,17,16,8,15,1,6,12,11,7,14,10,9,5
13,4,3,12,16,8,0,11,5,2,15,9,17,14,10,6,1,7
13,8,3,12,16,4,0,11,5,15,2,9,17,14,10,6,1,7
13,9,4,8,7,5,11,12,10,14,17,3,16,0,15,1,2,6
13,11,3,12,16,4,8,0,5,17,9,10,2,15,14,6,1,7
13,16,4,2,3,0,17,8,15,1,6,12,14,10,11,7,9,5
14,0,12,13,16,15,17,2,3,10,8,9,1,11,7,4,6,5
14,7,16,9,10,3,17,13,12,11,8,6,15,0,1,4,5,2
15,0,1,17,2,3,16,7,4,6,8,13,12,14,10,9,11,5
15,1,0,2,3,17,4,6,16,8,7,13,11,9,12,14,10,5
15,8,1,4,2,5,3,13,0,6,16,9,12,17,14,10,7,11
15,9,7,17,8,16,13,11,2,3,14,10,12,4,0,5,6,1
15,16,1,17,2,3,0,7,4,6,8,14,12,13,10,9,11,5
17,0,1,2,3,15,4,6,16,8,7,13,11,9,12,14,10,5
17,1,0,2,3,15,4,6,16,8,7,13,11,9,12,14,10,5
17,7,13,8,9,4,10,14,2,15,12,16,11,5,1,0,6,3
17,11,12,16,0,13,9,10,15,2,3,14,7,6,8,1,4,5
17,16,1,15,2,3,0,8,4,6,7,14,12,13,10,9,5,11
2,15,0,16,17,3,14,12,13,10,1,7,11,4,6,8,9,5
2,15,1,16,3,17,4,0,6,8,7,13,11,14,12,10,9,5
2,15,16,14,0,17,13,3,12,10,4,8,1,6,7,9,11,5
2,17,0,14,16,15,13,12,3,10,8,9,1,4,11,6,7,5
2,17,1,14,0,16,3,15,12,13,10,4,6,8,7,9,11,5
2,17,16,14,0,3,15,12,13,10,4,1,6,8,7,9,11,5
3,6,7,5,4,1,12,8,9,2,13,11,17,15,0,10,16,14
3,6,8,5,4,1,12,9,2,7,13,11,15,0,16,17,10,14
3,7,4,6,2,8,1,0,16,17,5,15,14,10,13,12,9,11
3,8,4,6,2,7,1,0,16,17,5,15,12,13,14,10,9,11
5,8,4,12,3,13,11,1,0,16,9,2,15,17,6,10,14,7
10,0,12,11,17,13,16,7,15,2,3,14,9,6,8,4,1,5
11,4,5,12,3,8,13,1,0,16,9,17,2,15,10,6,14,7
12,5,8,7,10,9,3,4,11,13,16,0,6,1,17,14,15,2
12,5,9,7,10,8,3,4,11,13,16,0,1,6,17,14,15,2
12,5,11,8,13,4,9,3,7,1,0,16,6,10,17,14,2,15
12,10,11,4,13,8,5,3,7,16,0,9,17,14,1,2,15,6
12,13,0,4,11,8,5,3,2,10,17,9,6,15,1,16,7,14
12,13,8,4,11,5,3,9,1,0,16,7,6,15,17,2,10,14
12,13,9,4,11,8,5,3,7,10,17,1,0,16,6,14,15,2
12,13,11,4,8,5,3,9,1,0,16,7,6,15,17,2,10,14
12,13,16,4,11,8,5,3,2,10,9,17,15,1,0,6,7,14
13,4,5,7,10,9,17,8,14,11,12,16,0,15,1,2,3,6
13,5,8,3,12,16,4,0,1,11,9,15,2,17,14,10,6,7
13,5,9,7,10,17,4,8,14,11,12,16,0,1,15,2,3,6
13,5,11,3,12,16,4,8,0,1,9,17,10,2,15,14,6,7
13,8,4,3,12,16,0,11,5,15,2,9,17,14,10,6,1,7
13,10,0,11,17,12,16,7,15,2,3,14,9,8,4,6,1,5
13,10,11,4,7,8,9,14,17,12,5,2,15,16,0,1,3,6
13,11,4,3,12,16,8,0,5,17,9,10,2,15,14,6,1,7
13,14,0,16,17,2,3,15,12,10,1,7,11,4,8,6,9,5
13,14,16,15,17,0,2,3,12,10,4,8,1,6,7,9,11,5
13,15,0,16,17,2,3,14,12,10,1,7,11,4,8,6,9,5
13,15,8,7,10,9,17,4,14,16,0,12,11,5,2,1,3,6
13,15,9,7,10,17,4,8,14,16,0,11,12,1,2,5,3,6
13,15,16,8,12,2,9,3,0,4,17,6,1,7,14,10,11,5
13,17,0,12,16,11,15,2,3,14,10,9,8,1,4,6,7,5
13,17,11,12,16,0,9,10,15,2,3,14,7,6,8,1,4,5
13,17,16,12,0,11,2,3,15,14,10,9,4,8,1,6,7,5
15,9,8,12,16,13,0,2,3,17,14,10,6,4,1,7,11,5
15,17,0,1,2,3,4,6,16,8,7,13,11,9,12,14,10,5
15,17,1,0,2,3,4,6,16,8,7,13,11,9,12,14,10,5
15,17,16,1,2,3,0,4,6,8,7,14,12,13,10,11,9,5
17,14,0,12,16,13,11,15,2,3,10,9,8,1,4,6,7,5
12,5,8,9,11,4,13,3,7,1,6,16,0,10,17,14,2,15
12,5,11,9,10,13,7,16,17,4,8,14,3,0,1,15,2,6
12,13,5,8,7,10,9,3,17,4,14,11,16,0,6,15,1,2
12,13,5,9,7,10,8,3,17,4,14,11,16,0,2,15,1,6
12,13,5,11,8,4,9,3,7,0,16,1,6,10,14,17,2,15
12,13,10,11,4,8,5,3,7,9,1,0,16,14,17,6,15,2
13,5,9,8,11,4,12,7,3,10,14,17,0,16,1,6,15,2
