0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 1)","(0, 16)","(0, 2)","(0, 15)","(0, 3)","(0, 14)","(1, 2)","(1, 3)","(1, 16)","(1, 4)","(2, 3)","(2, 4)","(2, 5)","(2, 16)","(2, 12)","(3, 4)","(3, 5)","(3, 6)","(3, 9)","(3, 11)","(4, 5)","(4, 6)","(4, 7)","(5, 8)","(5, 12)","(5, 13)","(5, 15)","(6, 8)","(6, 9)","(6, 14)","(7, 9)","(7, 10)","(7, 16)","(8, 9)","(8, 14)","(8, 10)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(12, 14)","(12, 15)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(15, 16)"
124,51
4,0,3,2,1
5,0,3,2,15,16,12,13,1,14,11,9,10,4,8,6,7
6,2,4,3
9,1,3
10,1,11,3,12,2,7,4,16,13,9,5,0,14,15,8,6
11,1,3
12,0,14,15,2,16,5,13,3,8,11,10,9,6,1,7,4
0,7,16,13,15,14,10,12,8,11,3,2,9,5,6,4,1
0,8,14,15,5,3,2,12,13,6,9,11,16,10,4,7,1
0,13,16,15,14
1,4,0,3,2
1,6,3,4,0,14,2,16,12,7,15,9,11,5,10,13,8
1,14,0,16,12,2,15,5,4,3,8,13,6,7,9,11,10
1,15,0,16,12,2,14,5,4,3,13,8,7,6,9,11,10
2,4,0,3,1
2,5,0,3,15,16,12,13,1,14,11,9,10,4,8,6,7
2,6,3,4,0,14,1,12,16,9,11,5,15,7,8,13,10
2,12,0,14,15,16,5,13,3,8,11,10,9,6,1,7,4
3,4,0,2,1
3,5,0,2,15,16,12,1,13,14,11,9,4,10,6,8,7
7,4,0,16,3,2,1,9,6,12,14,10,5,15,11,8,13
8,5,1,9,3,6,4,2,14,16,0,12,7,13,15,10,11
9,1,3,11
13,4,5,14,6,8,12,15,3,9,10,11,2,0,7,16,1
13,5,3,11,12,10,14,15,9,2,8,7,0,6,16,4,1
15,4,5,12,2,0,16,1,3,14,7,13,9,11,6,8,10
15,5,3,0,2,16,12,13,1,14,11,9,10,4,8,6,7
16,6,14,7,4,9,2,1,3,8,12,0,5,11,10,15,13
0,1,9,3,10,16,13,15,14,7,2,12,11,8,4,5,6
0,1,11,3,8,14,16,2,5,4,6,9,10,13,12,15,7
0,2,3
0,2,16
0,7,16,14,13,15,10,12,11,3,8,2,9,5,4,1,6
0,9,3,11
0,14,15,13,16
1,2,4,0,3
1,3,4,0,2
2,3,4,0,1
2,3,5,0,15,16,12,1,13,14,11,9,4,10,6,8,7
3,6,4,0,14,2,1,12,16,11,9,5,15,7,13,10,8
3,9,6,2,12,4,11,5,14,7,13,10,8,15,0,16,1
3,11,4,0,2,1,12,9,5,14,15,7,6,8,13,16,10
14,6,8,15,5,12,13,4,3,9,10,11,2,0,7,16,1
14,6,13,12,9,11,15,10,5,8,7,3,4,16,0,2,1
14,6,15,12,9,8,5,10,13,4,3,11,7,16,2,0,1
15,0,7,16,13,14,10,12,8,11,3,2,9,5,6,4,1
16,13,6,14,12,15,2,11,10,5,9,0,3,4,7,8,1
0,1,2,16
0,14,15,1,16,12,2,5,3,8,13,4,6,9,11,10,7
14,6,13,15,12,9,11,10,5,8,7,3,4,16,0,2,1
16,7,14,15
