0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 16)","(0, 3)","(0, 13)","(0, 10)","(0, 11)","(0, 14)","(1, 3)","(1, 17)","(1, 4)","(1, 8)","(1, 2)","(1, 7)","(2, 3)","(2, 13)","(2, 16)","(3, 4)","(3, 17)","(3, 5)","(3, 12)","(3, 16)","(4, 5)","(4, 6)","(4, 7)","(4, 9)","(5, 10)","(5, 9)","(5, 12)","(6, 7)","(6, 9)","(6, 16)","(6, 11)","(7, 8)","(7, 9)","(8, 10)","(8, 11)","(8, 14)","(9, 16)","(9, 15)","(10, 11)","(10, 15)","(10, 12)","(11, 14)","(11, 16)","(11, 12)","(11, 17)","(12, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(15, 16)","(15, 17)","(16, 17)"
134,75
2,0,3,1,13,16,17,11,12,8,10,15,14,5,4,9,6,7
4,0,3,1
5,0,10,3,12,11,16,17,9,15,1,13,4,6,7,14,8,2
7,0,1
8,0,10,11,1,14,15,17,16,12,3,13,2,5,4,9,7,6
12,0,11,3,10,16,17,5,15,9,1,13,14,6,4,7,8,2
15,0,14,16,10,11,8,12,17,1,3,13,2,5,9,4,6,7
17,0,1,11,3,16,13,8,2,12,10,14,15,5,4,9,6,7
0,1,2,16,3,13,17,11,8,12,10,14,15,5,4,9,6,7
0,4,1,3,6,16,11,7,9,2,17,8,12,5,15,13,10,14
0,6,16,11,8,1,10,14,7,4,3,17,2,15,9,5,12,13
0,7,1,2,16,3,13,6,9,17,4,11,5,15,8,12,10,14
0,9,16,5,3,10,4,12,15,11,1,6,14,17,7,2,8,13
0,10,9,16,5,15,11,3,12,14,6,17,4,8,7,1,13,2
0,11,5,3,10,12,17,16,1,13,15,9,8,4,2,7,14,6
1,2,0,3,13,16,17,11,8,12,10,14,15,5,4,9,6,7
1,4,2,3
1,5,3,4,0,10,8,12,7,11,14,9,6,15,17,16,13,2
1,6,4,7,8,11,17,0,16,3,13,10,14,2,9,15,12,5
1,8,0,10,11,14,15,17,16,12,3,13,2,5,4,9,7,6
1,9,4,7,5,3,16,0,2,17,6,10,13,11,15,8,12,14
1,12,3,0,11,10,8,17,16,5,14,15,13,2,9,4,6,7
