0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 2)","(0, 13)","(0, 3)","(0, 12)","(0, 4)","(0, 11)","(1, 2)","(1, 3)","(1, 14)","(1, 4)","(1, 13)","(1, 5)","(1, 12)","(2, 3)","(2, 4)","(2, 5)","(2, 14)","(2, 6)","(2, 13)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(4, 5)","(4, 6)","(4, 7)","(4, 11)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(6, 8)","(6, 9)","(6, 10)","(6, 13)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(8, 12)","(8, 14)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
179,85
5,0,4,3,2,1
6,1,5,4,3,2,13,9,0,11,12,7,10,8,14
7,2,5,4,3
0,11,2,13,14,4,1,6,12,3,5,8,9,10,7
1,5,0,4,3,2
1,7,3,4,5,0,11,2,12,13,14,9,8,10,6
2,5,0,4,3,1
2,6,1,5,4,3,13,9,0,11,12,7,14,10,8
2,7,3,4,5,0,11,1,13,14,9,8,12,10,6
3,5,0,4,2,1
3,6,1,5,4,2,13,9,0,11,7,12,10,8,14
3,7,2,5,4
4,5,0,3,2,1
4,6,1,5,3,2,13,9,0,11,7,12,10,8,14
4,7,2,5,3
8,5,4,7,6,11,9,10,3,13,0,2,1,12,14
8,6,4,7,5,11,9,10,3,13,0,2,1,12,14
8,7,4,6,5,11,3,9,10,13,0,2,1,12,14
8,9,4,7,6,5,11,10,3,13,0,2,1,12,14
8,10,5,9,7,6,4,3,11,13,0,12,14,1,2
9,5,4,7,11,6,8,10,3,13,12,14,0,2,1
9,6,4,7,11,5,8,10,3,13,12,14,0,2,1
9,7,4,11,6,5,10,13,8,3,0,1,2,12,14
9,10,5,8,7,6,4,3,11,13,0,1,2,12,14
10,6,7,5,4,8,3,9,11,13,0,1,2,12,14
10,7,6,8,5,9,4,3,11,13,0,12,14,1,2
11,7,3,0,4
13,6,1,5,4,3,2,9,0,11,12,7,10,8,14
0,4,11,2,13,14,1,6,12,3,5,8,9,10,7
1,2,5,0,4,3
1,3,5,0,4,2
1,4,5,0,3,2
2,3,5,0,4,1
2,3,6,1,5,4,13,9,0,11,7,12,14,10,8
2,4,5,0,3,1
2,4,6,1,5,3,13,9,0,11,7,12,14,10,8
3,4,5,0,2,1
3,4,6,1,5,2,13,9,0,11,7,12,10,8,14
8,5,6,7,4,3,9,10,11,13,0,12,14,1,2
8,7,5,6,9,4,10,3,11,13,0,12,14,1,2
8,9,5,4,7,6,11,10,3,13,0,2,1,12,14
8,10,6,7,5,4,3,9,11,13,0,12,14,1,2
8,11,7,6,10,9,13,4,5,3,12,14,0,1,2
8,11,9,6,10,13,4,7,12,14,0,1,2,5,3
8,11,10,6,9,13,4,7,5,12,14,0,1,2,3
9,5,6,7,4,8,3,10,11,13,0,1,2,12,14
9,7,5,6,8,4,10,3,11,13,0,1,2,12,14
9,10,6,7,5,4,8,3,11,13,0,1,2,12,14
9,11,7,6,10,13,8,4,5,3,12,14,0,1,2
9,11,10,6,13,8,4,12,14,0,1,2,7,5,3
10,7,8,6,5,9,4,3,11,13,0,12,14,1,2
10,11,7,6,9,13,8,4,5,3,12,14,0,1,2
11,12,0,7,10,9,8,3,4,13,14,6,5,1,2
11,13,0,8,12,14,10,9,6,2,4,3,5,1,7
11,14,0,7,10,8,3,4,12,13,6,5,2,1,9
12,8,9,6,13,10,14,11,2,4,1,0,5,7,3
13,9,6,8,12,14,11,10,2,4,5,1,0,7,3
13,9,10,5,1,2,6,8,7,12,14,3,4,11,0
14,8,10,6,13,2,12,11,9,5,0,1,4,7,3
0,1,2,4
0,1,2,13,11,14,4,12,6,3,5,8,9,10,7
0,1,3,4
0,1,12,13,2,14
0,1,14,12,2,13
0,2,3,4
0,2,13,14
1,2,3,5,0,4
1,2,4,5,0,3
1,2,13,14
1,3,4,5,0,2
2,3,4,5,0,1
2,3,4,6,1,5,13,9,0,11,7,12,14,10,8
3,4,7,5,0,11,2,1,9,8,13,14,12,6,10
8,11,7,9,6,10,13,4,5,3,12,14,0,1,2
8,11,10,7,6,9,13,4,5,3,12,14,0,1,2
8,11,12,9,6,10,13,4,7,14,0,1,2,5,3
9,11,10,7,6,13,8,4,5,3,12,14,0,1,2
10,7,8,9,6,5,4,3,11,13,0,12,14,1,2
10,11,12,8,6,9,13,4,7,5,14,0,1,2,3
11,13,9,10,6,8,4,12,14,7,5,2,1,0,3
11,14,8,10,6,9,13,4,2,12,7,5,0,1,3
0,1,2,3,4
0,1,12,13,14
0,1,13,14,2,11,4,12,6,3,5,8,10,9,7
8,11,7,9,10,6,13,4,5,3,12,14,0,1,2
