0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 11)","(0, 6)","(0, 1)","(0, 3)","(1, 5)","(1, 2)","(1, 9)","(1, 14)","(1, 4)","(2, 10)","(3, 8)","(3, 15)","(4, 7)","(4, 13)","(5, 12)","(5, 13)","(5, 15)","(5, 8)","(6, 7)","(7, 11)","(7, 10)","(7, 14)","(7, 15)","(8, 12)","(8, 11)","(9, 10)","(9, 12)","(9, 14)","(10, 14)","(10, 11)","(10, 12)","(13, 14)"
95,40
2,0,1
4,0,1
5,0,1
9,0,1
12,0,5,1,9,8,3,11,10,15,2,14,7,13,6,4
13,0,5,1,14,4,7,11,6,15,10,8,3,12,9,2
14,0,1
0,5,1
0,7,11,6,9,1,10,14,4,2,13,5,8,15,12,3
0,9,1,3,12,8,5,11,10,15,2,14,7,13,6,4
0,10,11,5,1,12,8,2,9,14,3,7,13,15,6,4
1,6,0,2,7,10,4,14,11,9,13,5,8,15,12,3
1,7,14,4,13,5,15,0,11,6,3,10,8,9,2,12
1,8,5,7,14,4,11,15,13,9,12,10,0,3,2,6
1,10,2,9,14,3,0,7,15,11,8,12,6,5,4,13
1,12,5,9,0,8,3,11,10,15,7,2,14,4,6,13
1,15,5,0,3,8,11,7,4,14,6,13,9,12,10,2
3,5,8,15,11,0,7,1,6,14,4,13,9,12,10,2
3,6,0
3,5,8,15,12,11,0,7,10,1,9,6,14,4,2,13
3,5,8,15,13,11,0,7,14,10,4,1,6,9,12,2
6,4,7,9,0,1,10,14,11,2,13,8,5,3,12,15
6,4,7,10,14,1,13,0,2,9,5,11,12,15,8,3
6,4,7,15,9,0,1,10,14,5,12,11,3,8,2,13
7,2,10,0,11,6,1,14,4,9,13,5,8,15,12,3
7,4,0,11,6,1,14,13,10,5,8,9,2,15,12,3
10,2,0,11,1,9,14,7,6,4,13,5,8,12,15,3
11,2,10,6,0,7,1,4,14,9,13,5,8,12,15,3
11,4,7,9,10,1,14,2,0,13,5,6,8,15,12,3
11,5,8,9,10,1,12,2,14,0,7,13,3,15,4,6
11,4,7,10,14,1,13,0,2,9,5,8,6,3,12,15
11,4,7,15,9,10,1,14,5,12,2,0,13,8,6,3
14,0,1,8,13,5,9,12,10,11,7,3,4,15,2,6
3,8,12,4,15,7,0,1,11,5,13,9,10,14,6,2
6,7,14,9,0,1,10,11,4,2,13,5,8,15,12,3
6,7,15,3,0,11,8,5,1,14,4,10,13,9,12,2
11,7,8,9,10,14,12,13,5,1,4,15,0,2,3,6
6,7,10,14,13,4,1,0,2,9,5,11,12,15,8,3
6,7,10,15,3,0,11,8,12,1,5,9,14,4,2,13
11,7,10,14,8,12,13,5,1,9,4,15,0,2,3,6
