0,1,2,3,4,5,6,7,8,9,10,11
"(0, 11)","(0, 2)","(0, 10)","(0, 9)","(0, 4)","(0, 6)","(0, 7)","(1, 3)","(1, 11)","(1, 4)","(1, 6)","(2, 5)","(2, 8)","(2, 7)","(3, 5)","(3, 6)","(3, 8)","(3, 9)","(4, 5)","(4, 7)","(4, 10)","(4, 9)","(4, 8)","(4, 6)","(5, 6)","(5, 7)","(5, 9)","(5, 10)","(5, 11)","(6, 7)","(6, 10)","(7, 9)","(7, 10)","(8, 9)","(8, 11)","(9, 11)"
84,45
0,1,11,4,6,9,8,5,3,7,2,10
1,2,3,5,11,4,6,8,0,7,9,10
3,0,6,9,5,7,4,2,10,11,1,8
5,1,4,6,3,11,9,8,0,7,2,10
8,1,11,3,4,9,5,0,6,7,2,10
0,2,6,5,7,4,9,10,11,8,1,3
1,3,5,11,4,6,9,8,0,7,2,10
2,5,6,0,7,11,10,9,4,8,1,3
4,0,5,11,2,10,9,6,7,1,8,3
4,1,5,3,11,6,8,9,0,2,7,10
4,5,3,1,9,8,6,11,7,0,2,10
4,8,7,9,2,0,5,11,10,6,3,1
6,0,3,9,7,4,5,1,8,2,10,11
6,1,2,5,0,7,3,11,4,8,9,10
6,3,0,9,7,4,5,1,8,2,10,11
6,5,2,0,7,11,10,9,4,1,8,3
7,0,1,4,6,11,5,9,8,2,10,3
7,1,4,6,9,3,11,5,0,8,2,10
9,0,3,6,5,7,4,2,10,11,1,8
9,3,4,1,5,6,8,11,2,0,7,10
9,5,2,8,7,0,11,3,4,10,6,1
9,8,2,7,0,5,4,11,10,6,3,1
10,0,3,6,5,9,7,4,2,11,1,8
10,1,4,6,5,3,11,8,9,0,2,7
11,0,8,2,9,4,5,7,1,6,10,3
11,5,8,4,3,2,9,1,0,6,7,10
11,8,7,0,9,5,2,4,10,6,3,1
4,0,6,5,11,2,10,9,7,1,8,3
4,1,6,5,3,11,8,9,0,2,7,10
4,5,6,3,1,9,8,11,7,0,2,10
4,7,0,5,11,2,10,9,6,1,8,3
4,7,5,3,1,9,8,6,11,0,2,10
4,9,0,6,7,3,5,1,8,2,10,11
4,9,5,6,7,0,3,11,2,10,1,8
4,10,0,5,11,2,9,6,7,1,8,3
4,10,5,3,1,9,8,6,11,7,0,2
6,5,3,9,0,7,4,11,2,10,1,8
6,7,0,3,5,9,4,2,10,11,1,8
6,10,0,3,5,9,4,7,2,11,1,8
9,7,0,3,5,6,4,2,10,11,1,8
9,7,5,3,6,0,4,11,2,10,1,8
4,0,6,7,9,5,3,2,10,11,1,8
4,5,6,7,9,3,0,1,8,11,2,10
4,6,10,0,5,11,2,9,7,1,8,3
4,6,10,5,3,1,9,8,11,7,0,2
