0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 10)","(0, 16)","(0, 1)","(0, 15)","(0, 8)","(0, 9)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 12)","(1, 9)","(1, 10)","(1, 2)","(1, 16)","(1, 3)","(1, 4)","(1, 5)","(1, 15)","(1, 11)","(1, 6)","(1, 8)","(2, 10)","(2, 9)","(2, 16)","(2, 12)","(2, 6)","(3, 13)","(3, 4)","(3, 10)","(3, 11)","(3, 12)","(3, 5)","(3, 7)","(3, 16)","(3, 9)","(4, 14)","(4, 12)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 11)","(4, 9)","(4, 16)","(4, 10)","(5, 15)","(5, 14)","(5, 7)","(5, 13)","(5, 6)","(5, 9)","(5, 8)","(5, 10)","(5, 12)","(6, 14)","(6, 13)","(6, 15)","(6, 16)","(6, 7)","(6, 9)","(6, 8)","(6, 11)","(7, 15)","(7, 14)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(8, 15)","(8, 10)","(8, 16)","(8, 9)","(8, 12)","(8, 13)","(8, 14)","(9, 16)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(9, 15)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(10, 16)","(11, 12)","(11, 13)","(11, 15)","(11, 16)","(12, 13)","(12, 15)","(12, 16)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(15, 16)"
1410,800
2,0,10,1,9,16,12,6,11,8,7,13,14,5,4,3,15
11,0,10,12,3,9,4,1,7,15,16,6,8,13,14,5,2
13,2,6,12,16,10,9,15,7,4,5,8,0,11,14,1,3
14,3,7,4,5,16,10,9,15,6,8,11,12,0,13,1,2
0,1,2,10,16,9,6,12,11,8,7,13,14,5,4,15,3
0,7,2,10,16,1,9,6,12,11,8,13,14,5,4,15,3
0,12,2,10,16,1,9,6,11,8,7,13,14,5,4,3,15
1,2,5,10,9,12,6,0,11,8,7,13,14,4,16,3,15
