0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 7)","(0, 6)","(0, 4)","(1, 3)","(1, 15)","(1, 5)","(2, 8)","(2, 5)","(2, 11)","(2, 7)","(2, 9)","(3, 9)","(3, 4)","(3, 12)","(4, 10)","(4, 15)","(4, 13)","(5, 12)","(5, 14)","(6, 8)","(6, 7)","(6, 9)","(7, 15)","(7, 14)","(8, 9)","(8, 12)","(8, 13)","(10, 12)","(10, 14)","(10, 13)","(11, 15)","(14, 15)"
84,35
0,1,7,15,4,3,6,9,2,8,11,5,13,12,14,10
1,0,3,4,15,7,9,6,2,11,8,5,13,12,14,10
11,0,2,7,15,4,8,13,9,3,6,12,10,14,1,5
12,0,10,4,3,8,6,13,14,7,9,2,15,5,1,11
0,2,7,4,8,13,11,15,9,3,6,12,10,14,1,5
1,2,5,0,3,4,15,7,14,9,12,6,10,11,13,8
2,3,9,0,7,4,6,15,1,11,13,8,5,12,10,14
3,0,4,5,1,12,7,2,14,10,15,8,6,9,13,11
3,1,0,4,15,7,6,9,2,8,11,5,13,12,14,10
4,0,2,7,15,3,9,11,13,8,6,1,14,10,12,5
4,1,3,15,2,0,7,9,11,13,8,5,6,14,10,12
5,1,0,2,7,14,3,4,15,9,8,13,11,6,10,12
6,0,1,7,15,9,3,4,2,11,8,5,13,12,14,10
6,2,8,7,9
6,4,0,2,8,7,9,15,3,11,13,12,1,14,10,5
7,0,1,15,4,3,9,6,2,11,8,5,13,12,14,10
7,1,15,0,3,4,9,6,2,11,8,5,13,12,14,10
7,4,0,15,5,2,14,10,12,3,1,8,13,11,9,6
7,11,15,2,0,4,3,9,13,8,1,6,12,10,14,5
8,0,6,1,9,3,12,2,5,7,15,4,11,10,14,13
9,0,6,1,3,7,15,4,2,11,8,5,13,12,14,10
9,1,3,0,6,4,15,7,2,11,5,8,13,12,14,10
10,0,4,6,12,8,13,14,7,3,5,2,15,9,1,11
10,3,12,4,0,8,6,13,9,7,14,2,15,5,1,11
11,1,15,0,2,7,4,3,5,8,13,9,6,14,12,10
12,1,5,3,0,10,4,8,6,15,7,2,14,13,9,11
13,0,4,2,8,7,15,3,9,11,6,12,14,10,1,5
13,2,8,7,10,14,6,4,0,15,12,5,9,3,11,1
14,0,7,1,15,5,4,3,2,12,10,9,6,11,8,13
14,1,15,5,0,7,3,4,2,6,9,12,10,11,13,8
15,1,0,7,4,3,6,9,2,8,11,5,13,12,14,10
6,7,0,1,15,9,3,4,2,11,8,5,13,12,14,10
8,2,5,12,0,6,7,14,10,4,3,9,13,15,1,11
15,4,11,9,1,3,7,6,2,5,0,8,13,14,12,10
15,4,13,0,7,6,8,2,14,10,9,12,11,5,3,1
