0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 2)","(0, 13)","(0, 3)","(0, 12)","(0, 11)","(0, 5)","(0, 10)","(0, 9)","(0, 8)","(0, 6)","(1, 2)","(1, 3)","(1, 14)","(1, 4)","(1, 13)","(1, 5)","(1, 12)","(1, 6)","(1, 11)","(2, 3)","(2, 4)","(2, 5)","(2, 14)","(2, 6)","(2, 13)","(2, 7)","(2, 12)","(2, 9)","(3, 4)","(3, 5)","(3, 7)","(3, 14)","(3, 8)","(3, 13)","(3, 9)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 14)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(5, 10)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 14)","(7, 9)","(7, 10)","(7, 11)","(7, 12)","(7, 13)","(8, 9)","(8, 10)","(8, 11)","(8, 13)","(9, 11)","(9, 12)","(9, 13)","(9, 14)","(10, 11)","(10, 12)","(10, 13)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(13, 14)"
403,222
4,0,3,5,2,6,1,8,9,7,14,13,11,12,10
7,1,6,5,4,3,11,2,12,13,8,9,14,0,10
14,0,13,12,1,11,2,10,3,9,6,8,7,5,4
0,8,2,9,6,5,4,3,13,7,1,14,10,11,12
0,9,1,11,6,12,5,13,4,14,2,3,10,8,7
0,10,4,1,2,3,5,9,8,6,7,14,13,12,11
1,4,0,3,5,2,6,8,9,7,14,13,11,12,10
1,14,0,13,12,11,2,10,3,9,6,8,7,5,4
2,4,0,3,5,6,1,8,9,7,14,13,11,12,10
2,7,1,6,5,4,3,11,12,13,8,9,14,0,10
2,14,0,13,12,1,11,10,3,9,6,8,7,5,4
3,4,0,5,2,6,1,8,9,13,7,14,11,12,10
3,7,1,6,5,4,11,2,12,13,8,9,14,0,10
3,14,0,13,12,1,11,2,10,9,6,8,7,5,4
5,4,0,3,2,6,1,8,9,7,14,13,11,12,10
5,7,1,6,4,3,11,2,12,13,8,9,14,0,10
6,4,0,3,5,2,1,8,9,7,14,13,11,12,10
6,7,1,5,4,3,11,2,12,13,8,9,0,10,14
6,14,0,13,12,1,11,2,10,3,9,8,7,5,4
8,4,2,9,6,5,3,13,0,7,1,14,10,11,12
