0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 1)","(0, 13)","(0, 2)","(0, 12)","(0, 3)","(0, 6)","(1, 3)","(1, 13)","(1, 12)","(1, 8)","(1, 10)","(1, 7)","(2, 3)","(2, 5)","(2, 13)","(2, 9)","(2, 6)","(3, 4)","(3, 6)","(3, 11)","(4, 6)","(4, 8)","(4, 13)","(4, 10)","(5, 6)","(5, 8)","(5, 11)","(6, 7)","(6, 8)","(7, 8)","(7, 9)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(11, 12)","(11, 13)","(12, 13)"
74,34
4,2,3,6,13,1,0,11,8,10,7,12,9,5
7,0,6,1,8,3,11,4,12,13,5,10,9,2
8,0,6,1,7,3,11,4,12,13,5,10,9,2
9,1,8,7,12,10,11,13,3,2,4,0,6,5
10,0,12,1
11,2,9,13,3,5,12,8,0,1,4,6,10,7
0,1,2,3,13,4,11,6,8,10,12,7,9,5
0,2,1,3,13,4,11,6,8,10,12,9,5,7
0,6,1,7,8,3,11,4,12,13,5,10,9,2
1,3
1,7,6,0,3,8,11,4,10,12,13,5,9,2
1,8,4,3,13,10,6,11,2,0,12,7,5,9
2,5,0,6
2,13
3,4,5,2,6,11,8,13,9,7,10,1,0,12
6,4,2,3,13,1,0,11,8,7,10,12,5,9
6,5,0,2
6,7,3,1,11,0,8,13,12,10,5,2,4,9
6,8,3,11,1,4,5,7,10,12,13,0,2,9
12,9,10,8,11,1,7,3,13,6,0,2,4,5
12,10,0,1
12,11,4,13,10,8,3,1,0,2,9,6,7,5
13,11,10,12,1,4,3,8,7,2,0,6,9,5
0,2,3,5,6,11,7,8,12,13,9,1,4,10
0,3,6,1,7,8,11,4,12,13,5,10,9,2
0,6,2,1,7,8,3,13,9,11,5,4,12,10
0,12,1,9,2,8,7,13,3,5,6,10,11,4
0,12,13
0,13,1,11,12,3,8,10,7,9,2,4,6,5
2,3,6
2,5,6
6,8,4,3,11,1,5,7,10,13,12,0,2,9
10,1,12
12,1,13
