0,1,2,3,4,5,6,7,8,9,10,11,12
"(0, 8)","(0, 7)","(0, 6)","(0, 1)","(0, 2)","(0, 11)","(0, 12)","(0, 4)","(0, 10)","(0, 3)","(1, 2)","(1, 12)","(1, 11)","(1, 10)","(1, 9)","(1, 7)","(1, 8)","(1, 3)","(1, 4)","(1, 5)","(2, 5)","(2, 12)","(2, 7)","(2, 9)","(2, 8)","(2, 3)","(2, 4)","(2, 6)","(3, 4)","(3, 5)","(3, 6)","(3, 12)","(3, 9)","(3, 10)","(4, 5)","(4, 7)","(4, 12)","(4, 10)","(4, 11)","(4, 6)","(4, 8)","(5, 8)","(5, 9)","(5, 10)","(5, 12)","(5, 11)","(5, 7)","(6, 8)","(6, 10)","(6, 7)","(6, 12)","(6, 11)","(7, 12)","(7, 8)","(7, 9)","(7, 11)","(7, 10)","(8, 11)","(8, 9)","(8, 10)","(9, 11)","(9, 10)","(9, 12)","(10, 11)","(11, 12)"
579,292
5,0,4,3,2,8,10,12,11,7,1,6,9
9,0,11,1,2,8,7,3,10,12,4,5,6
0,6,1,8,3,10,7,12,4,2,11,5,9
1,5,0,4,3,2,8,10,12,11,7,6,9
1,9,0,11,2,8,7,3,10,12,4,5,6
2,5,0,4,3,8,10,12,11,7,1,6,9
2,9,0,11,1,8,7,3,10,12,4,5,6
3,5,0,4,2,8,10,12,11,7,1,9,6
3,9,0,11,1,2,8,7,10,12,4,5,6
4,5,0,3,2,8,10,12,11,7,1,6,9
7,5,0,4,3,2,8,10,12,11,1,6,9
7,9,0,11,1,2,8,3,10,12,4,5,6
8,5,0,4,3,2,10,12,11,7,1,6,9
8,9,0,11,1,2,7,3,10,12,4,5,6
10,5,0,4,3,2,8,12,11,7,1,6,9
10,9,0,11,1,2,8,7,3,12,4,5,6
11,5,0,4,3,2,8,10,12,7,1,6,9
11,9,0,1,2,8,7,3,10,12,5,4,6
12,5,0,4,3,2,8,10,11,7,1,6,9
12,9,0,11,1,2,8,7,3,10,4,5,6
0,1,10,2,6,5,4,8,9,3,7,12,11
0,1,11,3,9,10,4,5,12,6,2,8,7
0,2,6,1,8,3,10,7,12,4,11,5,9
0,3,6,1,8,10,7,12,4,2,11,5,9
0,4,6,1,8,3,10,7,12,2,11,5,9
0,7,6,1,8,3,10,12,4,2,11,5,9
0,8,6,1,3,10,7,12,4,2,11,5,9
0,10,6,2,1,5,4,8,9,3,7,12,11
0,11,6,3,9,1,10,4,5,12,2,8,7
0,12,6,1,8,3,10,7,4,2,11,5,9
1,2,5,0,4,3,8,10,12,11,7,6,9
1,2,9,0,11,8,7,3,10,12,4,5,6
1,3,5,0,4,2,8,10,12,11,7,9,6
1,3,9,0,11,2,8,7,10,12,4,5,6
1,4,5,0,3,2,8,10,12,11,7,6,9
1,7,5,0,4,3,2,8,10,12,11,6,9
1,7,9,0,11,2,8,3,10,12,4,5,6
1,8,5,0,4,3,2,10,12,11,7,6,9
1,8,9,0,11,2,7,3,10,12,4,5,6
1,10,5,2,6,4,8,9,3,0,7,12,11
1,10,9,2,6,5,4,8,3,0,7,12,11
1,11,5,3,9,10,4,12,0,6,2,8,7
1,11,9,4,5,2,8,7,3,10,12,0,6
1,12,5,0,4,3,2,8,10,11,7,6,9
1,12,9,0,11,2,8,7,3,10,4,5,6
2,3,5,0,4,8,10,12,11,7,1,6,9
2,3,9,0,11,1,8,7,10,12,4,5,6
2,4,5,0,3,8,10,12,11,7,1,6,9
2,7,5,0,4,3,8,10,12,11,1,6,9
2,7,9,0,11,1,8,3,10,12,4,5,6
2,8,5,0,4,3,10,12,11,7,1,6,9
2,8,9,0,11,1,7,3,10,12,4,5,6
2,12,5,0,4,3,8,10,11,7,1,6,9
2,12,9,0,11,1,8,7,3,10,4,5,6
3,4,5,0,2,8,10,12,11,7,1,9,6
3,10,5,0,4,2,8,12,11,7,1,9,6
3,10,9,0,11,1,2,8,7,12,4,5,6
3,12,5,0,4,2,8,10,11,7,1,9,6
3,12,9,0,11,1,2,8,7,10,4,5,6
4,7,5,0,3,2,8,10,12,11,1,6,9
4,8,5,0,3,2,10,12,11,7,1,6,9
4,10,5,0,3,2,8,12,11,7,1,6,9
4,11,5,0,3,2,8,10,12,7,1,6,9
4,12,5,0,3,2,8,10,11,7,1,6,9
7,8,5,0,4,3,2,10,12,11,1,6,9
7,8,9,0,11,1,2,3,10,12,4,5,6
7,10,5,0,4,3,2,8,12,11,1,6,9
7,10,9,0,11,1,2,8,3,12,4,5,6
7,11,5,0,4,3,2,8,10,12,1,6,9
7,11,9,0,1,2,8,3,10,12,5,4,6
7,12,5,0,4,3,2,8,10,11,1,6,9
7,12,9,0,11,1,2,8,3,10,4,5,6
8,10,5,0,4,3,2,12,11,7,1,6,9
8,10,9,0,11,1,2,7,3,12,4,5,6
8,11,5,0,4,3,2,10,12,7,1,6,9
8,11,9,0,1,2,7,3,10,12,5,4,6
10,11,5,0,4,3,2,8,12,7,1,6,9
10,11,9,0,1,2,8,7,3,12,5,4,6
11,12,5,0,4,3,2,8,10,7,1,6,9
11,12,9,0,1,2,8,7,3,10,5,4,6
0,1,2,7,3,4,12,6,9,5,10,11,8
0,1,2,8,3,6,5,9,10,4,7,12,11
0,1,3,10,2,6,5,4,8,9,7,12,11
0,1,4,10,2,6,5,8,9,3,7,12,11
0,1,4,11,6,2,12,10,7,8,3,5,9
0,1,7,10,3,4,2,12,6,9,5,11,8
0,1,7,11,3,4,2,12,6,9,5,10,8
0,1,8,10,3,6,5,2,9,4,7,12,11
0,1,8,11,3,6,5,2,9,10,4,12,7
0,1,12,11,3,9,10,4,5,6,2,8,7
0,2,3,6,1,8,10,7,12,4,11,5,9
0,2,4,6,1,8,3,10,7,12,11,5,9
0,2,7,6,3,4,12,1,9,5,10,11,8
0,2,8,6,3,5,9,1,10,4,12,11,7
0,2,12,6,1,8,3,10,7,4,11,5,9
0,3,4,6,1,8,10,7,12,2,11,5,9
0,3,10,6,2,1,5,4,8,9,7,12,11
0,3,12,6,1,8,10,7,4,2,11,5,9
0,4,7,6,1,8,3,10,12,2,11,5,9
0,4,8,6,1,3,10,7,12,2,11,5,9
0,4,10,6,2,1,5,8,9,3,7,12,11
0,4,11,6,5,8,7,1,2,12,10,3,9
0,4,12,6,1,8,3,10,7,2,11,5,9
0,7,8,6,1,3,10,12,4,2,11,5,9
0,7,10,6,3,4,2,12,1,9,5,11,8
0,7,11,6,3,4,2,12,1,9,5,10,8
0,7,12,6,1,8,3,10,4,2,11,5,9
0,8,10,6,3,5,2,9,1,4,12,11,7
0,8,11,6,3,5,2,9,1,10,4,12,7
0,10,11,1,3,9,4,5,12,6,2,8,7
0,10,11,6,3,9,1,4,5,12,2,8,7
0,11,12,6,3,9,1,10,4,5,2,8,7
1,2,3,5,0,4,8,10,12,11,7,6,9
1,2,3,9,4,11,5,8,7,10,12,0,6
1,2,4,5,0,3,8,10,12,11,7,6,9
1,2,7,5,3,4,12,0,6,9,10,11,8
1,2,7,9,4,11,5,8,3,10,12,0,6
1,2,8,5,3,6,0,9,10,4,7,12,11
1,2,8,9,4,11,5,7,3,10,12,0,6
1,2,12,5,0,4,3,8,10,11,7,6,9
1,2,12,9,0,11,8,7,3,10,4,5,6
1,3,4,5,0,2,8,10,12,11,7,9,6
1,3,10,5,2,6,4,8,9,0,7,12,11
1,3,10,9,4,11,5,2,8,7,12,0,6
1,3,12,5,0,4,2,8,10,11,7,9,6
1,3,12,9,0,11,2,8,7,10,4,5,6
1,4,7,5,0,3,2,8,10,12,11,6,9
1,4,8,5,0,3,2,10,12,11,7,6,9
1,4,10,5,2,6,8,9,3,0,7,12,11
1,4,11,5,6,2,12,10,0,7,8,3,9
1,4,12,5,0,3,2,8,10,11,7,6,9
1,7,8,5,0,4,3,2,10,12,11,6,9
1,7,8,9,0,11,2,3,10,12,4,5,6
1,7,10,5,3,4,2,12,0,6,9,11,8
1,7,10,9,4,11,5,2,8,3,12,0,6
1,7,11,5,3,4,2,12,0,6,9,10,8
1,7,11,9,4,5,2,8,3,10,12,0,6
1,7,12,5,0,4,3,2,8,10,11,6,9
1,7,12,9,0,11,2,8,3,10,4,5,6
1,8,10,5,3,6,0,2,9,4,7,12,11
1,8,10,9,4,11,5,2,7,3,12,0,6
1,8,11,5,3,6,0,2,9,10,4,12,7
1,8,11,9,4,5,2,7,3,10,12,0,6
1,10,11,5,3,9,4,12,0,6,2,8,7
1,10,11,9,4,5,2,8,7,3,12,0,6
1,11,9,5,6,2,12,10,0,7,8,3,4
1,11,12,5,3,9,10,4,0,6,2,8,7
1,11,12,9,4,5,2,8,7,3,10,0,6
2,3,4,5,0,8,10,12,11,7,1,6,9
2,3,12,5,0,4,8,10,11,7,1,6,9
2,3,12,9,0,11,1,8,7,10,4,5,6
2,4,7,5,0,3,8,10,12,11,1,6,9
2,4,8,5,0,3,10,12,11,7,1,6,9
2,4,12,5,0,3,8,10,11,7,1,6,9
2,7,8,5,0,4,3,10,12,11,1,6,9
2,7,8,9,0,11,1,3,10,12,4,5,6
2,7,12,5,0,4,3,8,10,11,1,6,9
2,7,12,9,0,11,1,8,3,10,4,5,6
3,4,6,10
3,4,10,5,0,2,8,12,11,7,1,9,6
3,4,12,5,0,2,8,10,11,7,1,9,6
4,7,8,5,0,3,2,10,12,11,1,6,9
4,7,10,5,0,3,2,8,12,11,1,6,9
4,7,11,5,0,3,2,8,10,12,1,6,9
4,7,12,5,0,3,2,8,10,11,1,6,9
4,8,10,5,0,3,2,12,11,7,1,6,9
4,8,11,5,0,3,2,10,12,7,1,6,9
4,10,11,5,0,3,2,8,12,7,1,6,9
4,11,12,5,0,3,2,8,10,7,1,6,9
7,8,10,5,0,4,3,2,12,11,1,6,9
7,8,10,9,0,11,1,2,3,12,4,5,6
7,8,11,5,0,4,3,2,10,12,1,6,9
7,8,11,9,0,1,2,3,10,12,5,4,6
7,10,11,5,0,4,3,2,8,12,1,6,9
7,10,11,9,0,1,2,8,3,12,5,4,6
7,11,12,5,0,4,3,2,8,10,1,6,9
7,11,12,9,0,1,2,8,3,10,5,4,6
8,10,11,5,0,4,3,2,12,7,1,6,9
8,10,11,9,0,1,2,7,3,12,5,4,6
0,1,2,3,4,11,5,12,7,9,8,6,10
0,1,2,3,12
0,1,2,4,7,6,12,11,10,8,3,5,9
0,1,2,4,8,6,12,11,10,7,3,5,9
0,1,2,12,7,3,4,6,9,5,10,11,8
0,1,3,4,12
0,1,4,7,10,6,2,12,11,8,3,5,9
0,1,4,7,11,6,2,12,10,8,3,5,9
0,1,4,8,10,6,2,12,11,7,3,5,9
0,1,4,8,11,6,2,12,10,7,3,5,9
0,1,4,12,11,6,2,10,7,8,3,5,9
0,1,7,8,2,3,4,12,6,9,5,10,11
0,1,7,8,10,3,4,2,12,6,9,5,11
0,1,7,8,11,3,4,2,12,6,9,5,10
0,1,7,12,11,3,4,2,6,9,5,10,8
0,2,3,4,6,11,1,5,12,7,9,8,10
0,2,3,12,6,1,8,10,7,4,11,5,9
0,2,4,7,6,5,8,1,11,12,10,3,9
0,2,4,8,6,5,7,1,11,12,10,3,9
0,2,4,12,6,1,8,3,10,7,11,5,9
0,2,7,8,6,3,4,12,1,9,5,10,11
0,2,7,12,6,3,4,1,9,5,10,11,8
0,3,4,12,6,1,8,10,7,2,11,5,9
0,4,7,8,6,1,3,10,12,2,11,5,9
0,4,7,10,6,5,8,1,2,11,12,3,9
0,4,7,11,6,5,8,1,2,12,10,3,9
0,4,7,12,6,1,8,3,10,2,11,5,9
0,4,8,10,6,5,7,1,2,11,12,3,9
0,4,8,11,6,5,7,1,2,12,10,3,9
0,4,10,11,1,6,2,12,7,8,3,5,9
0,4,10,11,6,5,8,7,1,2,12,3,9
0,4,11,12,6,5,8,7,1,2,10,3,9
0,7,8,10,6,3,4,2,12,1,9,5,11
0,7,8,11,6,3,4,2,12,1,9,5,10
0,7,10,11,1,3,4,2,12,6,9,5,8
0,7,10,11,6,3,4,2,12,1,9,5,8
0,7,11,12,6,3,4,2,1,9,5,10,8
0,8,10,11,1,3,6,5,2,9,4,12,7
0,8,10,11,6,3,5,2,9,1,4,12,7
1,2,3,4,5,11,12,7,9,8,0,6,10
1,2,3,9,5,11,12,7,8,0,4,6,10
1,2,3,12,5,0,4,8,10,11,7,6,9
1,2,3,12,9,4,11,5,8,7,10,0,6
1,2,4,7,5,6,12,11,10,0,8,3,9
1,2,4,8,5,6,12,11,10,0,7,3,9
1,2,4,12,5,0,3,8,10,11,7,6,9
1,2,7,8,5,3,4,12,0,6,9,10,11
1,2,7,8,9,4,11,5,3,10,12,0,6
1,2,7,9,5,6,12,11,10,0,8,3,4
1,2,7,12,5,3,4,0,6,9,10,11,8
1,2,7,12,9,4,11,5,8,3,10,0,6
1,2,8,9,5,6,12,11,10,0,7,3,4
1,3,4,12,5,0,2,8,10,11,7,9,6
1,4,7,8,5,0,3,2,10,12,11,6,9
1,4,7,10,5,6,2,12,11,0,8,3,9
1,4,7,11,5,6,2,12,10,0,8,3,9
1,4,7,12,5,0,3,2,8,10,11,6,9
1,4,8,10,5,6,2,12,11,0,7,3,9
1,4,8,11,5,6,2,12,10,0,7,3,9
1,4,10,11,5,6,2,12,0,7,8,3,9
1,4,11,12,5,6,2,10,0,7,8,3,9
1,7,8,10,5,3,4,2,12,0,6,9,11
1,7,8,10,9,4,11,5,2,3,12,0,6
1,7,8,11,5,3,4,2,12,0,6,9,10
1,7,8,11,9,4,5,2,3,10,12,0,6
1,7,10,9,5,6,2,12,11,0,8,3,4
1,7,10,11,5,3,4,2,12,0,6,9,8
1,7,10,11,9,4,5,2,8,3,12,0,6
1,7,11,9,5,6,2,12,10,0,8,3,4
1,7,11,12,5,3,4,2,0,6,9,10,8
1,7,11,12,9,4,5,2,8,3,10,0,6
1,8,10,9,5,6,2,12,11,0,7,3,4
1,8,10,11,5,3,6,0,2,9,4,12,7
1,8,10,11,9,4,5,2,7,3,12,0,6
1,8,11,9,5,6,2,12,10,0,7,3,4
1,10,11,9,5,6,2,12,0,7,8,3,4
1,11,12,9,5,6,2,10,0,7,8,3,4
2,3,4,6,12
2,3,4,12,5,0,8,10,11,7,1,6,9
2,4,6,7,8
2,4,6,7,12
2,4,7,8,5,0,3,10,12,11,1,6,9
2,4,7,12,5,0,3,8,10,11,1,6,9
4,6,7,11,12
4,7,8,10,5,0,3,2,12,11,1,6,9
4,7,8,11,5,0,3,2,10,12,1,6,9
4,7,10,11,5,0,3,2,8,12,1,6,9
4,7,11,12,5,0,3,2,8,10,1,6,9
4,8,10,11,5,0,3,2,12,7,1,6,9
7,8,10,11,5,0,4,3,2,12,1,6,9
7,8,10,11,9,0,1,2,3,12,5,4,6
0,1,4,7,8,10,9,2,11,12,3,5,6
0,1,4,7,8,11,9,2,12,10,3,5,6
0,4,7,8,10,6,9,1,2,11,12,3,5
0,4,7,8,11,6,9,1,2,12,10,3,5
0,4,7,10,11,1,6,2,12,8,3,5,9
0,4,7,10,11,6,5,8,1,2,12,3,9
0,4,8,10,11,1,6,2,12,7,3,5,9
0,4,8,10,11,6,5,7,1,2,12,3,9
0,7,8,10,11,1,3,4,2,12,6,9,5
0,7,8,10,11,6,3,4,2,12,1,9,5
1,4,7,8,10,5,9,3,12,11,2,6,0
1,4,7,8,11,5,9,3,12,10,2,6,0
