0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 2)","(0, 16)","(0, 5)","(0, 12)","(0, 10)","(0, 8)","(0, 1)","(0, 7)","(0, 3)","(0, 4)","(0, 6)","(0, 11)","(1, 5)","(1, 15)","(1, 14)","(1, 8)","(1, 2)","(1, 12)","(1, 10)","(1, 4)","(1, 17)","(1, 16)","(1, 6)","(1, 11)","(2, 5)","(2, 6)","(2, 15)","(2, 13)","(2, 11)","(2, 12)","(2, 10)","(2, 17)","(2, 16)","(2, 4)","(2, 7)","(2, 8)","(2, 9)","(3, 7)","(3, 8)","(3, 9)","(3, 13)","(3, 10)","(3, 5)","(3, 12)","(4, 6)","(4, 7)","(4, 17)","(4, 11)","(4, 13)","(4, 14)","(4, 5)","(4, 15)","(4, 9)","(5, 6)","(5, 11)","(5, 12)","(5, 14)","(5, 8)","(5, 13)","(5, 7)","(5, 9)","(6, 8)","(6, 9)","(6, 10)","(6, 17)","(6, 13)","(6, 15)","(6, 14)","(6, 7)","(6, 11)","(7, 9)","(7, 17)","(7, 16)","(7, 15)","(7, 11)","(8, 12)","(8, 13)","(8, 16)","(8, 10)","(8, 9)","(8, 17)","(8, 15)","(9, 11)","(9, 14)","(9, 16)","(9, 12)","(9, 10)","(9, 13)","(9, 17)","(10, 11)","(10, 13)","(10, 16)","(10, 12)","(11, 12)","(11, 13)","(12, 13)","(12, 14)","(12, 16)","(13, 15)","(13, 16)","(13, 14)","(14, 17)","(14, 16)","(14, 15)","(15, 16)","(15, 17)","(16, 17)"
921,489
9,1,11,6,14,16,8,12,5,10,4,2,17,13,7,0,15,3
13,1,10,8,2,4,12,15,11,6,5,16,14,0,9,3,17,7
14,0,17,1,4,5,12,16,6,7,8,2,9,11,13,15,10,3
15,0,16,1,2,17,7,6,4,8,10,9,14,13,5,11,3,12
0,3,4,7,9,13,5,16,15,11,6,2,8,12,10,17,14,1
0,7,1,4,17,16,15,5,11,6,2,13,14,9,8,12,10,3
1,14,3,5,8,0,12,10,9,13,6,2,11,16,17,15,4,7
1,15,0,16,2,17,7,6,4,8,10,9,14,13,5,11,3,12
