0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 2)","(0, 15)","(0, 9)","(1, 2)","(1, 9)","(1, 13)","(1, 12)","(2, 3)","(2, 7)","(3, 5)","(3, 10)","(3, 8)","(4, 5)","(4, 16)","(4, 8)","(5, 6)","(5, 7)","(5, 8)","(5, 11)","(6, 7)","(6, 8)","(6, 13)","(7, 8)","(7, 9)","(8, 14)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(11, 12)","(12, 14)","(13, 16)","(14, 15)","(15, 16)"
104,61
0,1,2,9,7
1,0,2,9,7
3,1,2
5,1,6,13,3,2,7,9,11,12,8,14,0,10,15,16,4
6,0,7,9,2,1,13,16,15,4,5,8,14,12,11,3,10
7,1,9,2,0
8,1,7,9,2,3,6,13,14,12,5,0,11,10,15,16,4
10,0,11,9,12,3,2,5,1,7,8,6,13,14,15,16,4
13,0,1,2,9,16,15,12,14,7,8,6,3,4,5,11,10
0,1,2,9,7,11,12,3,5,10,8,6,13,14,15,16,4
2,4,3,5,7,8,1,16,13,6,9,11,12,14,15,0,10
2,5,3,7,8,1,6,13,9,11,12,14,16,15,0,10,4
2,6,7,1,13,9,0,15,16,14,8,12,4,5,3,11,10
2,6,7,8,3,5,1,13,9,14,12,11,16,15,0,10,4
3,1,2,9,0,7,5,8,11,10,12,15,14,6,13,16,4
4,3,5,8,1,16,13,2,6,7,9,11,12,14,15,0,10
6,1,13,15,8,14,16,2,0,9,12,7,3,4,11,5,10
9,4,7,8,5,11,3,2,0,1,10,12,15,16,14,13,6
9,5,7,11,3,8,2,0,1,10,12,14,15,6,13,16,4
10,1,12,0,11,9,3,2,5,7,8,6,13,14,15,16,4
11,0,9,10,2,3,12,1,7,5,8,13,6,14,15,16,4
11,1,12,9,8,5,2,3,7,13,6,14,0,10,15,16,4
11,3,10,5,2,12,1,9,7,0,13,6,8,16,15,14,4
11,4,5,2,10,3,12,1,9,7,0,8,14,13,16,6,15
11,5,2,10,3,12,1,9,7,0,8,13,6,14,15,16,4
11,4,5,6,8,2,10,3,12,1,9,7,0,14,13,16,15
11,4,5,8,2,10,3,12,1,9,7,0,14,13,16,6,15
11,4,5,10,3,8,2,12,1,9,7,0,14,13,16,6,15
11,4,5,12,8,14,2,10,3,1,9,7,0,15,13,16,6
11,4,5,16,7,9,8,13,6,0,15,1,12,2,3,14,10
12,1,0,9,2,7
12,3,10,0,9,2,11,7,8,5,1,14,15,6,13,16,4
12,5,11,2,1,3,7,10,9,0,13,6,8,16,15,14,4
13,1,0,2,9,16,15,7,14,12,6,8,4,5,3,11,10
14,0,15,8,2,3,7,9,1,12,5,11,10,13,16,6,4
14,1,12,8,2,3,7,9,13,6,0,15,10,5,11,16,4
14,3,8,2,15,0,12,1,7,16,13,9,10,6,5,4,11
14,4,8,2,15,0,12,1,7,3,5,16,13,9,11,10,6
14,5,8,2,15,0,12,1,7,3,16,4,13,9,11,10,6
14,6,8,2,15,0,12,1,7,3,16,13,9,11,5,10,4
14,7,8,3,5,2,1,12,0,15,9,13,6,11,16,10,4
14,8,2,15,0,12,1,7,3,16,13,9,10,6,5,4,11
14,7,8,9,12,3,5,2,11,0,1,10,6,13,15,16,4
14,7,8,11,12,5,9,3,2,10,0,1,15,13,6,16,4
15,0,1,14,12,16,13,2,9,8,6,7,3,4,5,11,10
15,8,14,3,0,2,7,9,1,12,5,11,10,13,16,6,4
15,9,0,10,14,12,11,2,3,1,8,7,5,13,16,6,4
16,0,15,3,4,5,8,2,14,7,9,11,1,13,12,6,10
16,1,13,3,4,5,8,2,6,7,9,11,12,14,0,15,10
1,2,13,11,9,12,0,7,3,5,10,6,8,14,15,16,4
9,0,14,12,15,10,11,2,3,5,1,7,8,4,16,6,13
9,1,10,11,12,13,5,6,7,3,2,8,14,0,15,16,4
11,0,9,12,13,1,5,6,2,15,16,3,7,14,4,8,10
12,5,11,3,10,2,1,7,9,0,13,6,8,16,15,14,4
14,1,12,9,8,2,3,7,13,6,0,15,10,5,11,16,4
14,3,8,4,5,2,15,0,12,1,7,16,13,9,11,10,6
14,5,8,3,2,15,0,12,1,7,16,4,13,9,11,10,6
14,6,8,3,5,2,15,0,12,1,7,16,13,4,9,11,10
14,7,8,4,5,3,2,1,12,0,15,9,13,6,16,11,10
15,4,16,8,14,3,0,2,5,7,9,11,1,13,12,6,10
16,4,5,2,15,0,13,1,3,8,7,14,12,9,11,6,10
