0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 16)","(0, 3)","(0, 14)","(0, 5)","(0, 13)","(0, 6)","(0, 12)","(0, 7)","(0, 11)","(0, 17)","(0, 9)","(0, 8)","(0, 10)","(0, 2)","(0, 15)","(1, 2)","(1, 17)","(1, 4)","(1, 5)","(1, 15)","(1, 14)","(1, 8)","(1, 12)","(1, 11)","(1, 10)","(1, 9)","(1, 16)","(1, 6)","(1, 7)","(1, 13)","(2, 4)","(2, 5)","(2, 16)","(2, 8)","(2, 14)","(2, 9)","(2, 11)","(2, 10)","(2, 7)","(2, 6)","(2, 15)","(3, 6)","(3, 7)","(3, 8)","(3, 16)","(3, 9)","(3, 15)","(3, 10)","(3, 14)","(3, 13)","(3, 11)","(3, 4)","(4, 5)","(4, 7)","(4, 9)","(4, 16)","(4, 13)","(4, 6)","(4, 12)","(4, 8)","(4, 14)","(5, 6)","(5, 7)","(5, 8)","(5, 10)","(5, 11)","(5, 17)","(5, 12)","(5, 16)","(5, 15)","(5, 13)","(5, 9)","(6, 7)","(6, 8)","(6, 10)","(6, 11)","(6, 12)","(6, 17)","(6, 16)","(6, 15)","(7, 9)","(7, 11)","(7, 13)","(7, 17)","(7, 8)","(7, 15)","(7, 16)","(8, 10)","(8, 11)","(8, 12)","(8, 13)","(8, 15)","(8, 16)","(8, 17)","(9, 10)","(9, 13)","(9, 15)","(9, 17)","(9, 11)","(9, 12)","(10, 11)","(10, 13)","(10, 15)","(10, 16)","(10, 17)","(11, 13)","(11, 14)","(11, 15)","(11, 16)","(11, 17)","(11, 12)","(12, 13)","(12, 14)","(12, 16)","(12, 15)","(12, 17)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 15)","(14, 16)","(14, 17)","(15, 17)","(16, 17)"
4285,1200
4,0,5,2,1,7,9,16,3,13,6,12,8,14,10,11,15,17
0,3,5,6,7,8,16,9,15,10,13,11,4,12,17,1,2,14
1,4,0,5,2,7,9,16,3,13,6,12,8,14,10,11,15,17
2,4,0,5,1,7,9,16,3,13,6,12,8,14,10,11,15,17
3,4,5,0,6,7,8,16,9,15,10,13,11,1,14,12,2,17
5,4,0,2,1,7,9,16,3,13,6,12,8,14,11,10,15,17
6,4,0,5,2,1,7,9,16,3,13,12,8,14,10,11,15,17
7,4,0,5,2,1,9,16,3,13,6,12,8,14,10,11,15,17
8,4,0,5,2,1,7,9,16,3,13,6,12,14,10,11,15,17
9,4,0,5,2,1,7,16,3,13,6,12,8,14,10,11,15,17
12,4,0,5,2,1,7,9,16,3,13,6,8,14,10,11,15,17
13,4,0,5,2,1,7,9,16,3,6,12,8,14,10,11,15,17
14,4,0,5,2,1,7,9,16,3,13,6,12,8,11,17,15,10
16,4,0,5,2,1,7,9,3,13,6,12,8,14,10,11,15,17
0,1,2,4,16,3,14,5,13,6,12,7,9,8,11,10,17,15
0,1,12,4,16,3,14,5,13,6,7,9,8,2,11,10,17,15
0,1,13,4,16,3,14,5,6,12,7,9,8,2,11,10,17,15
0,1,17,4,16,3,14,5,13,6,12,7,9,8,2,11,10,15
0,3,6,5,7,8,16,9,15,10,13,11,4,17,2,1,12,14
0,7,3,5,6,8,16,9,15,10,13,11,4,12,17,1,2,14
0,8,3,5,6,7,16,9,15,10,13,11,4,12,17,1,2,14
0,9,3,6,10,7,4,15,2,17,1,11,12,5,8,13,16,14
0,10,3,5,6,7,8,16,9,15,13,11,4,12,17,1,2,14
0,11,3,5,6,7,8,16,9,15,10,13,4,12,17,1,2,14
0,13,3,6,12,11,15,10,16,17,8,7,4,5,1,14,9,2
0,14,3,10,13,15,16,11,17,1,2,9,8,7,4,5,6,12
0,15,3,5,6,7,8,16,9,10,13,11,4,12,17,1,2,14
0,16,3,5,6,7,8,9,15,10,13,11,4,12,17,1,2,14
1,2,4,3,0,15,14,8,11,10,9,16,6,7,13,5,12,17
1,5,4,0,2,7,9,16,3,13,6,12,8,14,11,10,15,17
1,6,4,0,5,2,7,9,16,3,13,12,8,14,10,11,15,17
1,7,4,0,5,2,9,16,3,13,6,12,8,14,10,11,15,17
