0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 1)","(0, 14)","(0, 2)","(1, 3)","(1, 11)","(1, 4)","(1, 10)","(2, 3)","(2, 4)","(3, 4)","(3, 5)","(4, 9)","(5, 6)","(5, 7)","(5, 13)","(6, 8)","(6, 14)","(7, 8)","(7, 10)","(8, 9)","(8, 10)","(9, 10)","(9, 11)","(9, 13)","(9, 14)","(10, 11)","(11, 12)","(11, 13)","(12, 13)","(12, 14)"
87,48
3,0,2,1,4
4,0,2,1,3
5,0,6,14,3,2,1,8,10,9,4,7,13,11,12
7,0,10,1
8,0,9,14,6,10,1,11,4,5,3,12,13,2,7
10,0,1
11,0,1
13,0,12,14,9,11,1,10,4,2,3,5,6,7,8
0,6,14,11,1,5,13,8,9,10,12,3,4,2,7
0,7,1,10,9,14,8,11,4,6,5,12,2,3,13
0,10,1,6,14,8,3,5,9,2,4,7,11,13,12
0,11,1,6,14,10,8,9,12,13,5,3,2,4,7
0,12,14,1,11,9,13,10,4,2,3,5,6,7,8
1,3,2,0,4
1,4,2,0,3
1,5,3,2,0,4,14,6,9,8,10,11,13,7,12
1,8,10,3,7,5,6,9,4,13,14,0,11,12,2
1,9,11,4,10,2,0,3,14,12,6,5,13,8,7
1,8,10,11,9,4,12,13,14,6,5,0,3,7,2
2,3,1,0,4
2,4,1,3,0
2,5,3,1,0,4,14,6,9,8,10,13,11,7,12
2,9,4,1,3,0,10,11,14,6,5,12,8,13,7
2,14,0,11,3,1,4,9,12,5,6,13,10,7,8
6,3,5,12,14,1,11,13,0,2,9,4,10,8,7
6,5,2,3,14,0,1,4,9,10,8,11,13,7,12
9,3,4,0,14,2,1,6,5,11,10,8,13,12,7
9,4,0,14,2,1,3,11,10,5,6,12,13,7,8
9,3,4,5,13,1,10,11,7,8,6,14,0,12,2
10,0,1,11,6,8,14,3,5,9,12,13,7,4,2
12,1,11,2,14,0,3,4,9,6,5,13,10,8,7
12,5,13,0,14,6,3,2,1,9,11,4,8,10,7
12,9,11,13,14,4,1,10,0,2,3,5,6,7,8
12,10,11,0,14,1,9,13,4,2,3,5,6,7,8
12,11,0,14,1,9,13,10,4,2,3,5,6,7,8
12,10,11,13,9,14,4,1,0,2,3,5,6,7,8
13,1,11,2,5,3,9,4,0,6,14,10,12,8,7
14,5,6,4,9,3,8,13,2,0,1,10,7,12,11
1,7,10,11
1,10,3,2,0,4,9,14,11,6,5,12,8,13,7
1,10,9,11,4,13,7,8,3,5,6,14,0,12,2
2,5,3,4,8,9,6,7,1,10,13,14,11,0,12
2,9,4,3,1,0,10,11,14,6,5,12,8,13,7
11,1,3,2,9,4,0,10,14,12,6,5,13,8,7
11,1,5,13,3,10,7,9,8,4,6,14,12,0,2
14,6,8,9,4,5,3,7,13,2,0,1,10,12,11
14,6,10,9,8,4,5,3,1,7,13,2,0,11,12
1,10,11,3,2,0,4,9,14,12,6,5,13,8,7
