0,1,2,3,4,5,6,7,8,9,10,11,12,13
"(0, 8)","(0, 6)","(0, 1)","(0, 7)","(0, 12)","(0, 2)","(0, 3)","(0, 4)","(0, 13)","(1, 7)","(1, 2)","(1, 9)","(1, 8)","(1, 3)","(1, 13)","(1, 4)","(1, 5)","(1, 11)","(1, 6)","(1, 12)","(2, 10)","(2, 9)","(2, 4)","(2, 5)","(2, 8)","(2, 13)","(2, 3)","(2, 12)","(2, 7)","(3, 10)","(3, 11)","(3, 4)","(3, 9)","(3, 5)","(3, 6)","(3, 7)","(3, 13)","(4, 11)","(4, 5)","(4, 6)","(4, 10)","(4, 12)","(4, 7)","(5, 11)","(5, 7)","(5, 12)","(5, 13)","(5, 9)","(5, 10)","(6, 7)","(6, 12)","(6, 8)","(6, 13)","(6, 9)","(7, 8)","(7, 13)","(7, 9)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(9, 11)","(9, 12)","(9, 10)","(9, 13)","(10, 13)","(11, 13)","(11, 12)","(12, 13)"
420,229
5,0,4,3,2,7,12,1,13,11,6,10,9,8
9,0,1,2,8,3,7,6,12,13,4,10,11,5
10,1,3,2,4,7,8,13,9,5,11,0,6,12
11,0,4,3,13,12,1,8,7,5,6,10,2,9
1,5,0,4,3,2,7,12,13,11,6,10,9,8
1,9,0,2,8,3,7,6,12,13,4,10,11,5
1,11,2,4,5,3,9,13,12,8,7,6,10,0
2,5,0,4,3,7,12,1,13,11,6,10,9,8
2,9,0,1,8,3,7,6,12,13,10,11,4,5
2,10,1,3,4,7,8,13,9,5,11,0,6,12
3,5,0,4,2,7,12,1,13,11,6,10,9,8
3,9,0,1,2,8,7,6,12,13,4,10,11,5
3,10,1,2,4,7,8,13,9,5,11,6,0,12
3,11,0,4,13,12,1,8,7,5,6,10,2,9
4,5,0,3,2,7,12,1,13,11,9,6,10,8
4,10,1,3,2,7,8,13,9,5,11,0,6,12
4,11,0,3,13,12,1,8,7,9,5,2,6,10
6,9,0,1,2,8,3,7,12,13,4,10,11,5
