0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 17)","(0, 2)","(0, 15)","(0, 5)","(0, 9)","(0, 7)","(0, 11)","(0, 6)","(0, 12)","(0, 13)","(0, 16)","(1, 16)","(1, 12)","(1, 8)","(1, 3)","(1, 9)","(1, 17)","(1, 10)","(1, 11)","(1, 2)","(2, 14)","(2, 3)","(2, 13)","(2, 10)","(2, 8)","(2, 4)","(2, 12)","(3, 13)","(3, 8)","(3, 9)","(3, 7)","(4, 6)","(4, 10)","(4, 14)","(4, 5)","(4, 9)","(4, 11)","(5, 11)","(5, 10)","(5, 13)","(5, 17)","(5, 12)","(5, 16)","(5, 7)","(5, 14)","(6, 13)","(6, 16)","(6, 11)","(6, 12)","(6, 15)","(7, 15)","(7, 12)","(7, 14)","(7, 13)","(8, 14)","(8, 17)","(8, 16)","(8, 11)","(9, 15)","(9, 17)","(9, 11)","(9, 16)","(10, 15)","(10, 12)","(10, 14)","(10, 17)","(11, 12)","(11, 13)","(13, 14)","(14, 16)","(15, 16)","(15, 17)"
164,85
0,1,17,2,9,11,12,16,8,10,5,15,3,4,13,14,6,7
1,0,16,12,9,17,11,2,6,5,15,8,14,10,4,3,13,7
3,0,2,13,9,7,1,4,14,12,11,15,16,17,10,8,6,5
4,1,10,9,11,2,15,17,5,12,0,3,13,8,6,16,7,14
8,0,17,2,16,11,1,10,5,9,15,14,13,4,12,6,3,7
10,0,5,15,2,12,17,16,7,13,4,14,6,8,1,9,3,11
14,1,2,8,16,10,0,17,15,5,7,13,9,11,12,4,3,6
0,2,11,13,8,1,4,12,3,14,6,5,7,17,16,9,10,15
1,2,0,16,12,9,17,11,14,8,6,5,15,10,4,3,13,7
2,3,0,13,9,7,11,1,4,15,12,14,8,5,6,16,17,10
2,4,9,0,3,1,5,11,6,7,13,17,12,16,10,14,8,15
2,8,0,17,16,11,1,10,5,9,15,14,6,12,13,4,3,7
2,10,0,5,15,12,17,13,4,14,16,7,6,1,8,11,3,9
