0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 7)","(0, 8)","(0, 15)","(0, 1)","(0, 9)","(0, 2)","(0, 4)","(0, 16)","(0, 10)","(1, 8)","(1, 9)","(1, 10)","(1, 2)","(1, 11)","(1, 3)","(1, 5)","(1, 4)","(1, 16)","(1, 15)","(2, 12)","(2, 9)","(2, 3)","(2, 10)","(2, 4)","(2, 11)","(2, 5)","(2, 15)","(2, 6)","(2, 7)","(2, 14)","(2, 16)","(3, 13)","(3, 11)","(3, 10)","(3, 5)","(3, 4)","(3, 12)","(3, 6)","(3, 7)","(3, 16)","(3, 15)","(3, 9)","(4, 14)","(4, 12)","(4, 13)","(4, 11)","(4, 5)","(4, 7)","(4, 6)","(4, 8)","(5, 12)","(5, 6)","(5, 15)","(5, 14)","(5, 7)","(5, 8)","(5, 9)","(5, 13)","(6, 14)","(6, 15)","(6, 7)","(6, 8)","(6, 16)","(6, 9)","(6, 10)","(6, 13)","(7, 16)","(7, 8)","(7, 9)","(7, 14)","(7, 10)","(7, 11)","(7, 12)","(8, 15)","(8, 9)","(8, 10)","(8, 16)","(8, 11)","(8, 12)","(9, 16)","(9, 10)","(9, 11)","(9, 13)","(9, 14)","(9, 15)","(10, 13)","(10, 11)","(10, 12)","(10, 14)","(11, 12)","(11, 13)","(11, 14)","(11, 15)","(11, 16)","(12, 13)","(12, 15)","(12, 14)","(13, 14)","(13, 16)","(14, 16)","(14, 15)","(15, 16)"
587,401
3,0,2,10,4,1,7,16,15,9,8,13,11,12,6,14,5
5,0,15,4,7,1,2,8,9,6,14,11,12,3,16,13,10
6,1,5,15,8,3,4,16,9,10,2,14,7,13,12,0,11
11,0,4,1,9,8,10,15,2,7,16,14,13,3,5,6,12
12,1,2,5,4,11,3,10,15,8,9,0,6,7,16,14,13
13,2,3,4,14,11,10,12,16,9,6,5,7,15,0,1,8
14,1,4,16,5,15,11,10,9,2,13,3,7,6,0,8,12
0,7,1,16,8,9,4,5,3,10,11,2,14,6,13,15,12
1,3,0,2,10,4,7,16,15,9,8,13,11,12,6,14,5
1,5,0,15,4,7,2,8,9,6,14,11,12,3,16,13,10
1,11,0,4,9,8,10,15,2,7,16,14,13,3,5,6,12
2,3,0,10,4,1,7,16,15,9,8,13,11,12,6,14,5
2,5,0,15,4,7,1,8,9,6,14,11,12,3,16,13,10
2,6,1,5,15,8,3,4,16,9,10,14,7,13,12,0,11
2,11,0,4,1,9,8,10,15,7,16,14,13,3,5,6,12
2,12,1,5,4,11,3,10,15,8,14,7,9,13,6,0,16
2,14,3,4,6,13,7,16,5,15,11,10,9,12,0,1,8
4,3,0,2,10,1,7,16,15,9,8,13,11,12,6,14,5
4,5,0,15,7,1,2,8,9,6,14,11,12,3,16,10,13
4,6,1,5,15,8,3,16,9,10,2,14,7,13,12,0,11
4,11,0,1,9,8,10,15,2,7,16,3,5,6,13,14,12
4,12,1,2,5,11,3,10,15,8,9,0,6,7,16,14,13
4,13,2,3,14,11,10,12,16,9,6,5,7,15,8,1,0
4,14,1,16,5,15,11,10,9,2,7,8,6,13,3,0,12
7,3,1,0,16,8,9,4,5,10,11,2,15,14,6,13,12
7,5,1,0,16,8,9,4,3,10,11,2,15,14,6,13,12
7,6,1,0,16,8,9,4,5,3,10,11,2,15,14,13,12
7,11,1,0,16,8,9,4,5,3,10,2,15,14,6,13,12
7,12,1,0,16,8,9,4,5,3,10,11,2,15,14,13,6
7,14,1,0,16,8,9,4,5,3,10,11,2,15,6,13,12
8,5,0,15,4,7,1,2,9,6,14,11,12,3,16,13,10
8,6,3,1,15,7,9,10,16,11,5,4,12,2,0,14,13
8,11,0,4,1,9,10,15,2,7,16,14,13,3,5,6,12
8,12,3,1,15,7,9,6,10,16,11,5,4,2,0,14,13
9,3,0,2,10,4,1,7,16,15,8,13,11,12,6,14,5
9,5,0,15,4,7,1,2,8,6,14,11,12,3,16,13,10
9,6,1,5,15,8,3,4,16,10,2,14,7,13,12,0,11
9,11,0,4,1,8,10,15,2,7,16,14,13,3,5,6,12
9,13,2,3,4,14,11,10,12,16,6,5,7,15,0,1,8
9,14,1,4,16,5,15,11,10,2,13,3,7,6,0,8,12
10,3,0,2,4,1,7,16,15,9,14,12,13,11,6,8,5
10,6,1,5,15,8,3,4,16,9,2,12,14,7,13,0,11
10,11,0,4,1,9,8,15,2,7,16,14,12,13,3,6,5
10,12,1,2,5,4,11,3,15,8,9,0,6,7,16,14,13
10,13,2,3,4,14,11,12,16,9,6,5,7,15,0,1,8
10,14,1,4,16,5,15,11,9,2,12,13,3,7,6,0,8
13,3,2,4,14,11,10,12,16,9,6,5,7,0,1,8,15
15,3,0,2,10,4,1,7,16,9,8,11,12,6,14,13,5
15,5,0,4,7,1,2,8,9,14,12,11,3,6,13,16,10
15,6,1,5,8,3,4,16,9,10,2,14,7,13,12,11,0
15,11,0,4,1,9,8,10,2,7,16,14,12,3,5,6,13
15,12,1,2,5,4,11,3,10,8,9,0,6,7,16,14,13
