0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 2)","(0, 14)","(0, 8)","(0, 10)","(0, 9)","(1, 2)","(1, 3)","(1, 15)","(1, 14)","(1, 13)","(2, 3)","(2, 4)","(2, 5)","(2, 15)","(2, 9)","(3, 5)","(3, 15)","(3, 9)","(4, 5)","(4, 6)","(4, 7)","(4, 10)","(4, 13)","(5, 6)","(5, 7)","(5, 8)","(6, 8)","(6, 9)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 14)","(9, 10)","(9, 11)","(9, 13)","(9, 14)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(12, 15)","(13, 15)"
126,58
3,0,2,1,15,9,14,13,12,11,4,6,5,10,7,8
4,1,2,13,15,9,0,3,10,7,6,14,8,5,12,11
5,0,2,8,9,7,6,3,10,4,1,15,13,14,12,11
12,1,13,14,15,11,9,0,6,3,2,5,4,8,7,10
13,0,15,9,1,2,3,14,4,12,11,10,6,7,5,8
0,7,8,10,9,6,5,4,2,3,13,1,15,12,14,11
0,7,8,10,9,14,6,5,4,12,2,3,13,1,11,15
1,3,0,2,15,9,13,14,4,12,11,5,10,6,7,8
1,5,2,3,14,8,0,9,15,13,7,6,12,10,4,11
1,10,0,14,9,8,13,3,2,4,15,12,11,5,6,7
1,13,14,12,11,9,15,6,0,3,2,5,4,8,7,10
1,14
2,3,0,1,15,9,14,13,12,11,4,6,5,10,7,8
2,4,1,13,15,9,0,3,10,7,6,14,8,5,12,11
2,5,0,8,9,7,6,3,4,10,1,15,13,14,12,11
2,11,9,1,13,14,0,3,15,4,12,6,7,10,5,8
2,12,15,1,13,14,9,4,11,0,6,3,10,7,5,8
6,4,3,5,9,2,7,8,10,13,0,12,15,1,14,11
6,5,3,9,7,8,2,4,0,10,13,1,15,12,14,11
7,4,3,5,9,2,6,8,10,13,12,0,15,1,11,14
7,5,3,9,6,8,2,4,0,10,13,1,15,12,14,11
8,5,4,7,6,10,9,3,2,13,1,15,0,12,14,11
8,15,0,9,13,2,3,1,4,5,14,6,7,10,12,11
9,0,1,13,14,3,2,15,12,11,4,6,7,10,5,8
9,3,1,13,14,0,2,15,12,11,4,6,7,10,5,8
9,6,0,8
9,7,0,8,10
9,13,7,4,2,6,10,1,15,5,0,12,8,3,14,11
10,3,9,8,5,4,7,6,2,13,0,15,1,12,14,11
10,4,6,9,8,7,13,2,5,12,15,1,0,3,11,14
11,0,9,14,6,12,8,15,13,2,3,1,4,5,10,7
11,3,9,1,13,14,0,2,15,12,4,6,5,7,10,8
11,7,9,0,14,8,10
11,8,9,14,10,0,6,12,4,13,15,5,7,2,1,3
15,3,0,2,1,9,14,13,12,11,4,6,5,10,7,8
15,5,2,3,0,8,1,9,14,13,7,6,12,11,4,10
15,12,1,13,14,11,9,0,3,2,6,5,4,8,7,10
0,1,2,14,9,13,3,15,4,12,11,10,5,8,6,7
0,1,14,7,8,10,9,2,3,13,4,5,6,15,12,11
0,2,15
0,8,9,5,2,7,6,3,4,10,1,15,13,14,12,11
1,2,3,4,13,5,15,9,0,14,10,7,6,8,12,11
1,15,3,0,2,9,13,14,4,12,11,5,10,6,7,8
2,9,3,10,0,4,1,15,6,7,13,5,14,8,12,11
2,15,3,0,1,9,14,13,12,11,4,6,5,10,7,8
6,8,9
7,8,9,0,10
8,10,0,6,9,4,7,13,2,5,15,1,12,3,14,11
8,10,7,0,9
8,10,14,9,0,6,4,12,5,7,2,1,13,11,15,3
8,11,9,14,0,6,12,13,15,1,4,2,3,5,7,10
9,10,0,6,8,4,7,5,2,13,3,1,15,12,14,11
9,10,7,0,8
9,14,0,6,12,8,11,13,15,1,4,2,3,5,7,10
1,2,15,3,4,13,5,9,14,0,10,7,6,8,12,11
7,8,9,10
8,9,10,0,6,4,5,7,2,13,3,1,15,12,14,11
8,9,14,0,6,12,11,13,15,1,4,2,3,5,7,10
