0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 10)","(0, 7)","(0, 11)","(0, 12)","(0, 3)","(1, 2)","(1, 17)","(1, 16)","(1, 10)","(1, 13)","(1, 8)","(1, 9)","(1, 14)","(1, 11)","(2, 5)","(2, 17)","(2, 16)","(2, 15)","(2, 13)","(2, 3)","(2, 8)","(2, 4)","(3, 4)","(3, 17)","(3, 15)","(3, 9)","(3, 6)","(3, 7)","(3, 8)","(3, 14)","(4, 13)","(4, 11)","(4, 9)","(4, 10)","(4, 5)","(4, 14)","(5, 7)","(5, 9)","(5, 15)","(5, 14)","(5, 16)","(5, 12)","(5, 6)","(6, 7)","(6, 15)","(6, 13)","(6, 12)","(6, 10)","(6, 11)","(7, 9)","(7, 15)","(7, 14)","(7, 13)","(7, 12)","(8, 9)","(8, 13)","(9, 13)","(9, 15)","(9, 14)","(10, 13)","(10, 17)","(10, 16)","(11, 13)","(11, 14)","(12, 17)","(12, 15)","(13, 14)","(13, 17)","(13, 15)","(14, 15)","(15, 16)","(15, 17)"
131,73
0,1,10,11,13,4,6,7,3,9,2,14,5,12,15,17,8,16
1,0,10,11,13,4,6,7,9,2,14,3,5,12,15,8,17,16
4,1,13,11,9,10,2,14,0,6,8,5,15,3,17,16,7,12
6,2,15,13,5,3,14,9,4,7,17,8,11,1,10,12,0,16
13,0,11,10,7,4,1,6,14,3,9,5,2,12,15,17,8,16
14,0,11,7,3,13,6,4,10,9,17,2,8,15,5,12,1,16
15,1,16,2,9,14,13,17,5,10,3,8,4,7,6,12,0,11
17,0,3,12,10,15,6,7,4,16,13,2,5,9,14,11,1,8
0,2,3,7,5,15,13,12,9,14,4,6,11,10,17,8,1,16
1,2,7,13,9,14,5,15,3,4,6,17,8,16,11,10,12,0
3,0,1,17,2,9,8,14,10,11,12,13,15,5,4,16,7,6
3,4,1,17,2,9,8,14,13,11,10,15,5,16,6,7,0,12
3,6,5,4,15,2,9,7,14,13,11,10,1,8,17,0,16,12
3,14,2,13,5,15,1,4,9,17,6,7,8,16,10,11,12,0
3,15,1,17,2,9,8,14,16,13,10,5,4,6,7,0,12,11
3,17,1,2,9,8,14,5,15,13,4,7,6,12,16,10,11,0
4,2,1,13,11,9,10,14,0,6,8,5,15,3,17,16,7,12
5,2,3,7,9,15,14,4,6,13,8,1,11,10,17,16,0,12
5,4,1,2,9,14,16,13,11,10,15,3,8,17,6,7,0,12
5,6,4,13,3,10,11,14,9,2,7,15,17,8,0,16,1,12
7,0,2,5,15,13,3,12,9,14,4,6,11,10,17,8,1,16
7,6,2,5,15,13,3,9,14,4,17,8,1,11,10,12,16,0
8,0,3,1,10,11,17,2,9,14,13,4,6,16,12,15,5,7
8,1,0,3,10,11,17,2,9,14,4,6,13,12,15,16,5,7
9,1,6,7,5,13,15,3,10,11,14,0,2,16,4,17,8,12
10,0,15,13,17,16,6,7,12,3,11,1,2,14,9,4,8,5
10,1,7,13,0,6,9,14,11,12,3,15,5,4,17,2,8,16
10,4,12,0,17,6,5,11,3,7,2,13,15,16,1,14,9,8
10,6,12,0,17,7,11,3,13,15,14,4,1,2,9,8,16,5
10,13,0,11,7,4,1,6,14,3,9,5,2,12,15,17,8,16
10,17,0,3,12,4,6,15,7,13,2,11,5,9,14,16,8,1
11,1,7,13,14,0,6,9,10,3,5,15,12,4,17,16,2,8
11,4,12,0,6,5,10,3,7,13,14,1,17,16,15,2,9,8
11,6,12,0,10,7,3,13,1,4,17,14,15,9,2,8,16,5
11,13,0,10,7,1,4,6,14,9,2,3,5,12,15,8,17,16
11,14,0,7,3,6,13,4,15,5,12,10,9,17,2,8,16,1
12,0,4,5,10,11,3,7,16,6,14,2,9,15,17,13,1,8
