0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 16)","(0, 2)","(0, 15)","(0, 14)","(0, 4)","(0, 12)","(0, 6)","(0, 7)","(0, 10)","(0, 9)","(0, 13)","(1, 2)","(1, 3)","(1, 14)","(1, 12)","(1, 11)","(1, 8)","(1, 16)","(1, 4)","(1, 10)","(1, 6)","(1, 15)","(2, 3)","(2, 7)","(2, 14)","(2, 13)","(2, 12)","(2, 10)","(2, 4)","(2, 16)","(2, 11)","(2, 15)","(3, 15)","(3, 14)","(3, 10)","(3, 13)","(3, 12)","(3, 4)","(3, 6)","(3, 5)","(3, 11)","(3, 7)","(4, 6)","(4, 8)","(4, 9)","(4, 16)","(4, 13)","(4, 12)","(4, 7)","(4, 11)","(5, 7)","(5, 8)","(5, 10)","(5, 11)","(5, 13)","(5, 6)","(5, 15)","(6, 12)","(6, 13)","(6, 7)","(6, 14)","(6, 8)","(6, 9)","(6, 11)","(6, 16)","(7, 9)","(7, 10)","(7, 11)","(7, 15)","(7, 14)","(7, 16)","(7, 8)","(7, 12)","(8, 9)","(8, 11)","(8, 12)","(8, 15)","(8, 13)","(8, 16)","(9, 11)","(9, 12)","(9, 13)","(9, 15)","(9, 16)","(10, 13)","(10, 14)","(10, 15)","(10, 16)","(10, 11)","(10, 12)","(11, 14)","(11, 15)","(11, 16)","(11, 13)","(12, 13)","(12, 16)","(13, 14)","(13, 15)","(13, 16)","(14, 15)","(14, 16)","(15, 16)"
1045,761
0,1,16,2,15,14,4,12,6,10,3,7,13,11,9,8,5
1,0,2,14,12,16,4,10,6,15,3,7,13,11,9,8,5
3,0,2,15,14,10,13,12,4,6,7,1,16,11,9,8,5
5,2,7,10,11,13,15,3,9,0,6,14,16,4,8,12,1
8,0,9,4,12,15,6,7,13,16,2,3,1,11,10,14,5
11,0,9,14,7,15,16,10,13,2,4,6,12,1,3,5,8
0,2,3,15,14,4,12,6,7,10,13,11,9,8,16,1,5
1,2,0,14,12,16,4,10,6,15,13,3,7,11,9,8,5
2,3,0,15,14,10,13,12,4,6,7,9,8,16,1,11,5
2,11,0,9,14,7,15,16,10,13,4,6,12,1,3,5,8
3,1,0,2,15,14,10,13,12,4,6,7,16,11,9,8,5
4,0,1,16,2,15,14,12,6,10,3,7,13,11,9,8,5
4,1,0,2,14,12,16,10,6,15,3,7,13,11,9,8,5
4,3,0,2,15,14,10,13,12,6,7,1,16,11,9,8,5
4,8,0,9,12,15,6,7,13,16,1,2,3,10,11,14,5
4,11,0,9,14,7,15,16,10,13,2,6,12,1,3,5,8
5,3,4,7,8,11,13,6,9,10,2,0,15,14,16,12,1
6,0,3,2,15,14,4,12,7,10,13,1,16,11,9,8,5
6,1,2,4,0,12,13,7,14,3,11,16,15,10,9,8,5
6,3,0,2,15,14,10,13,12,4,7,1,16,11,9,8,5
6,5,2,4,0,12,13,7,14,3,1,11,16,10,15,8,9
6,8,0,9,4,12,15,7,13,16,2,3,1,11,10,14,5
6,11,0,9,14,7,15,16,10,13,2,4,12,1,3,5,8
7,0,1,10,11,2,6,15,14,16,4,8,3,12,13,5,9
7,3,1,10,11,2,6,15,14,16,4,8,12,13,5,0,9
7,5,2,10,11,13,15,3,12,14,9,4,6,16,0,8,1
7,8,3,5,11,4,12,15,1,6,13,10,9,16,2,0,14
7,11,1,10,2,6,15,14,16,4,8,3,12,13,5,0,9
8,1,3,5,11,4,12,15,6,7,13,10,9,16,2,0,14
9,0,3,7,11,12,13,4,15,6,2,14,10,5,16,8,1
9,8,3,7,11,12,13,4,15,6,5,1,10,2,0,14,16
9,11,3,7,12,13,4,15,6,5,10,2,0,14,16,8,1
10,0,1,16,2,15,14,4,12,6,3,7,13,11,9,8,5
10,1,0,2,14,12,16,4,6,15,3,7,13,11,9,8,5
10,3,0,2,15,14,13,12,4,6,7,1,16,11,9,8,5
10,5,2,7,11,13,15,3,9,0,6,14,16,4,8,12,1
10,11,0,9,14,7,15,16,13,2,4,6,12,1,3,5,8
11,1,0,9,14,7,15,16,10,13,2,4,6,12,8,3,5
12,0,1,16,2,15,14,4,6,10,3,7,13,11,9,8,5
12,1,0,2,14,16,4,10,6,15,3,7,13,11,8,9,5
12,3,0,2,15,14,10,13,4,6,7,1,16,11,9,8,5
12,8,0,9,4,15,6,7,13,16,2,3,1,11,10,14,5
13,0,1,12,14,15,10,2,4,6,3,11,16,8,7,9,5
13,3,1,12,14,15,10,2,4,6,11,16,8,0,7,9,5
13,5,2,7,10,11,15,3,9,0,6,14,16,4,8,12,1
13,8,3,5,11,4,12,15,1,6,7,10,9,16,2,0,14
13,11,1,12,14,15,10,2,4,6,3,16,8,9,7,0,5
14,0,1,16,2,15,4,12,6,10,3,7,13,11,9,8,5
14,1,0,2,12,16,4,10,6,15,3,7,13,11,9,8,5
14,3,0,2,15,10,13,12,4,6,7,1,16,11,9,8,5
14,11,0,9,7,15,16,10,13,2,4,6,12,5,8,3,1
15,0,1,16,2,14,4,12,6,10,3,7,13,11,8,9,5
15,1,0,2,14,12,16,4,10,6,3,7,13,11,9,8,5
15,3,0,2,14,10,13,12,4,6,7,1,16,11,5,9,8
15,5,2,7,10,11,13,3,9,0,6,14,16,4,8,12,1
15,8,0,9,4,12,6,7,13,16,2,3,1,11,10,14,5
15,11,0,9,14,7,16,10,13,2,4,6,12,1,3,5,8
16,0,1,2,15,14,4,12,6,10,3,7,13,11,9,8,5
16,1,0,2,14,12,4,10,6,15,3,7,13,11,9,8,5
16,8,0,9,4,12,15,6,7,13,2,3,1,11,10,14,5
16,11,0,9,14,7,15,10,13,2,4,6,12,1,3,5,8
0,2,4,6,1,3,7,14,13,12,16,11,10,15,8,5,9
1,2,3,0,14,12,16,4,10,6,15,13,7,11,9,8,5
2,4,1,0,14,12,16,10,6,15,13,11,3,7,9,8,5
2,4,3,0,15,14,10,13,12,6,7,11,9,8,16,1,5
2,4,11,0,9,14,7,15,16,10,13,6,12,1,3,5,8
2,7,0,3,15,14,4,12,6,10,13,11,9,8,16,1,5
2,7,3,1,10,11,6,15,14,16,4,8,12,13,5,0,9
2,7,11,1,10,6,15,14,16,4,8,3,12,13,5,0,9
2,10,0,6,1,3,7,14,13,12,4,16,11,5,15,8,9
2,10,1,0,14,12,16,4,6,15,13,3,7,11,9,8,5
2,10,3,0,15,14,13,12,4,6,7,9,8,16,1,11,5
2,10,11,0,9,14,7,15,16,13,4,6,12,1,3,5,8
2,11,1,0,9,14,7,15,16,10,13,4,6,12,8,3,5
2,12,0,3,15,14,4,6,7,10,13,9,8,16,1,11,5
2,12,1,0,14,16,4,10,6,15,13,3,7,11,8,9,5
2,12,3,0,15,14,10,13,4,6,7,9,8,16,1,11,5
2,13,0,3,15,14,4,12,6,7,10,11,9,8,16,1,5
2,13,3,1,12,14,15,10,4,6,11,16,8,0,7,9,5
2,13,11,1,12,14,15,10,4,6,3,16,8,9,7,0,5
