0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 3)","(0, 14)","(0, 4)","(0, 13)","(0, 5)","(0, 12)","(0, 6)","(0, 8)","(0, 7)","(0, 9)","(1, 2)","(1, 4)","(1, 5)","(1, 14)","(1, 6)","(1, 12)","(1, 10)","(1, 11)","(1, 9)","(1, 15)","(1, 16)","(1, 3)","(2, 5)","(2, 16)","(2, 8)","(2, 9)","(2, 10)","(2, 12)","(2, 4)","(2, 11)","(2, 3)","(2, 6)","(3, 15)","(3, 14)","(3, 10)","(3, 4)","(3, 13)","(3, 6)","(3, 11)","(3, 5)","(3, 7)","(3, 16)","(4, 9)","(4, 14)","(4, 12)","(4, 13)","(4, 6)","(4, 5)","(4, 8)","(4, 11)","(4, 7)","(5, 16)","(5, 13)","(5, 14)","(5, 6)","(5, 15)","(5, 9)","(5, 8)","(5, 7)","(5, 12)","(5, 11)","(6, 14)","(6, 13)","(6, 15)","(6, 16)","(6, 8)","(6, 7)","(6, 11)","(6, 9)","(7, 10)","(7, 11)","(7, 14)","(7, 16)","(7, 8)","(7, 9)","(7, 15)","(8, 12)","(8, 16)","(8, 15)","(8, 9)","(9, 10)","(9, 11)","(9, 16)","(10, 14)","(10, 15)","(10, 16)","(10, 11)","(10, 12)","(10, 13)","(11, 13)","(11, 16)","(11, 12)","(11, 14)","(12, 13)","(12, 16)","(12, 14)","(13, 15)","(13, 16)","(13, 14)","(14, 16)","(14, 15)","(15, 16)"
924,720
0,2,3,4,5,12,6,8,9,14,10,13,11,1,16,15,7
1,0,4,5,14,6,12,9,3,16,10,7,11,13,8,2,15
2,0,5,8,9,12,4,3,6,16,7,15,10,1,11,13,14
10,0,9,7,14,3,12,13,4,1,11,5,16,6,2,8,15
11,0,13,7,9,12,3,14,4,6,5,15,16,10,8,2,1
15,0,13,3,6,8,5,7,14,16,4,12,11,10,2,9,1
16,0,14,13,5,8,7,6,12,9,3,4,15,10,1,11,2
0,3,2,4,5,12,6,8,9,1,10,11,13,16,14,7,15
1,2,0,4,5,14,6,12,9,3,8,16,10,11,7,15,13
3,1,0,4,5,14,6,12,9,16,10,7,11,13,8,2,15
3,2,0,5,8,9,12,4,6,16,7,15,10,1,11,13,14
3,10,0,9,7,14,12,13,4,2,1,11,5,16,6,8,15
3,11,0,13,7,9,12,14,4,6,5,15,16,10,8,2,1
3,15,0,13,6,8,5,7,14,16,4,12,11,10,2,9,1
3,16,0,14,13,5,8,7,6,12,9,4,15,10,1,11,2
4,0,2,3,5,12,6,8,9,14,10,13,11,1,16,15,7
4,1,0,5,14,6,12,9,3,16,10,7,11,13,8,2,15
4,2,0,5,8,9,12,3,6,16,7,15,10,1,11,13,14
4,11,0,13,7,9,12,3,14,6,5,15,16,10,8,2,1
5,0,2,3,4,12,6,8,9,14,10,13,11,1,16,15,7
5,1,0,4,14,6,12,9,3,16,10,7,11,13,8,2,15
5,2,0,8,9,12,4,3,6,16,7,15,10,1,11,13,14
5,11,0,13,7,9,12,3,14,4,6,15,16,10,8,2,1
5,15,0,13,3,6,8,7,14,16,4,12,11,10,2,9,1
5,16,0,14,13,8,7,6,12,9,3,4,15,10,1,11,2
