0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 6)","(0, 5)","(0, 9)","(0, 2)","(0, 15)","(0, 11)","(1, 7)","(1, 8)","(1, 11)","(1, 10)","(1, 6)","(1, 4)","(2, 8)","(2, 10)","(2, 13)","(2, 5)","(2, 7)","(2, 11)","(3, 4)","(3, 5)","(3, 14)","(3, 6)","(3, 13)","(3, 8)","(3, 9)","(4, 7)","(4, 8)","(4, 12)","(4, 11)","(4, 9)","(4, 14)","(4, 13)","(5, 13)","(5, 12)","(5, 6)","(5, 11)","(5, 8)","(5, 14)","(5, 15)","(6, 15)","(6, 11)","(6, 14)","(6, 12)","(6, 8)","(6, 13)","(7, 8)","(7, 9)","(7, 15)","(7, 13)","(7, 14)","(7, 11)","(8, 13)","(8, 10)","(9, 14)","(9, 15)","(9, 11)","(9, 12)","(10, 15)","(10, 12)","(11, 12)","(12, 13)","(13, 14)","(13, 15)","(14, 15)"
134,83
3,1,4,6,8,12,11,14,13,5,9,10,2,7,0,15
7,0,9,15,2,11,13,10,5,6,14,12,4,3,8,1
8,0,2,5,6,13,11,15,12,7,4,1,10,9,14,3
10,0,2,15,13,5,7,8,12,6,11,14,1,9,4,3
12,3,4,5,13,6,9,8,11,14,1,0,15,7,10,2
13,1,8,7,4,6,15,14,11,3,12,10,5,9,0,2
14,2,13,7,5,8,15,11,4,6,3,10,1,0,9,12
0,2,4,9,11,8,13,7,3,14,15,12,6,1,5,10
0,5,1,6,11,8,4,2,7,9,3,12,14,13,10,15
1,4,6,3,8,12,11,14,13,5,9,10,7,2,0,15
4,3,7,14,13,8,9,6,5,12,15,11,1,0,2,10
4,7,0,11,9,15,2,6,5,13,14,10,8,1,3,12
4,8,0,11,9,2,5,6,1,7,3,14,15,12,13,10
5,3,1,6,11,8,4,14,12,13,9,2,7,10,15,0
5,8,1,6,11,4,2,7,3,12,14,13,10,0,15,9
5,12,4,3,13,11,8,14,6,9,2,7,1,10,0,15
5,13,1,6,11,8,7,4,15,14,3,12,2,10,9,0
5,14,2,13,7,8,15,11,4,6,3,10,1,0,9,12
6,3,4,11,14,1,12,8,13,5,9,7,2,10,0,15
6,8,0,2,5,13,11,15,12,7,4,1,10,9,14,3
6,12,4,11,14,1,3,8,13,5,9,7,2,10,0,15
6,13,2,0,11,5,8,15,12,4,7,1,10,9,14,3
6,14,2,0,11,5,8,13,7,9,15,4,1,12,3,10
7,1,3,8,9,4,13,14,6,5,11,15,12,0,2,10
8,1,3,6,4,11,14,12,13,5,2,7,9,10,15,0
9,0,3,6,5,15,11,14,12,13,7,10,4,2,8,1
9,3,2,7,0,11,5,13,8,4,14,15,6,12,1,10
10,1,7,2,8,15,11,13,0,5,6,12,4,9,14,3
11,7,0,9,15,2,6,5,13,10,14,1,8,3,12,4
11,12,3,6,4,5,9,13,14,1,8,0,15,7,2,10
12,4,8,5,13,6,10,3,11,14,2,15,1,9,7,0
13,2,1,8,7,4,6,10,11,5,15,14,3,12,0,9
14,3,2,13,7,5,8,9,4,15,11,6,0,12,1,10
15,0,4,7,13,9,14,11,2,5,6,12,3,10,8,1
