0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(0, 1)","(0, 15)","(0, 14)","(0, 3)","(0, 7)","(1, 2)","(1, 3)","(1, 15)","(1, 4)","(1, 14)","(2, 3)","(2, 4)","(2, 5)","(3, 4)","(3, 5)","(3, 6)","(3, 10)","(4, 5)","(4, 6)","(4, 7)","(5, 6)","(5, 7)","(5, 10)","(5, 12)","(6, 7)","(6, 9)","(6, 12)","(7, 8)","(7, 9)","(7, 10)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(9, 12)","(10, 11)","(10, 12)","(10, 13)","(11, 12)","(11, 13)","(11, 14)","(12, 13)","(12, 14)","(12, 15)","(13, 14)","(13, 15)","(14, 15)"
142,79
2,0,1,3
4,0,3,1,7,5,6,10,2,9,12,11,14,15,8,13
5,0,3,7,4,6,10,1,9,12,2,15,14,11,13,8
6,0,7,3,5,4,10,1,9,12,2,15,14,11,13,8
10,0,7,3,6,5,4,9,12,1,11,14,15,2,8,13
0,1,2,3
0,2,1,3,13,15,14,10,5,12,11,7,4,6,9,8
0,3
0,7,6,3,4,5,10,1,9,12,2,15,14,11,13,8
0,8,7,6,3,9,10,4,5,12,1,14,15,11,2,13
0,9,7,6,3,10,4,5,12,1,14,15,11,2,13,8
1,2,0,3
1,4,0,3,7,5,6,10,2,9,12,11,14,15,8,13
1,5,2,3,4,0,7,6,10,9,12,11,14,15,8,13
1,6,3,4,0,7,5,10,2,9,12,11,14,15,8,13
2,0,1,3,14,13,15,10,5,12,7,11,4,6,9,8
2,0,1,3,15,13,14,10,5,12,11,7,4,6,9,8
3,2,0,1
3,4,0,1,7,6,5,10,9,12,2,11,14,15,8,13
3,5,0,7,6,4,10,9,12,1,11,14,15,2,8,13
3,6,0,7,5,4,10,1,9,12,2,15,14,11,13,8
3,8,10,9,6,7,5,12,4,0,11,1,14,15,2,13
3,10,0,7,6,5,4,9,12,1,11,14,15,2,8,13
3,8,10,11,12,5,6,9,7,4,0,1,14,15,2,13
7,4,1,0,3,5,6,10,2,9,12,11,14,15,8,13
8,4,7,5,10,3,0,6,1,9,12,14,11,2,15,13
8,6,7,9,3,10,5,4,0,12,1,11,14,15,2,13
9,4,7,6,5,10,12,3,0,1,15,14,11,2,13,8
9,6,3,10,12,7,5,4,0,1,15,14,11,2,13,8
11,3,10,7,9,8,4,5,0,6,12,1,14,15,2,13
11,5,10,12,9,6,7,3,8,4,0,1,14,15,2,13
11,6,12,9,13,10,7,5,3,8,4,0,1,14,15,2
11,8,2,10,5,12,3,14,1,7,4,13,9,6,15,0
12,5,1,14,15,4,3,2,0,6,10,7,9,11,13,8
13,3,10,7,4,5,0,6,12,1,15,14,9,2,11,8
13,5,12,10,9,11,6,7,8,3,4,0,1,15,14,2
13,6,12,11,9,10,7,5,3,8,4,0,1,15,14,2
13,8,11,10,2,12,5,14,1,15,3,7,4,9,6,0
13,9,12,11,10,7,6,5,8,3,4,0,1,15,14,2
13,10,2,12,5,14,1,15,3,6,4,11,0,7,9,8
13,9,12,11,10,14,7,6,5,8,0,3,15,1,4,2
14,4,1,0,3,7,5,6,10,12,2,9,11,13,15,8
14,5,12,4,1,6,2,3,15,0,10,7,11,13,9,8
14,6,12,4,1,5,3,15,2,0,10,7,11,13,9,8
14,7,0,13,10,15,11,12,3,9,8,6,5,1,4,2
14,8,11,7,0,10,9,3,12,13,1,4,5,6,15,2
14,9,12,11,5,10,7,6,13,3,0,8,15,1,4,2
14,10,13,12,11,4,1,7,5,3,6,15,9,8,0,2
14,10,13,12,11,15,4,1,7,5,3,6,9,8,0,2
15,4,1,0,3,7,5,6,10,12,2,9,13,14,11,8
15,5,12,4,1,6,2,3,14,0,10,7,13,9,11,8
15,6,12,4,1,5,3,14,2,0,10,7,13,9,11,8
15,7,0,13,10,14,12,3,11,9,6,5,1,4,8,2
15,9,12,5,10,7,6,13,3,0,11,14,1,4,8,2
15,10,13,12,4,1,7,5,3,6,14,0,2,9,11,8
0,11,14,1,10,3,7,13,12,4,5,6,8,9,15,2
0,11,14,12,15,13
0,12,15,14,1,10,3,7,13,11,5,6,4,9,8,2
0,13,15,14,1,10,3,7,12,11,4,5,6,9,8,2
0,14,1,2,3
1,3,4,0,7,6,5,10,9,12,2,11,14,15,8,13
1,4,2,0,3,7,5,6,10,9,12,11,14,15,8,13
1,11,14,12,15,13
11,5,10,12,13,9,6,7,3,8,4,0,1,14,15,2
13,6,12,14,11,9,10,7,5,3,0,8,4,1,15,2
13,9,12,11,10,8,7,6,5,3,4,0,1,15,14,2
14,2,1,4,13,15,3,10,5,12,7,6,0,11,9,8
14,3,0,1,15
14,5,12,6,13,10,11,9,7,3,8,0,4,1,15,2
14,10,13,12,11,5,9,6,7,3,0,8,1,4,15,2
15,0,1,2,3
15,2,1,4,13,14,3,10,5,12,7,6,0,11,9,8
15,5,12,6,13,10,9,7,3,11,0,4,1,14,8,2
15,10,13,12,5,9,11,6,7,14,8,3,0,1,4,2
0,12,15,14,13,1,10,3,7,11,5,6,4,9,8,2
0,14,15,1,2,3
1,2,3,4,0,7,5,6,10,9,12,11,14,15,8,13
1,14,15,4,0,3,7,5,6,10,2,12,9,11,13,8
15,12,13,6,11,14,9,10,7,5,3,0,8,4,1,2
