0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"(0, 5)","(0, 8)","(0, 9)","(0, 14)","(0, 7)","(0, 1)","(0, 2)","(0, 6)","(0, 3)","(0, 13)","(1, 9)","(1, 10)","(1, 2)","(1, 7)","(1, 3)","(1, 8)","(1, 4)","(1, 14)","(2, 8)","(2, 3)","(2, 10)","(2, 11)","(2, 9)","(2, 5)","(2, 6)","(2, 14)","(3, 5)","(3, 9)","(3, 11)","(3, 12)","(3, 4)","(3, 10)","(3, 6)","(4, 11)","(4, 5)","(4, 12)","(4, 7)","(4, 6)","(4, 13)","(5, 14)","(5, 12)","(5, 11)","(5, 6)","(5, 8)","(5, 7)","(5, 9)","(5, 13)","(6, 7)","(6, 9)","(6, 13)","(6, 12)","(6, 8)","(6, 14)","(6, 11)","(7, 14)","(7, 8)","(7, 13)","(7, 11)","(8, 14)","(8, 10)","(8, 11)","(8, 9)","(8, 12)","(9, 14)","(9, 10)","(9, 12)","(9, 11)","(10, 12)","(10, 11)","(10, 14)","(11, 13)","(11, 14)","(12, 14)","(12, 13)","(13, 14)"
517,325
4,0,5,3,7,1,6,13,14,2,8,9,11,12,10
10,0,1,2,9,8,3,14,6,11,5,12,7,4,13
11,1,4,3,2,8,10,9,14,7,5,6,12,13,0
12,2,10,5,6,3,9,14,8,11,1,0,4,13,7
0,5,1,3,14,4,2,8,7,9,11,12,10,6,13
0,6,1,7,9,8,14,2,3,4,5,11,12,10,13
0,13,4,5,7,1,6,3,14,2,8,9,11,12,10
1,4,2,11,5,3,6,8,10,9,14,7,0,12,13
1,10,0,2,9,8,3,14,6,11,5,12,7,4,13
2,10,0,1,9,8,3,14,6,11,5,12,7,4,13
2,11,1,4,3,8,10,9,14,7,5,6,12,13,0
3,4,0,5,7,1,6,13,14,2,8,9,11,12,10
3,10,0,1,2,9,8,14,6,11,5,12,7,4,13
3,11,1,4,2,8,10,9,14,7,5,6,12,13,0
3,12,2,10,5,6,9,14,8,11,0,1,4,13,7
5,4,2,11,3,1,6,8,10,9,14,7,0,12,13
5,11,1,3,0,14,4,2,8,7,9,10,12,6,13
5,12,2,10,6,3,9,14,8,11,1,0,4,13,7
6,4,2,11,5,3,1,8,10,9,14,7,0,12,13
6,11,1,7,9,8,14,0,2,3,4,10,5,12,13
6,12,2,10,5,3,9,14,8,11,1,0,4,13,7
7,4,0,5,3,1,6,13,14,2,8,9,11,12,10
7,11,3,6,0,1,4,5,9,8,14,2,13,10,12
8,10,0,1,2,9,3,14,5,11,12,6,4,7,13
8,11,1,4,3,2,10,9,14,7,5,12,6,13,0
