0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 10)","(0, 1)","(0, 14)","(1, 2)","(1, 6)","(1, 10)","(2, 4)","(2, 10)","(3, 6)","(3, 4)","(3, 10)","(3, 8)","(3, 13)","(4, 16)","(5, 16)","(5, 12)","(5, 8)","(5, 9)","(6, 14)","(6, 10)","(7, 13)","(7, 8)","(8, 9)","(8, 16)","(9, 15)","(9, 13)","(10, 15)","(11, 12)","(11, 13)","(11, 16)","(12, 13)","(12, 14)","(14, 15)","(15, 16)"
93,47
2,0,1,10
4,0,2,1,10,3,6,14,15,16,8,9,5,12,13,11,7
6,0,14,1,10,15
7,2,13,3,4,8,16,10,9,11,15,5,12,14,6,0,1
8,1,3,6,10
9,0,15,14,10,6,3,8,13,1,16,5,12,7,4,11,2
13,0,12,14,3,10,15,6,9,1,5,8,16,4,2,7,11
15,0,14,10,6,1
16,1,4,2,15,10,3,8,6,9,14,5,13,0,12,11,7
0,2,10,1,5,14,12,4,16,3,8,15,9,6,11,13,7
1,4,2,0,10,3,6,14,15,16,8,9,5,12,13,11,7
1,6,3,10
1,3,6,10,13,0,14,12,15,9,8,5,7,16,4,2,11
3,2,4,10,0,1,6,14,15,16,8,9,5,12,13,11,7
3,4,0,10,2,1,6,14,15,16,8,9,5,12,13,11,7
3,2,4,10,6,1,12,13,0,14,15,16,5,11,9,8,7
3,2,4,10,13,0,1,12,14,6,11,16,5,15,8,9,7
5,3,8,2,16,4,10,15,9,13,12,7,11,14,6,0,1
5,4,16,1,2,15,10,9,8,3,12,14,6,0,13,11,7
7,3,13,8,9,4,16,15,5,11,10,12,2,0,14,6,1
9,1,15,10,0,14,6,3,8,13,16,5,12,7,4,2,11
10,2,0,1
10,6,0,14,1,15
10,9,15,0,14,6,3,8,13,1,16,5,12,7,4,11,2
10,13,3,0,12,14,15,6,9,1,8,5,7,16,4,2,11
10,15,0,14,6,1
11,3,13,5,12,16,8,9,4,15,7,10,14,0,6,2,1
11,4,16,1,12,14,6,13,3,0,10,15,2,5,8,9,7
12,0,14,4,11,16,5,13,3,10,2,1,15,6,8,9,7
12,3,13,4,11,16,5,8,9,7,15,14,10,6,0,2,1
12,6,14,2,11,16,4,5,13,3,10,15,0,1,8,9,7
12,7,13,2,11,16,4,5,3,10,14,15,6,0,1,8,9
12,8,5,2,11,16,4,13,3,10,14,15,6,0,1,7,9
12,9,13,5,2,11,16,4,3,10,14,15,6,0,1,8,7
12,13,2,11,16,4,5,3,10,14,15,6,0,1,8,9,7
12,7,13,14,10,3,15,6,0,8,9,16,1,5,11,4,2
14,5,12
14,3,6,12,13,10,15,0,9,1,8,5,16,7,4,2,11
16,2,4,3,8,10,15,9,5,13,12,11,7,14,6,0,1
8,3,4,16,2,10,15,9,13,5,7,11,12,14,6,0,1
8,3,6,0,10,14,1,15,9,16,12,5,13,4,2,11,7
10,3,6,0,14,1,15
10,8,3,6,0,14,1,15,9,16,12,5,13,4,2,11,7
12,11,3,13,5,16,8,9,4,15,7,14,10,6,0,2,1
12,11,5,16,7,13,8,9,3,15,4,14,10,6,0,2,1
12,11,7,13,10,3,14,15,6,0,16,8,4,9,5,1,2
12,11,13,2,16,4,5,3,10,14,15,6,0,1,8,9,7
