0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"(0, 1)","(0, 3)","(0, 14)","(0, 12)","(0, 7)","(0, 8)","(0, 6)","(0, 2)","(1, 2)","(1, 17)","(1, 16)","(1, 5)","(1, 6)","(1, 10)","(1, 12)","(1, 14)","(1, 4)","(1, 7)","(2, 5)","(2, 17)","(2, 8)","(2, 10)","(2, 11)","(2, 12)","(3, 5)","(3, 6)","(3, 17)","(3, 12)","(3, 15)","(3, 4)","(3, 14)","(4, 5)","(4, 10)","(4, 12)","(4, 16)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(6, 7)","(6, 8)","(6, 10)","(6, 16)","(7, 8)","(7, 14)","(7, 13)","(8, 10)","(8, 12)","(8, 14)","(8, 16)","(9, 10)","(9, 11)","(9, 12)","(9, 13)","(9, 15)","(10, 11)","(10, 13)","(10, 17)","(11, 12)","(11, 13)","(11, 15)","(12, 13)","(12, 17)","(12, 15)","(13, 14)","(13, 15)","(13, 16)","(13, 17)","(14, 16)","(14, 17)","(15, 16)","(16, 17)"
160,73
4,0,3,12,1,5,6,17,14,7,2,8,9,10,16,13,11,15
5,0,6,3,7,2,8,1,10,14,17,12,4,16,9,13,11,15
10,0,8,6,2,1,7,5,12,14,16,13,4,9,3,11,17,15
11,0,12,2
13,4,12,10,16,11,9,8,17,1,2,15,6,5,7,14,0,3
16,0,14,1,8,6,7,3,2,5,10,12,13,17,15,4,9,11
17,0,1,14,2,3,12,5,6,4,8,13,7,9,10,16,11,15
0,3,5,1,7,8,6,2,17,12,14,4,16,10,13,9,15,11
0,8,1,7,6,10,5,12,2,14,16,13,3,9,4,11,17,15
1,4,3,0,17,5,6,12,14,2,7,8,16,10,9,13,11,15
1,5,0,6,3,7,2,8,10,17,12,4,14,16,9,13,11,15
1,10,0,8,6,2,7,5,12,14,16,13,4,9,3,11,17,15
1,16,3,0,17,5,6,12,14,4,15,8,2,7,10,13,9,11
1,17,0,14,2,3,12,8,13,5,6,4,7,10,16,11,15,9
2,5,0,6,3,7,8,1,10,17,12,14,4,16,9,13,11,15
2,10,0,8,6,1,7,5,12,14,16,13,4,9,3,11,17,15
2,17,0,1,14,3,12,5,6,4,8,13,7,9,10,16,11,15
3,4,2,5,0,17,12,10,1,6,7,8,9,14,16,11,13,15
3,5,2,0,17,12,1,7,8,6,14,9,4,16,10,13,15,11
6,5,0,3,7,2,8,1,14,17,12,4,10,16,13,9,11,15
6,10,0,8,2,1,7,5,12,14,16,13,4,9,3,11,17,15
6,16,0,14,1,8,7,3,2,5,10,12,13,17,15,4,9,11
7,5,0,6,3,2,8,1,10,14,17,12,4,16,13,9,11,15
7,11,13,12,8,0,1,10,2,14,16,6,5,17,9,4,3,15
7,13,4,5,1,12,10,16,9,3,2,8,6,17,14,0,11,15
8,5,1,7,6,10,12,2,14,16,0,13,3,9,4,11,17,15
8,10,1,7,6,5,12,2,14,16,0,13,3,4,9,11,17,15
8,16,5,1,6,4,0,2,10,12,14,7,3,17,13,9,11,15
9,5,6,10,8,2,1,4,12,7,14,16,0,11,3,13,17,15
9,10,8,12,5,11,13,17,1,4,2,3,6,15,14,16,7,0
9,11,8,10,12,5,2,13,1,4,17,6,3,14,16,7,15,0
12,4,0,3,1,5,6,17,14,2,8,9,7,10,16,13,11,15
12,11,0,2
12,13,8,14,10,16,7,17,0,1,3,9,11,2,4,6,15,5
12,17,0,1,14,2,3,5,6,4,13,8,9,7,10,16,11,15
14,9,13,10,17,8,1,12,16,2,5,7,6,0,3,11,4,15
14,11,13,6,16,0,8,7,1,3,10,15,17,4,12,2,5,9
14,13,6,16,0,8,7,1,3,10,17,15,4,12,2,5,11,9
15,3,11,12
0,1,2,11,12,10,13,9,8,17,4,6,14,7,16,5,3,15
0,1,6,5,3,7,8,2,17,12,4,14,10,16,13,9,11,15
0,1,7,5,3,8,6,2,17,12,4,14,10,16,13,9,11,15
0,1,12
0,1,14,6,16,8,7,3,13,17,15,4,10,5,12,2,9,11
0,2,8,11,12,10,13,9,17,1,4,6,14,7,16,5,3,15
0,6,8,5,1,3,7,2,16,10,12,14,17,4,15,13,9,11
0,7,8,5,1,3,6,2,16,10,12,14,17,4,13,15,9,11
0,12,3,14,13,8,17,1,7,15,10,16,6,5,2,4,11,9
0,12,8,1,7,6,10,5,2,14,16,13,3,9,11,4,17,15
1,2,10,16,17,8,13,6,4,14,12,3,7,5,0,11,9,15
1,2,17,9,5,10,12,11,13,3,4,6,8,7,14,16,0,15
1,4,5,6,3,10,16,0,17,12,14,15,9,8,2,13,7,11
1,6,5,4,3,10,16,0,17,12,14,15,9,8,2,13,7,11
1,7,5,3,0,17,6,12,14,4,8,2,13,16,10,9,11,15
1,12,17,0,14,2,3,13,8,5,6,4,10,16,7,11,15,9
1,14,7
1,14,16,15,12,13,3,8,17,0,4,10,7,5,6,2,9,11
1,14,17,15,16,12,13,3,8,4,6,0,10,7,5,2,9,11
2,8,12
2,12,17,0,1,14,3,5,6,4,8,13,9,7,10,16,11,15
6,7,5,0,3,2,8,1,14,17,12,4,10,16,13,9,11,15
6,8,5,4,3,10,1,16,12,0,14,17,15,9,2,13,11,7
7,8,5,4,1,10,12,16,0,2,6,14,13,9,11,17,3,15
7,8,14
8,14,0,6,16,7,1,3,13,17,15,4,5,2,10,12,9,11
9,10,11,12,8,13,2,1,4,17,5,7,14,16,6,0,3,15
9,12,11,10,13,8,17,1,4,2,14,16,7,5,6,0,3,15
9,12,13,10,11,8,17,1,4,2,5,7,14,16,6,0,3,15
9,12,15,10,11,13,8,17,1,4,2,14,16,7,5,6,0,3
14,7,13,10,17,8,1,6,16,2,12,3,5,0,4,15,11,9
9,10,11,13,14,8,1,17,5,12,2,7,16,6,0,4,3,15
9,12,11,13,14,8,3,17,0,1,10,5,2,7,16,6,15,4
9,12,15,11,10,13,8,17,1,4,2,14,16,7,5,6,0,3
