0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"(0, 2)","(0, 3)","(0, 14)","(0, 7)","(0, 16)","(1, 10)","(1, 6)","(1, 14)","(1, 5)","(1, 7)","(1, 12)","(2, 4)","(2, 5)","(2, 10)","(2, 8)","(2, 12)","(2, 15)","(2, 13)","(3, 6)","(3, 15)","(3, 16)","(3, 4)","(3, 9)","(4, 5)","(4, 10)","(4, 13)","(5, 7)","(5, 9)","(5, 10)","(5, 13)","(6, 7)","(6, 8)","(6, 12)","(6, 14)","(6, 13)","(6, 10)","(7, 11)","(7, 8)","(8, 10)","(8, 11)","(8, 13)","(8, 16)","(9, 10)","(9, 16)","(10, 14)","(10, 16)","(11, 12)","(11, 13)","(11, 14)","(14, 15)","(15, 16)"
87,48
0,1,14,7,11,6,12,13,8,3,2,5,4,16,10,15,9
1,2,10,5,12,6,8,13,7,11,4,0,14,3,16,15,9
4,0,2,3,15,16,14,10,8,6,9,13,7,11,12,5,1
5,0,7,2,8,10,13,16,14,1,6,4,11,9,15,12,3
6,0,7,3,14,11,1,15,12,13,8,4,16,2,5,10,9
8,1,6,10,7,5,2,13,12,0,4,11,16,14,3,9,15
10,0,2,14,16,15,8,3,7,6,11,4,9,12,13,5,1
11,3,12,6,13,8,14,7,4,16,0,15,2,1,10,5,9
13,0,2
15,0,16,3,2,14,10,8,4,6,9,7,11,13,12,5,1
0,2,11,14,7,8,12,13,10,15,6,1,5,16,4,3,9
1,3,6,11,14,7,12,0,15,8,16,13,4,10,5,2,9
2,4,3,0,15,14,16,10,6,8,9,12,13,7,11,5,1
2,5,3,0,4,15,9,7,14,16,10,8,6,11,1,13,12
2,8,9,5,10,16,7,13,15,0,6,1,11,3,14,4,12
2,10,3,0,4,15,9,16,6,14,7,5,13,8,12,11,1
2,15,4,3,0,14,16,10,6,8,9,12,13,7,11,5,1
3,0,8,6,16,2,7,14,10,12,13,15,4,5,11,1,9
3,6,0,7,14,11,1,15,12,13,8,4,16,2,5,10,9
4,1,5,10,13,6,8,2,3,7,12,9,16,0,15,11,14
5,1,3,4,9,6,10,13,7,16,8,2,11,0,15,12,14
6,1,2,8,12,13,10,5,7,11,4,0,14,3,16,15,9
7,1,4,5,10,8,6,2,13,3,0,12,15,11,9,16,14
7,5,0,2,8,10,13,16,1,6,14,4,11,9,15,12,3
9,1,10,5,13,6,8,2,4,3,7,12,16,0,15,11,14
9,3,15,16
10,1,3,9,4,16,6,5,13,8,7,2,0,11,12,15,14
12,1,2,10,5,6,8,13,7,11,4,0,14,3,16,15,9
14,1,3,0,6,15,7,2,16,11,5,8,10,12,4,13,9
14,4,10,0,2,3,16,15,8,6,9,11,13,7,12,5,1
14,5,10,1,3,0,6,15,4,9,16,2,7,13,8,12,11
14,6,0,7,3,11,1,15,12,13,8,4,16,2,5,10,9
14,9,10,0,16,3,2,15,8,6,4,5,11,7,13,12,1
14,10,0,2,16,15,8,3,6,11,7,4,9,12,13,1,5
16,0,2,15,10,8,3,14,7,4,6,9,11,1,5,13,12
16,1,10,4,3,5,6,9,8,13,7,2,11,0,15,12,14
16,5,9,10,0,7,2,3,14,8,6,1,11,15,4,13,12
16,8,7,0,2,10,15,5,1,6,14,3,11,9,13,12,4
2,4,5,9,10,3,16,6,0,15,8,12,13,7,1,14,11
2,10,4,3,0,15,9,16,6,14,7,5,8,12,13,11,1
2,13,4,3,0,15,6,14,16,7,8,12,10,11,1,5,9
2,13,5,3,0,4,15,6,9,7,14,16,10,8,12,1,11
2,13,15,4,3,0,6,14,16,7,8,12,10,11,1,5,9
2,15,5,12,1,10,14,16,6,0,11,8,9,3,13,7,4
14,6,1,9,10,3,5,4,16,0,15,7,13,2,8,11,12
14,10,1,3,0,6,15,9,4,16,2,7,13,8,5,12,11
16,0,3,8,2,7,6,10,15,4,5,12,13,14,9,1,11
16,3,15,8,6,2,10,14,12,13,0,4,9,1,5,11,7
